 	dopo	Giovanni	é	tornato	a	casa	</S>
d	0.89719435	0.0371435415	0.0429835925	0.0043132518	0.00128295216	0.0021749109	0.01490739125
ò	0.907986933333	0.0358513064	0.0361738156667	0.00402722502	0.00120345156667	0.00100370452667	0.0137535741033
p	0.720815777778	0.0602034713667	0.0460670900556	0.06132745576	0.00350998843556	0.00162209120222	0.106454098054
u	0.509864975926	0.215346827122	0.0508644812185	0.0805218097967	0.00429256073352	0.00179475084407	0.137314550001
o	0.377181575309	0.507684802374	0.0335022692728	0.0271810505089	0.00185563489951	0.00068583921469	0.0519087809837
G	0.165978223103	0.659583997458	0.0981769240909	0.0155938355363	0.00603469453317	0.00265329452823	0.0519790039946
i	0.091979425701	0.715415759153	0.12096130803	0.0136417870454	0.00766458997772	0.00335132535274	0.0469858200649
o	0.058204709567	0.783895109718	0.118949652677	0.0083420612818	0.00588158512591	0.00159352452758	0.023133416755
v	0.0309301555223	0.537010033239	0.177541227559	0.0633487034939	0.00927273704197	0.0142434357425	0.167653756918
à	0.0267182041741	0.392061494413	0.245200859186	0.0934127211646	0.0108611546807	0.0192866213142	0.212458964973
n	0.0222062661914	0.360611074804	0.208777151062	0.0621437470549	0.00803757689357	0.0142727621714	0.323951444324
n	0.0130332898638	0.306950841601	0.229930411687	0.0734390623516	0.00673371496452	0.0115388108905	0.358373841575
i	0.0115598392879	0.269017889534	0.476336283896	0.0974950407839	0.0187478773215	0.00499359143017	0.121849424325
j	0.010425603096	0.117794408845	0.500728027965	0.101138041928	0.0377195424405	0.0151339134434	0.217060448442
ù	0.00717359609867	0.050398144115	0.391665709322	0.196978532309	0.0656190561468	0.0353036324811	0.252861330814
r	0.00484529496622	0.0274851305383	0.344241866441	0.335380454103	0.0725065793823	0.0462719341604	0.169268734938
i	0.00575163102207	0.0210371158461	0.32363507548	0.374846494701	0.102718441794	0.0357866030535	0.136224639846
s	0.00666630027402	0.0139879909487	0.330646448493	0.309673011567	0.149311600598	0.0246583513512	0.165056304815
e	0.011995778858	0.0128593799829	0.252225616164	0.314196457189	0.184936000199	0.0420395591171	0.181747217272
è	0.0115354789993	0.00944398936097	0.153516883055	0.36709258573	0.237101150066	0.145537376372	0.075772544424
s	0.00449845247977	0.00386171365366	0.0774379073517	0.301091135243	0.207621166689	0.246189985457	0.159299651141
s	0.00452555425992	0.00277552131789	0.0577142111172	0.318029771748	0.164161938896	0.245023218486	0.207769763714
u	0.00983969208664	0.00799761837263	0.0551220017057	0.281697617249	0.137108056299	0.377394236162	0.130840727905
</S>	0.0135220705433	0.0130397601863	0.0481784878529	0.180584858624	0.10434554315	0.524222618081	0.116106613953
