 	la	casa	la	costruirono	i	muratori	</S>
o	0.834533185	0.1102406175	0.00429403675	0.006167574925	0.000554671825	0.001430094851	0.0427799023
s	0.553947421	0.1850866925	0.11701628875	0.0285173532583	0.006448498325	0.00352175908433	0.1054620523
p	0.280270349667	0.386786874167	0.157830535583	0.0364944267528	0.008400182463	0.00431773794811	0.125899904433
ì	0.201460180556	0.629281624722	0.101082471194	0.0164908665843	0.00313495944233	0.00183139723604	0.046718503811
t	0.142526177519	0.695254041574	0.0870282587313	0.0181382628614	0.00308827518078	0.00165892767868	0.052306074937
i	0.10324887184	0.744160357191	0.0815752745771	0.0163972742871	0.00316821052693	0.00133569634956	0.050114360179
o	0.03745962508	0.63416829573	0.275613244859	0.0206504617624	0.00718346687564	0.000942931673187	0.0239820702597
f	0.0172765744933	0.31767157991	0.482203814953	0.0885711095875	0.0247140996252	0.0030766797244	0.0664862200866
a	0.0115322044978	0.19703030797	0.567066884984	0.113947716529	0.0270980988751	0.00407620990813	0.0792485966955
b	0.0106859006659	0.203143302657	0.472268848328	0.0731049421763	0.015775449625	0.00925093250271	0.215770645565
b	0.0122855313886	0.150073427552	0.454916056109	0.0822205573921	0.011270982875	0.0119888647342	0.277244583522
r	0.0814352811295	0.167320592517	0.43790557537	0.113540319131	0.0105516909583	0.0153190088114	0.173927506174
i	0.10500132971	0.157018894172	0.319379968457	0.245721726377	0.0315267549861	0.0164479324038	0.124903411391
k	0.0457018839033	0.103073204724	0.278387599486	0.269022432126	0.0405239773287	0.0316585169346	0.23163242313
è	0.0208032244611	0.073027113508	0.168907826495	0.364805314042	0.0595265214429	0.0442758796449	0.268654107377
t	0.00836051898037	0.0285891951027	0.0917045778317	0.384770581347	0.063435591481	0.0669193605483	0.356220148792
s	0.00786475599346	0.0165081663676	0.0491638796106	0.392866853782	0.0681732814937	0.0780887368494	0.387334301264
a	0.00995398533115	0.0139142387892	0.0298945685369	0.613927684594	0.124796167165	0.0523999729498	0.155113337755
n	0.00819688144372	0.0131283669297	0.0212164268456	0.536363391531	0.208839215722	0.0476422483166	0.164613444918
e	0.00859814548124	0.0156917089766	0.0185775612819	0.45052151051	0.241021168574	0.0766756794389	0.188914194973
e	0.00787573612708	0.0182895023255	0.0176128604273	0.410706683503	0.309498106191	0.10165707648	0.134359969658
f	0.00382782667569	0.0131515563418	0.0166381318091	0.314607287834	0.402656735397	0.0879430888267	0.161175331219
a	0.00348734375856	0.00938155434727	0.0119410602697	0.265550255945	0.311947455132	0.191043916276	0.206648380406
b	0.00568461911952	0.0162004251158	0.00855750492323	0.169339694982	0.160427118377	0.237604378759	0.402186226802
b	0.0318496877065	0.0241928677053	0.00578788247441	0.0887320646607	0.0768003287923	0.235726959586	0.536910202267
r	0.134066542569	0.0314189599018	0.00426970479147	0.0603922875536	0.0401037209308	0.229319909862	0.500428880756
i	0.148664776856	0.0319712653006	0.00420763199716	0.0528274238512	0.0259577806436	0.319739976621	0.416631176919
k	0.0629942982853	0.0260368327669	0.00431761873239	0.0445069673837	0.0230148235479	0.491285258874	0.347844248973
a	0.0302094352618	0.0211150102556	0.00352712047746	0.0231107272279	0.014753117616	0.570533519625	0.336751096324
t	0.0134880257539	0.0132371461852	0.00374612965915	0.0190950584093	0.023444901972	0.567193683208	0.359795072108
ù	0.00470797328297	0.00636987106173	0.00293477965305	0.0136392785698	0.026599006424	0.628867304403	0.316881790703
r	0.00211461549266	0.00249922128724	0.00117852769102	0.0065097650566	0.0104886325413	0.625572681468	0.351636563568
i	0.00286558369755	0.00547558779575	0.00182632897034	0.0072373914522	0.00428239098043	0.435570917156	0.542741821189
</S>	0.00386137784877	0.00921058989787	0.00292185918517	0.0107733227261	0.00283112674022	0.384067473578	0.586334260595
