 	ho	messo	uno	specchio	sul	muro	</S>
è	0.59866369	0.10473885635	0.003171313385	0.22693673365	0.0003865534785	0.01779438755	0.0483085315
v	0.292004944677	0.340328378783	0.0519124445617	0.26844001455	0.0011216082595	0.0167197792833	0.0294728855
a	0.106192368236	0.672277539594	0.0684354845206	0.134054715717	0.00113583047717	0.00577258322177	0.0121315294
l	0.0565536947453	0.776537846531	0.0283724375069	0.117086586106	0.000643970229723	0.00921131676792	0.0115941743667
a	0.0381364635818	0.791078538844	0.0299132168356	0.112114574202	0.000937668289908	0.0110357824893	0.0167837324556
è	0.0198769752606	0.804601769615	0.0520748286119	0.0979320569007	0.00117974149664	0.0101394020631	0.0141952084852
n	0.00691637419687	0.771818723205	0.071577031204	0.1129924523	0.00102948366555	0.0102396996877	0.0254262014951
a	0.00289975670896	0.663330031068	0.223359083735	0.0749518141	0.00340563218852	0.00515802936257	0.0268956210984
n	0.00240865803632	0.438085200356	0.323276561245	0.0820718967	0.00721295739617	0.0155250775875	0.131419646633
j	0.00249325821211	0.355201420119	0.322948080415	0.116992864233	0.00973940746539	0.0204835075292	0.172141408878
a	0.0027314584707	0.261822930373	0.350708706805	0.249586658078	0.0260244774885	0.0266299768431	0.0824957529593
l	0.00206539723557	0.0971619703243	0.232548872935	0.551283966026	0.0278394196962	0.0394799179477	0.0496204666531
ì	0.000755023900523	0.0350901684748	0.100493651645	0.767933178675	0.0163597427654	0.0559082049826	0.0234600262177
s	0.000432443853508	0.0142754458583	0.054240588215	0.617643482892	0.0169561525885	0.199594714994	0.0968571537392
t	0.000848832161169	0.00745156091943	0.053433930405	0.392860744297	0.14845916353	0.263875498331	0.13307028058
o	0.00158970118706	0.00529279873981	0.049283587135	0.262125694766	0.32052418451	0.260352682777	0.10083138286
t	0.00139610977902	0.00557844257994	0.0226499363783	0.282842161589	0.250860748837	0.289403470926	0.147269150953
ì	0.000593899880673	0.00443713397665	0.0110826330594	0.327694247196	0.145263823612	0.382330033642	0.128598273318
c	0.000363220754558	0.00204829124222	0.0051684998198	0.230706685732	0.107534798537	0.550090464547	0.104088090773
h	0.000472917698186	0.00133024489741	0.00398769733993	0.149160793577	0.164644946846	0.577686718182	0.102716701924
o	0.000949390822729	0.00169090658247	0.00304456437998	0.067302534059	0.198564032282	0.633978582727	0.094470002308
</S>	0.00136630596136	0.00231762269123	0.00247562128999	0.0359040888295	0.134151451141	0.707410891363	0.116374036154
