 	quella	famiglia	non	ha	da	mangiare	</S>
c	0.89397137	0.0907639825	0.00220287312	0.001817003435	0.00040457965	0.000521144465	0.0103190307
ì	0.87365557	0.111681240833	0.00225425503	0.00183231016967	0.000410925455667	0.000589351765	0.00957634058667
s	0.796748303333	0.126253266944	0.0304662806667	0.0190900650812	0.00166611105756	0.00245561339833	0.0233203138822
i	0.750442891111	0.151146318981	0.0405071943556	0.0249156086437	0.00212350895252	0.00299935283411	0.0278651157941
f	0.668233593704	0.164596802994	0.0316359189185	0.0284839554979	0.00477923835084	0.0098452698127	0.0924252584314
a	0.473592437901	0.322115640998	0.0356183169728	0.0309921488326	0.00636151945028	0.0127583482709	0.11856163181
m	0.296366400967	0.512557480333	0.0590285296576	0.0373615949442	0.00509311505009	0.00840063642363	0.0811922729367
ì	0.181545791989	0.613603526778	0.0784219012192	0.0424916538147	0.00566643625003	0.00819470480788	0.0700759963122
g	0.130592490996	0.622847955593	0.0934387884064	0.0476344201049	0.00730622241668	0.0135762906026	0.0846038274374
l	0.048446452232	0.506185038531	0.179481379469	0.116606356702	0.0221012314722	0.0227653058675	0.104414225812
i	0.021215373644	0.288282921177	0.293703263156	0.224952978901	0.0811020831574	0.0259044602892	0.064838926604
a	0.016818364548	0.104264397726	0.256696587719	0.286877379634	0.151457041052	0.0793214067631	0.104564823535
e	0.0184269998493	0.038608229742	0.118864016573	0.293914123211	0.204673210351	0.173015355588	0.152498041178
n	0.0187011419498	0.0151147593473	0.0514917685243	0.306402284404	0.198292880117	0.252565818529	0.157431340393
è	0.0380078129833	0.0115766543824	0.0264606175081	0.391704361468	0.162939606706	0.249838636176	0.119472296464
c	0.0392195491611	0.0132194857941	0.0781644215027	0.460831377156	0.141128483902	0.197787032059	0.0696496251547
h	0.0141743762204	0.00860306599803	0.122828247168	0.484174599052	0.174562456301	0.14433791502	0.0513193485182
i	0.00807246974013	0.00767996306601	0.0771874737227	0.370097561017	0.232681758767	0.215530212673	0.0887505629727
n	0.00634239638004	0.00699015315534	0.0294564181076	0.160402292339	0.179358086256	0.455960857558	0.161489780991
a	0.00478652336001	0.00459831185178	0.0108010970692	0.0668484194463	0.0859994025853	0.647900132519	0.17906608033
f	0.00411332948667	0.00408591888393	0.00458807172307	0.0305651591488	0.0447154100284	0.743147794173	0.16878428011
à	0.00260292642889	0.00340472372798	0.00223954758769	0.0186043070496	0.0298262206761	0.829083148058	0.11423912837
i	0.00262308774296	0.00413924557599	0.00166731294256	0.0117885673499	0.0142648412254	0.862800659353	0.10271629779
</S>	0.00301899877148	0.004604215538	0.00184165737128	0.00986148717495	0.0094182391127	0.840319544676	0.130935853895
