 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.98941445	0.0028200449	0.0005270984	0.00034703825	0.000425768747	6.81057745e-05	0.000112238619	0.0020268968935	0.00425828295
f	0.673172586	0.0048283673	0.0346386934533	0.135414045383	0.008833642547	0.000355682887833	0.000821029309	0.0141902022268	0.12774570385
è	0.551777198	0.0143253747667	0.0500176704844	0.184454682128	0.011768779549	0.000464307910278	0.00107220058433	0.0182647188673	0.167855047183
n	0.771974512667	0.0337028565889	0.0241790051615	0.0701576770427	0.005738309883	0.000264513431093	0.000500219262777	0.00764538854743	0.0858375282943
e	0.562607014222	0.259156748196	0.0748136457205	0.0334340413476	0.005632640961	0.00124936805703	0.000520157607592	0.00408261111914	0.0585038217748
t	0.230909141407	0.332777806065	0.149121818574	0.104230643449	0.0136812286537	0.00261777265234	0.00241433253586	0.00420981117638	0.160037502935
e	0.111907100469	0.229865598688	0.259813626191	0.15317919115	0.0301999792179	0.00764326798411	0.00436920534529	0.00447962324213	0.198542454312
k	0.085447304823	0.204799194563	0.276388735397	0.14895266705	0.0639619150726	0.011339014328	0.0039696809151	0.00437169693071	0.200769831437
a	0.064865282941	0.110514395188	0.325801071799	0.160410279017	0.106316708358	0.0221158251093	0.0060710847717	0.00439617924357	0.199509200479
o	0.041603256647	0.060464450396	0.338904435933	0.202433383006	0.140674062786	0.0400465037031	0.0223227952572	0.00532707701452	0.148224006826
l	0.023083706049	0.0287552516087	0.154555150978	0.397744451002	0.121494976929	0.0312575781677	0.0295752227524	0.0273986040048	0.186135018942
à	0.009924956483	0.0097953353129	0.066523138326	0.503752820334	0.201330334976	0.0177453253226	0.0285608595841	0.0398163930016	0.122550823647
d	0.00538455279433	0.00573046373763	0.0496554561087	0.388627736778	0.345742731659	0.0236778154409	0.025197191428	0.0305417046672	0.125442345216
r	0.00337054234478	0.00432679677921	0.0472208310362	0.211239420259	0.467086163886	0.0746217598136	0.0448577277093	0.0229277588891	0.124348999939
o	0.00657247286159	0.0051539811264	0.0334606863454	0.0791778028863	0.428563394629	0.205334266605	0.16813337057	0.022822924963	0.0507811188463
m	0.0179496846205	0.0117190267088	0.0177344297818	0.0318869127621	0.238511714876	0.222574298868	0.178986016523	0.0257497906543	0.254888150282
b	0.0376117668735	0.0162458975696	0.0266523122606	0.020079411254	0.313944234959	0.127211114956	0.104032663508	0.0290229268848	0.325199658427
ì	0.0544183542912	0.0180083518565	0.0701454747535	0.016669468418	0.355121191653	0.0893304519853	0.226176836169	0.0452942432949	0.124835578476
k	0.0702253300971	0.0201506142855	0.0706850082512	0.0112089157727	0.227941627218	0.144215502328	0.24831771739	0.0525227150983	0.154732510159
e	0.077172278699	0.0269804934285	0.0403286307504	0.00539057255757	0.135127164406	0.175001265776	0.251494254463	0.112064270699	0.17644103572
a	0.0487691273663	0.0227138384762	0.0268429807501	0.00438153585252	0.0542070864687	0.0972850799253	0.260824338154	0.3607826969	0.12419333424
p	0.0241068712554	0.0143961824921	0.0110700059167	0.00675600095084	0.0563360084896	0.0556919943084	0.123001362051	0.390772675633	0.317868934747
ò	0.0153050224271	0.0106717601554	0.0050046619189	0.00573782026361	0.0546622010299	0.0391024450361	0.051878427017	0.476411891878	0.341225801582
t	0.00754045315103	0.0071021007098	0.0024171116863	0.0025168510012	0.0221720060433	0.0222837599454	0.027481561339	0.640936527293	0.267549653861
t	0.00651126171701	0.00629019320327	0.00381593659543	0.0014640287004	0.0125530985144	0.0176916929818	0.0257357447797	0.663854995764	0.262083056287
u	0.007465461239	0.00466552386776	0.00723023963181	0.0011172827668	0.0070222485048	0.00808026762727	0.0220471109266	0.715269678588	0.227102197096
</S>	0.0092904106195	0.00558214218388	0.0090371233159	0.0010362595834	0.0049225442524	0.00537113826364	0.0137525659633	0.666958539294	0.284049288548
