 	quando	venne	Giovanni	Anna	aveva	già	dormito	</S>
m	0.919903515	0.030258698	0.01753245935	0.0044427707	0.0020378326	0.00227233205	0.006827199	0.0167251882
ò	0.921948538333	0.035228868	0.01647429658	0.00389036780667	0.001973479	0.00193554135	0.00397598951667	0.0145729333467
t	0.747306059444	0.0439954283333	0.0272464923233	0.0111494178422	0.00465552346667	0.00448429311667	0.00454521068889	0.156617622062
t	0.606288533148	0.115790868444	0.0418880764411	0.0155843488807	0.00586987932222	0.00581509847222	0.00480478491963	0.203958489334
i	0.468863731049	0.402351462815	0.043900312147	0.00851656396023	0.00254907480741	0.00265198989074	0.00190600676321	0.069260953558
ì	0.189113420016	0.733350100938	0.0403183977157	0.00516731258674	0.00169000686914	0.00194143896358	0.00243339668774	0.025985965786
r	0.069952983672	0.712543960313	0.0489036152386	0.00991049006225	0.00282741922305	0.00285210055453	0.00589772722925	0.147111704729
t	0.0411432918907	0.587078146771	0.157571888413	0.0157218673541	0.00379974877435	0.00324090675151	0.00552769765975	0.185916452276
e	0.0307227499636	0.543796758924	0.340225299471	0.0148011469514	0.00310969995812	0.00238615861717	0.00208641633658	0.0628717548587
o	0.0160009133212	0.335860189308	0.58930924649	0.0176400461505	0.00234196505271	0.00298060597239	0.00240538784553	0.0334616006862
G	0.0095857446404	0.134713686769	0.614676342163	0.0417770420502	0.0366330328842	0.0323103007575	0.0307585478152	0.0995452658954
i	0.0079277957468	0.172028026256	0.521160207388	0.0559935140167	0.0507770766281	0.0420335875858	0.0392413529051	0.110838430632
o	0.00684913304893	0.169856031085	0.667664552463	0.0482223723389	0.023841743876	0.0231916331953	0.0163202856017	0.0440542512107
v	0.00598352781631	0.061746514695	0.714350234154	0.0431312284463	0.016055745292	0.0174101467984	0.0206650008672	0.12065759607
à	0.00621010250544	0.0264392828983	0.628935911385	0.114910819482	0.038798609764	0.0183832439995	0.0220869049557	0.144235099023
n	0.00476963346848	0.0158903556328	0.458373553795	0.134797397494	0.049837390588	0.0197710449998	0.0351189683186	0.281441666674
n	0.00447501132283	0.00965396871093	0.466199734598	0.108553990165	0.0364572308627	0.0135433253333	0.0371062858529	0.324010462391
i	0.00615789987428	0.00522353213698	0.570903328199	0.225170970055	0.0486477802876	0.0206419811111	0.0131628797643	0.11009160263
e	0.00637036539143	0.00367579614566	0.4559065094	0.327896200018	0.0676588984292	0.0730515637037	0.0124990406548	0.05294159721
A	0.00350916399381	0.00250259148189	0.278238925467	0.316353893339	0.17047423281	0.172012217901	0.0193691672183	0.0375397909033
n	0.0014701765746	0.00138648814396	0.186200730822	0.221267699113	0.195777445603	0.166499227634	0.0384217667394	0.188976454134
n	0.000956238814867	0.000998030474653	0.195498523607	0.315142701038	0.119002433201	0.0928063255447	0.0378916679131	0.237704082045
a	0.00547484524829	0.00196236046822	0.142764235536	0.483467300346	0.147124311067	0.117638579848	0.0153820766377	0.0861863146817
g	0.00977741724943	0.00320464528941	0.169729576179	0.354739708115	0.129853615356	0.114895877949	0.0255276265459	0.192271541561
i	0.0134142374165	0.00431452209647	0.17319962606	0.289808367372	0.141517310119	0.121258153983	0.029003205282	0.22748455152
à	0.0116406874588	0.00368341329882	0.0737404043533	0.282741985791	0.239778866706	0.273500251328	0.0280673455273	0.0868469955067
ì	0.0039718672996	0.00152987190294	0.0263105561178	0.168858255264	0.350222088902	0.366238303776	0.0386785771758	0.0441904468356
c	0.00147262737987	0.000712139137647	0.0120307427059	0.0989028094213	0.325312756301	0.271710821259	0.0867962110586	0.203061879945
h	0.00168057297996	0.000442197065882	0.0076132534353	0.0966141608071	0.330954945434	0.217190313753	0.0938697203529	0.251634832648
e	0.00561123939332	0.00384888074196	0.0133598400118	0.146559006936	0.366463248478	0.323334521251	0.0432831041176	0.0975401635493
p	0.0144612924644	0.0115547385807	0.0349662046706	0.131894260645	0.212705636159	0.279915297084	0.0788448687059	0.23565771785
l	0.0134710788601	0.0108709885602	0.0327547883235	0.0721338205483	0.11565929872	0.170208752361	0.232270669569	0.352630649283
ò	0.0045869393287	0.00438961352007	0.0126118817078	0.0376018145161	0.0949478509067	0.190989037454	0.40942532319	0.245447593094
s	0.0051957341129	0.00392735234002	0.0110007907359	0.027600395172	0.117502601636	0.177655672485	0.40417012773	0.252947354365
o	0.0315028250376	0.00715186864667	0.030289270912	0.0390023230573	0.112813712545	0.142234947495	0.361778369243	0.275226688122
n	0.0396533830125	0.00900332821556	0.0585910749707	0.0381911173524	0.0578822038483	0.102307840832	0.326539649748	0.367831409374
t	0.0188685206708	0.0141623230719	0.0786174096569	0.0381478821175	0.0359776522828	0.072202731944	0.233867073249	0.508156403125
a	0.0137037325569	0.0147819156906	0.0730113065523	0.0391009557058	0.0251092292276	0.0502130089813	0.369793881083	0.414285957708
</S>	0.0139662392785	0.0100027638453	0.0595351282761	0.0265629203529	0.0161184173138	0.0319676969907	0.531270320542	0.310576513854
