 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.86264175	0.072985697	0.033730423	0.0096924439	0.00371265772	0.00598672684	0.0112503095
à	0.5483318241	0.0763732223333	0.22411398	0.0204289786333	0.06529188872	0.0200824531733	0.0453776791667
b	0.1850058103	0.0487284141111	0.53305141	0.0229339695444	0.08615141794	0.0256794969244	0.0984495143889
b	0.183710924933	0.100844254704	0.56380272	0.0180238691815	0.03803962768	0.0098905182748	0.0856881201296
i	0.184005785211	0.165582028235	0.540934743333	0.0402334023938	0.02511498756	0.00379882054827	0.0403302470432
t	0.067620317637	0.159745731078	0.660448601111	0.0531962494646	0.0329877008533	0.00161239920609	0.0243890160144
o	0.0284460307457	0.105524753693	0.772445467037	0.0449033651549	0.0330647191178	0.00079636222203	0.0148193216881
u	0.0130926364486	0.0752079795643	0.632489089012	0.198302681718	0.0688217018726	0.000807783727343	0.011278155246
k	0.0107279974829	0.0762057378548	0.455107286337	0.270418493906	0.0902263992909	0.00443239307578	0.0928817187487
o	0.0108553523276	0.0610166072849	0.392161152112	0.328913217969	0.078016000097	0.00636803509193	0.122669670583
r	0.0072460534092	0.0415119717616	0.222683537371	0.336821879323	0.322804698366	0.00475314316398	0.0641787771943
a	0.0141069456031	0.0491000099205	0.12876915579	0.314696416441	0.445998102789	0.00748495045466	0.0398444730648
s	0.0156733009344	0.0466580206402	0.07626455553	0.297002697147	0.509111404263	0.0108086218182	0.0444814156883
ì	0.00633537391147	0.0218638185467	0.0279952774433	0.135388370716	0.707877801421	0.0500205402727	0.0505188202294
u	0.00319776990382	0.0187336321822	0.0113172261478	0.171193270239	0.69937526714	0.0675565127576	0.0286263267431
t	0.00209859570127	0.0216934657274	0.00649113104927	0.167167886746	0.722387855713	0.0420607659192	0.0381003039144
è	0.00149344808709	0.0159387830425	0.00330354923309	0.0670621049153	0.696622285238	0.167704994306	0.0478748369715
l	0.0011627952157	0.0100168961475	0.00152346766103	0.0298298686384	0.431622963413	0.446029144769	0.0798148279905
i	0.0352117497386	0.0738574960492	0.00589491358701	0.0351381305461	0.217169772804	0.518102048256	0.11462582933
à	0.0461405938762	0.0923532554697	0.00710919586234	0.035378298082	0.160335677601	0.570427986085	0.0882549697767
s	0.0159282605887	0.0342361356099	0.00433325952078	0.0125383984607	0.0981059125337	0.701014652028	0.133843396592
p	0.0360455055296	0.02861758887	0.00447892364026	0.0046788405869	0.0396102328446	0.709813284009	0.176755625531
r	0.139359895177	0.0519667176233	0.00624473844675	0.00207991282897	0.0204902396149	0.649906461336	0.129952045177
o	0.178009838392	0.0737034905411	0.00691157131558	0.00406171434299	0.0143262778716	0.611241073779	0.111746053392
</S>	0.140622279196	0.0787583752705	0.00537351190779	0.0065607631715	0.0119202109358	0.63948376689	0.117281099196
