 	il	ladro	è	entrato	da	qui	</S>
o	0.630401895	0.363138885	0.00077205156	8.3735079e-05	0.00014987318	0.000847614057	0.00460590785
l	0.377687189333	0.477728535	0.0208164294933	0.00134441686633	0.00927525235	0.0482224593903	0.06492568545
à	0.142903465444	0.661930625	0.0342954258311	0.00184123750878	0.0123615946267	0.0640042567901	0.08266341849
d	0.292031549815	0.581998011667	0.0494577036104	0.00195995622293	0.00443811565223	0.02345390709	0.04666072717
r	0.384969196605	0.264669029556	0.275883764537	0.023084250741	0.00660072948408	0.0101171768967	0.0346757728033
o	0.195250494535	0.113806757185	0.487423054846	0.144246636914	0.0418111831614	0.00455279166557	0.0129090573144
i	0.079526321845	0.047139368395	0.352044312949	0.240734115638	0.148807434387	0.0150763545552	0.116672092738
m	0.040151901615	0.0204305782317	0.155295372316	0.190163668546	0.162842772796	0.0366257528517	0.394489920913
b	0.034986260205	0.0094657318439	0.332284417439	0.127822172849	0.0812303905987	0.0350387072839	0.379172257304
ì	0.038654796735	0.0073145847813	0.464847559146	0.157926604283	0.166713018533	0.0331626187613	0.131380789635
k	0.051869972245	0.00611970399377	0.312016939715	0.222900908094	0.206266606178	0.0338212659204	0.167004630078
e	0.104623007415	0.00403848629792	0.178895377572	0.199796366031	0.242132135393	0.0828745816401	0.187640023359
a	0.0984841199383	0.00318431603264	0.068725920524	0.10781758411	0.251716811798	0.315686127213	0.154385074453
p	0.0435496794461	0.00242252887755	0.0294259271747	0.05184967347	0.116682953933	0.393127149071	0.362942088151
ò	0.023087946082	0.00136944968252	0.0147518387249	0.03089630599	0.052136868311	0.50856358969	0.36919400205
t	0.0119393356273	0.00073986575084	0.00979639824163	0.0184029544967	0.023668748437	0.647118546563	0.288334126683
t	0.0496462045424	0.00096365095028	0.0127985924139	0.0157821320656	0.0165334748123	0.632736615521	0.271539318894
u	0.0977356148475	0.00111491825009	0.0111230428046	0.00782188812187	0.0121298507708	0.563992765174	0.306081926298
</S>	0.108025757424	0.000953448675045	0.0080117384023	0.00516250586093	0.0079573641354	0.435703097587	0.434186088149
