 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.9379478	0.0242481424	0.000786697932	0.000918152105	0.000546097526	0.000482403085	0.00025683594	0.000286758386	0.0031542336	0.0313729175
s	0.714448083333	0.166012314133	0.013048984244	0.00556176076833	0.00109101947533	0.00340480102833	0.00172994688	0.001898926562	0.00366799163333	0.0891362151667
e	0.531462777778	0.338040344711	0.020862692248	0.00803660358944	0.00167709762511	0.00408975135278	0.00206599898533	0.00226461838733	0.00264104732578	0.0888590396689
l	0.391440805926	0.43418398157	0.0363389995827	0.0191588108631	0.00614987040837	0.00625837679426	0.00362570968711	0.00462702699578	0.00131381685659	0.096902554503
a	0.180663425309	0.582345293857	0.0819209631942	0.029245367621	0.00771353253612	0.00761896549809	0.00429654382904	0.00550387937193	0.000917421968863	0.0997746053343
n	0.090501841103	0.653232007952	0.129501651065	0.0241903638737	0.00508504191204	0.0082716567327	0.00482078920968	0.00301457339731	0.000757469272954	0.0806246456114
a	0.046961007701	0.655066112651	0.157546773688	0.0400228886246	0.00660060897068	0.0088458298109	0.00540074533656	0.00333370843244	0.00145973109098	0.0747626526371
v	0.0255350649003	0.469331631884	0.176635161229	0.122097936208	0.0135686623236	0.0136256585036	0.0137956620455	0.0762135935441	0.00407022169699	0.0851264483124
r	0.0358405426334	0.379710471628	0.205189247076	0.138505518736	0.0133466933745	0.0160675363679	0.0175166346818	0.100818459681	0.004363387299	0.0886415202708
ì	0.0384018989445	0.430266647209	0.351520832359	0.077785711912	0.00621940462483	0.0125684439893	0.0110540942273	0.036469574727	0.002009325023	0.0337040742569
k	0.0161466263815	0.261315722403	0.343658775453	0.071273498304	0.00708751244161	0.0258779463298	0.0259174034091	0.055098452909	0.002059806131	0.191564251419
o	0.00866682309383	0.119106615134	0.315292046484	0.161588784768	0.0238682621472	0.0349696191099	0.0317328361364	0.061866032303	0.001942799067	0.240966160706
a	0.00351511999794	0.0555813090447	0.416351425495	0.320514678256	0.0373209260491	0.0285997050366	0.0197234978788	0.0296230744343	0.00434257811233	0.0844276494687
f	0.00181552856598	0.0262359107482	0.307448158498	0.287351642752	0.026868048683	0.0397468343455	0.0201578601263	0.0195735499781	0.00596984600411	0.26483258549
ù	0.00211169282199	0.0164581249827	0.301231959499	0.200325940917	0.018178007561	0.0736963747818	0.0318944107088	0.0112055970594	0.00453000286804	0.340367897163
r	0.00190311474066	0.0136469936609	0.3235808265	0.191719300306	0.0149529457203	0.0750530655939	0.0338024462363	0.0123636019198	0.00615976485601	0.326817967721
n	0.00104420609022	0.0086721222203	0.227995232167	0.175402813435	0.0121437401068	0.156683059198	0.0885332574121	0.0178796786399	0.007187385752	0.304458506707
o	0.000894865173407	0.0048926377401	0.144713480722	0.318198824478	0.0492684167023	0.207564319733	0.134317602471	0.03066940388	0.00553270785067	0.103947769102
k	0.0012524156578	0.00489810591337	0.077659253574	0.455859214826	0.0703798072341	0.121422668578	0.0909672674903	0.08598013796	0.00712607058356	0.0844550957673
a	0.00191248461927	0.00522435267112	0.0513265361913	0.430212311609	0.074187759078	0.129799104859	0.11319082583	0.107711591653	0.00795295119452	0.0784820659224
k	0.00204821103976	0.00482771159037	0.0295122103971	0.408231447203	0.076014143026	0.136290194286	0.123167749277	0.106141292884	0.00970446256484	0.104062552641
a	0.00194263394659	0.00474177409679	0.020080418799	0.322716709068	0.056009814342	0.150862847429	0.191872980426	0.126618267628	0.0116152668549	0.113539286214
n	0.00158629834886	0.00545760993226	0.0125291022663	0.167269626356	0.0391699864473	0.24871242581	0.260537190142	0.0903155685427	0.0117402446183	0.162681970738
n	0.00085430724962	0.00585693444409	0.00930422995543	0.116938292119	0.0219710474824	0.29972275527	0.252990840047	0.0603172621809	0.0415407835394	0.190503596913
i	0.000595431849873	0.0054812136147	0.00808060318514	0.11535629404	0.0170637384941	0.246389428423	0.323162793349	0.121199930727	0.0780610678465	0.084609531971
u	0.000763260916624	0.0117870165382	0.012367042395	0.115950008013	0.0209709131647	0.193353112808	0.33238921445	0.152901196909	0.0975714226155	0.061946833657
n	0.000818620548875	0.0130534061794	0.0123863537983	0.095654362671	0.0205764760549	0.218396384269	0.240066951483	0.0903242586363	0.0771894235385	0.231533781219
r	0.000578493606292	0.0063584163598	0.00634964479943	0.0480588852237	0.0107082290183	0.208984121423	0.219179367161	0.0554097692121	0.149636510513	0.29473658374
ù	0.000372206325431	0.00362884341993	0.00327620453314	0.0211695174079	0.00448743997277	0.173759587141	0.307320109054	0.052764826404	0.223082240171	0.210139037913
s	0.000376276885144	0.00250164447331	0.00218144554438	0.00928842513597	0.00213437405759	0.12355213738	0.255801744351	0.041691255468	0.13294215839	0.429530515971
t	0.00153679169505	0.00248820672444	0.00194281808146	0.00574511237866	0.00251088425253	0.138516720793	0.247534922784	0.059657925156	0.06125412613	0.478812488657
i	0.00235219549835	0.00431564364148	0.00447792896049	0.00933580412622	0.00342206668418	0.140321135598	0.304976937595	0.261929655052	0.0422606123767	0.226608027886
k	0.00414328043278	0.00604623684716	0.0067512115535	0.0170789073754	0.00589038169473	0.0636490225327	0.207609342532	0.449044851684	0.0640725527922	0.175714207629
o	0.00504388571093	0.00716727108239	0.0082818670845	0.0195149321251	0.00630988656491	0.0366157831776	0.143821620844	0.531358603895	0.0696002912641	0.17228588921
k	0.00400051813698	0.00783573769413	0.00898384402817	0.0204863357084	0.00428699585497	0.0243276707259	0.113148018615	0.496876384632	0.088713364088	0.231341159737
a	0.00422292321233	0.00957079456471	0.0105316863427	0.0222183445695	0.00391931681832	0.0210448815753	0.0920258278717	0.475170431544	0.093447309696	0.267848496579
l	0.00313047006078	0.0110395513549	0.0101889534476	0.0179714425232	0.00311502203944	0.0213224708584	0.0794524199572	0.396954187181	0.0817448315653	0.37508067886
ù	0.00137355611026	0.00806694095163	0.00552523311587	0.00968602710773	0.00171328053781	0.0211182062861	0.0546021973191	0.166097366727	0.0936611385218	0.638156072953
</S>	0.00077605145513	0.00517234697582	0.00371497700794	0.00549105445386	0.000898876205905	0.024435484643	0.0547789036596	0.101415604864	0.0795373812609	0.723779336476
