 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	0.95294601	0.0422196278	0.00123190435	0.0003253670385	4.4257665e-05	3.53506075e-05	4.43015046e-05	0.0001095550835	0.00017033054975	8.6551285e-05	9.164261765e-05	0.00048276248	0.0022123256
l	0.632328146	0.0581156149333	0.08984166425	0.0223225455128	0.060020408375	0.00103240142883	0.0026266488046	0.00278472265017	0.000733473543083	0.00172157923167	0.00299432834432	0.0220647963467	0.103413689267
l	0.411008388	0.162813957311	0.133901678083	0.0299080255043	0.0803773591917	0.00143159951294	0.00358660962153	0.00370887754806	0.000939980597694	0.00227647421389	0.00398311654477	0.0292845856622	0.136779372456
ò	0.369052716	0.43401297577	0.0916514726943	0.0162247928348	0.0274264345306	0.000695359354313	0.00133333965051	0.00131804880069	0.000341403919898	0.000775495015297	0.00135292018592	0.00984010084407	0.0459749717187
r	0.440853338667	0.427718331923	0.0694483448981	0.0115097437783	0.0118883104435	0.00114602266477	0.00214703764017	0.00135656605356	0.000810924177299	0.000578618145766	0.00077704518964	0.00372448592469	0.0280412521062
a	0.424962733556	0.349391093974	0.151355838966	0.0289010614261	0.0106442768478	0.00410256928826	0.00266768726672	0.00215636585119	0.000989080180766	0.000526352705922	0.00058473760638	0.00168697175823	0.0220312346174
f	0.149135271852	0.401257384658	0.268772066322	0.0415096404754	0.0207129051159	0.00571338099609	0.00394527380891	0.0048793299504	0.00138300794859	0.00160977032597	0.00126241712529	0.00160250150274	0.0982170487878
è	0.056812269284	0.416550148219	0.324628612107	0.0333340234918	0.0223821545386	0.00507059633203	0.0045858103363	0.0055327228168	0.00162489060286	0.00203691904866	0.0015431801851	0.00175445435425	0.124144202863
t	0.0225834170947	0.402213026073	0.406265734036	0.0241922974306	0.0358479443462	0.00985419521068	0.0228216555121	0.00554764777227	0.00560058138762	0.00220664028955	0.00281826610503	0.00126707663808	0.0587814788877
i	0.0103809572982	0.237393414358	0.530843398012	0.0559521987435	0.0527679827821	0.0232159347369	0.0304104927374	0.00867729025742	0.00713130726254	0.00236697072985	0.00323166863501	0.00100424338936	0.0366241164392
p	0.0343469306994	0.123529780453	0.527766256004	0.0742409032478	0.0481067739274	0.030075628579	0.0198951318125	0.0167625014191	0.00824901022085	0.00481358387662	0.00185932651167	0.0157420396065	0.0946120976231
ò	0.0422200115998	0.077128462151	0.502448885335	0.0880686647493	0.0581713963091	0.0400928198597	0.0189457466042	0.020986551473	0.00894701640695	0.00573555425887	0.00155397160389	0.0208849271355	0.114815962208
r	0.0183908642333	0.0413277343837	0.511825391778	0.0864170623831	0.0949112187697	0.0497223899532	0.0569967095347	0.0190686948243	0.0173720838023	0.00610109271962	0.00446045843463	0.0141468076452	0.0792594970693
k	0.0140402934111	0.0294749864612	0.471319283926	0.039656479261	0.134792282923	0.0432424969844	0.119376039845	0.0171403321081	0.0319250562674	0.00718722447321	0.0115611414782	0.0123402743151	0.0679441093564
e	0.010318429637	0.0179804244871	0.354431857975	0.117070520754	0.147070060974	0.118832344661	0.130413183282	0.0300207312027	0.0276465570891	0.00493231705774	0.0107919716261	0.00540241143837	0.0250891975521
t	0.00564293211233	0.00898324626237	0.182055517325	0.155898798585	0.262913856991	0.13926442422	0.096470751094	0.0406350110676	0.0159183109297	0.00584676135258	0.00994189667537	0.00529837604612	0.071130153284
e	0.00384291843744	0.00560048785412	0.101143307775	0.102714827862	0.289955137664	0.194304324073	0.100700790365	0.0783886366892	0.0137623325432	0.00717008778419	0.00981958105846	0.00558540754871	0.0870121817613
è	0.00277533626915	0.00300527121804	0.0421434782583	0.0742222476207	0.285738734555	0.258971988024	0.131199740122	0.12011777223	0.0170598571811	0.00749355392806	0.0112507245195	0.00729746804957	0.0387238195871
r	0.00119421187972	0.00172384160601	0.0257355294194	0.0387308510402	0.436219534852	0.160192124675	0.122014051374	0.08724124741	0.0141134802604	0.00604215214269	0.0131197518398	0.0132454903499	0.0804277381957
k	0.00137845302657	0.00132744596867	0.0215399724731	0.0185576025134	0.430973141617	0.111175710225	0.234298225125	0.0485849891367	0.0198765469535	0.00367055701423	0.0098876339466	0.01118820705	0.0875415277319
o	0.00222598937552	0.00117987442289	0.0123223527244	0.0125352281711	0.249550931206	0.164834090075	0.372346768375	0.0956205330456	0.0380963156512	0.00689659980474	0.00821910531553	0.00469637175	0.0314758153106
m	0.0145670684252	0.00593204040763	0.0140496248081	0.011841037057	0.114042999069	0.189184166692	0.288694529458	0.127685055682	0.0462603395504	0.0145178019349	0.00590656553851	0.0654386247167	0.101880102837
e	0.0188660272417	0.00800026970254	0.0147544111694	0.0101879756857	0.063723907023	0.166193582231	0.253181859819	0.169017569894	0.0571395141835	0.021439601645	0.00626311161284	0.0856731207722	0.125559031279
m	0.0171142945139	0.00745934413418	0.0109355899565	0.0076985974619	0.0506185850077	0.144455816077	0.244831113273	0.187765011631	0.0548218077278	0.0216068148817	0.00717943337095	0.0984835361241	0.147030047426
a	0.0162992913713	0.00747967904473	0.0100983936522	0.00593601215397	0.0445648841692	0.104221877359	0.258803721091	0.183599098877	0.0715329189093	0.0285530099606	0.010618571957	0.103245444041	0.155047088642
p	0.0146879539904	0.00783167601491	0.0098592752174	0.00497375348466	0.0408895472231	0.086897212453	0.271951503697	0.187482386292	0.0776611093031	0.0314930979869	0.0128538064857	0.10604948668	0.147369179047
à	0.0132083492435	0.00693283901497	0.0082848956058	0.00340293916155	0.0417087494077	0.0611061974843	0.309338931232	0.138923118764	0.080945356101	0.0317756539956	0.0503535683286	0.107037359627	0.146982035349
l	0.00454769032783	0.00294701214832	0.00476284453527	0.00141853233052	0.0244435398026	0.0361390571614	0.299631223744	0.103404106255	0.0801814490337	0.0318084663319	0.0677317821095	0.169585473942	0.173398804116
e	0.00286929744261	0.00216214131611	0.00436784414509	0.00107976498684	0.0154072371342	0.0246889943871	0.187095587915	0.0778082874183	0.149480800011	0.0980751171106	0.0663351467032	0.190700690581	0.179929076572
e	0.00243785686754	0.00279670790537	0.00641044554836	0.00233821492895	0.00861945257807	0.0156762464624	0.175901315972	0.0870283678061	0.228299633337	0.17491721237	0.118341192234	0.0901134527937	0.0871199120573
t	0.00127509830918	0.00261708384512	0.00643271744945	0.00319943047632	0.0471489601927	0.0118971664875	0.147474345324	0.101571445935	0.143010488946	0.123185413457	0.114745677411	0.0595428005979	0.237899398686
