 	il	morto	vuole	pianto	</S>
t	0.79113823	0.0474501086	0.01714005765	0.0057226454	0.1385488925
o	0.774585643333	0.0961953462	0.01697238455	0.00346866758333	0.1087779365
n	0.532323247944	0.245417442067	0.129323220183	0.00405394777778	0.0888821478333
a	0.217443966148	0.520985980689	0.174859592061	0.00493227165926	0.0817782179444
p	0.112891268049	0.485848386896	0.146711039354	0.0170868708864	0.237462454648
e	0.046466976683	0.494780042299	0.155271369785	0.0205617587621	0.282919895683
s	0.0225770999943	0.603154067433	0.230114796595	0.0091340672207	0.135020036028
a	0.0154562450981	0.467307242478	0.401657892198	0.0120106535736	0.103567985343
m	0.0144384660327	0.297150804159	0.396174264066	0.0241194438579	0.268116995114
m	0.0332114543442	0.18834383472	0.411037221355	0.040952685286	0.326454775038
è	0.0748401414481	0.15780541824	0.498072383785	0.111165915095	0.158116126346
n	0.0697998801494	0.09004870508	0.539003727928	0.154989758365	0.146157946782
o	0.0353531617165	0.0591834696933	0.665884175976	0.108707812788	0.130871377594
t	0.0173665600055	0.0369302328978	0.774536721992	0.0613218162627	0.109844621198
è	0.00622229366183	0.0175656580993	0.680061367331	0.176082034088	0.120068617066
l	0.00231244041394	0.0085697149331	0.448009285777	0.259630484696	0.281478069022
i	0.00526001710465	0.00893655974437	0.230069698592	0.398939301565	0.356794436341
g	0.0107614110349	0.0202708832481	0.102038941864	0.463088927188	0.40383985878
l	0.00826128451897	0.019120528376	0.0489538358547	0.509168602396	0.414495752927
e	0.00457813268032	0.00909740741867	0.0204662408516	0.682791500799	0.283066704309
m	0.00665837756011	0.0153252541396	0.0128776719505	0.5462622336	0.41887645477
m	0.0078782463867	0.0153259947465	0.00899141215017	0.545062357867	0.422741984923
è	0.0612736209956	0.0110863726155	0.00993280155006	0.623505889289	0.294201284974
n	0.105402970332	0.0238274298718	0.0136582971834	0.474270263096	0.382841018325
o	0.068414999444	0.0310858476239	0.0169068133945	0.399613897699	0.483978439442
</S>	0.041127568722	0.0282827183119	0.0194581806972	0.41425624885	0.496875269721
