 	i	genitori	non	li	dimentichiamo	mai	</S>
u	0.433747175	0.528604375	0.000576147135	0.00025778892	0.0002676953865	0.000293918885	0.036252893
g	0.204142741667	0.542001218333	0.139870716035	0.01285111128	0.0404304086532	0.0149454246317	0.0457583496667
e	0.0927313931557	0.582607489444	0.187468813578	0.0170450752627	0.0538153303137	0.0198207368349	0.0465111559556
n	0.0327662438186	0.854421486481	0.0642828585593	0.0058177019469	0.0182184399572	0.0066291231093	0.0178641117185
i	0.0192599481062	0.90619555216	0.0399288406531	0.00428282923897	0.00673858617573	0.00268343727643	0.0209107662395
t	0.0139141565687	0.91811230072	0.033609638751	0.00397052944632	0.00444632815858	0.00144260027881	0.0245044124132
ò	0.00512232728957	0.92658574024	0.041863136117	0.00333988861544	0.00438183785286	0.00104584611294	0.0176611608044
r	0.00687833932986	0.72758637008	0.173953945372	0.0190976872051	0.015967831751	0.00500817823765	0.0515076019348
u	0.0118529854433	0.449084990027	0.361532928457	0.0655269810684	0.032488410917	0.00692174257922	0.0725919666449
e	0.0133707734811	0.258312431342	0.384344662819	0.109950030356	0.0811657793057	0.0100096953597	0.142846638215
n	0.0095158264937	0.119063355781	0.224767720606	0.0889975581187	0.330274276435	0.0151263854532	0.212254876072
è	0.00340735683457	0.054771575927	0.0993406065353	0.0594871440396	0.629677225478	0.0144601718177	0.138855895357
n	0.00159626368152	0.0256106806423	0.150757012178	0.0673498980132	0.615881961826	0.0263597422726	0.112444398452
u	0.00371288829384	0.0117379160808	0.151343294059	0.238046122671	0.453425023942	0.0340869320909	0.107647819484
s	0.00516768906461	0.00962272956027	0.0552924321197	0.280620674224	0.465432657981	0.025956190697	0.157907639828
s	0.0035731390882	0.00911923105342	0.0223643273399	0.164515251408	0.496426659327	0.086954768899	0.217046609943
c	0.0025881896294	0.00578925748447	0.0184475186466	0.144742015136	0.382481993109	0.288135579633	0.157815436648
e	0.0125741800431	0.00909589742816	0.0156755575489	0.123452669712	0.38414266437	0.330529079878	0.124529952216
r	0.015897704481	0.0108531808761	0.0066358352163	0.0896192865707	0.498777101457	0.179586219959	0.198630694072
r	0.006368836327	0.0058601892587	0.00309239573877	0.0368663308569	0.421891910486	0.30543174332	0.220488619691
è	0.00248412587667	0.00302800195957	0.00140775767959	0.0175273418523	0.426526976829	0.42270451444	0.126321291564
t	0.00352415769322	0.00156595639319	0.0015256327932	0.00815669851743	0.432395928943	0.36120799148	0.191623660521
s	0.00879233323107	0.0126072335644	0.00403466269773	0.0106459495058	0.242368269648	0.440354870493	0.281196710174
u	0.0110217914104	0.0233132981881	0.00439117376591	0.0119526738353	0.117983850549	0.598858723498	0.232478486725
m	0.0276252704701	0.0175976277294	0.0039673212553	0.00738148147843	0.0573042838497	0.693317174499	0.192806818908
e	0.0329468161567	0.0126489462431	0.0036039140851	0.00509982359281	0.0313803962832	0.7143049915	0.200015089636
m	0.0450737533856	0.011308643081	0.0044486845617	0.00413558386427	0.0244507074277	0.664082717167	0.246499893212
à	0.0461883211769	0.00674015797367	0.0046787776539	0.00329437828809	0.0418154891426	0.650600175722	0.246682674404
i	0.015733145074	0.00678475727122	0.00371864181797	0.00570234899603	0.0911818630475	0.651949158574	0.224930068135
</S>	0.008330759487	0.00972623113561	0.00478665310898	0.00887799949802	0.125615471524	0.607314104287	0.235348784067
