 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
o	0.467665105	0.4803289	0.00456733639	0.0003359486	0.000239161207	0.00031644851	0.000234137996	0.004853300775	0.0414596225
c	0.211758534	0.442797513333	0.02676918513	0.0796206986167	0.0162118110503	0.00765833802	0.002652045746	0.004325470775	0.2082064185
h	0.096879411	0.480373304444	0.0313079259333	0.106421503572	0.0215018492594	0.0100568727213	0.00345435032365	0.0040971850494	0.245907621023
r	0.0662451856667	0.788857644815	0.0122383099678	0.036809998224	0.00732584226247	0.0034163165284	0.0011767209412	0.00140269090587	0.082527304564
ò	0.0453984170789	0.869411258272	0.0282263807559	0.0212487080747	0.00423994202082	0.00146815109947	0.000478758378733	0.00063920691029	0.0288892163547
n	0.110282116216	0.700442806091	0.0353026209186	0.0342038793582	0.00823056367361	0.00359268204982	0.00369702309958	0.00179595414676	0.102452404252
o	0.132392220672	0.480630978697	0.170674092306	0.0584444007861	0.0166933545579	0.00782521568327	0.00496569823319	0.00207568420225	0.126298352251
k	0.0868439054907	0.354680119566	0.233397060769	0.075622880262	0.021949029186	0.0186440818944	0.00543090061106	0.00245841522075	0.20097356825
a	0.0728652201636	0.218539563189	0.265120700256	0.141332886754	0.0380195547287	0.0260511122981	0.00626476960369	0.00325353017358	0.228552654417
m	0.0523043417212	0.122206121063	0.266954354419	0.191435295585	0.0481325709096	0.0271233440994	0.0084144272679	0.00586438782453	0.277565149806
b	0.0477367525737	0.0661807503543	0.159548325806	0.322747255195	0.0523317929699	0.0240415213665	0.015068816756	0.0115922916082	0.300752448269
è	0.0273327638579	0.0479666927848	0.143979848602	0.474596221732	0.0963375876566	0.0173989587888	0.0427849085853	0.0335040258694	0.11609896409
n	0.0444215956193	0.0267307349283	0.087484454534	0.383837187244	0.0958654128855	0.0201513619296	0.115275928195	0.0766716899565	0.14956166103
n	0.0450869372064	0.0207800146428	0.080474353178	0.346386635748	0.104107971295	0.0404028029765	0.136605534398	0.0692461785188	0.156909581677
i	0.0266668317355	0.0179395592143	0.079639846726	0.287541461916	0.152187353765	0.201816784325	0.124401789799	0.0353323570396	0.074473983559
è	0.0184110639555	0.0083685674381	0.0350861617587	0.124889608639	0.222257717922	0.364582504775	0.146200979933	0.0314276426799	0.048775735853
n	0.0067245858955	0.00348890194603	0.0121219956029	0.10494768088	0.305448472641	0.296075356258	0.125972331978	0.0430472588933	0.102173421618
a	0.00497703683183	0.00291455588201	0.00588642380097	0.0858805426267	0.232355907547	0.313953730086	0.191050519326	0.0434878249644	0.119493503206
f	0.00926572994394	0.00347313596067	0.00406423366699	0.0459853332089	0.162441659182	0.347081606695	0.213025909775	0.0319488919881	0.182713533735
à	0.00854320620131	0.00246708018689	0.00191769683033	0.0333221661363	0.134090651061	0.272138915565	0.312108939925	0.031641358996	0.203769991412
o	0.00292627923044	0.00132447841896	0.00079055186811	0.0145589135454	0.060143155687	0.299495535188	0.517299146642	0.0268110206653	0.0766509511373
p	0.0260951386868	0.00265759982965	0.00146161590604	0.00765994761513	0.029278810229	0.258757955063	0.378924558881	0.0403996578884	0.254764747546
o	0.0357563445623	0.00447567594322	0.00287924796868	0.00478732290504	0.015435699643	0.142830610354	0.38938226296	0.0729644392961	0.331488427515
d	0.0299438831874	0.00429560291441	0.00292495975623	0.00444568583501	0.007788074881	0.104244895451	0.417749080987	0.102717769765	0.325890064172
d	0.0283502737291	0.0028736823048	0.00177048586541	0.004298629445	0.005121972527	0.0760549214837	0.438854536996	0.126998153255	0.315677302391
h	0.0873924839097	0.0034988755016	0.00390923496847	0.002735393615	0.00288438264233	0.0354004234946	0.500883762332	0.208189684418	0.155105679797
à	0.105136123237	0.00365673928387	0.00457219235616	0.00212661603833	0.00207194882411	0.0201639638982	0.518547334111	0.245739731473	0.097985288599
g	0.048775929679	0.00306109787796	0.00256566165205	0.00139829157944	0.0013508307847	0.0134390173661	0.45945454137	0.312926597158	0.157028003533
l	0.0297415042263	0.00264096195932	0.00183942515068	0.00101828112648	0.00106037087157	0.010631723222	0.342854697123	0.421622635719	0.188590364511
i	0.0118982865421	0.00152793645311	0.00146837571689	0.000815028575493	0.00057309290719	0.00463630880733	0.322344532374	0.545950631906	0.110785771504
c	0.021072386314	0.00241835395104	0.00258723423896	0.000841836325164	0.000499956609063	0.00379179080244	0.162454808125	0.613060827302	0.193272807168
è	0.0223213907347	0.00217830031701	0.00216581635365	0.00141033274172	0.000511626176354	0.00345688690081	0.0879707367083	0.663546625767	0.216438280723
a	0.00747567074157	0.001136801539	0.000836883651883	0.00268385071391	0.000617466282118	0.0027277631336	0.0649100429028	0.764053828589	0.155557651908
</S>	0.00378624317079	0.0010939234195	0.000578624115942	0.00342832960696	0.000766243116059	0.0030664092168	0.0516469124514	0.764553194294	0.171080060954
