 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.461520665	0.07383487765	0.00862799025	0.0038643017	0.0262225287	0.00101241792	0.00372611549	0.00220917153	0.004654495235	0.414327482
t	0.157687204663	0.318994555883	0.05083326275	0.0130344595667	0.0298738709	0.00119108037333	0.00454267069667	0.00262439727667	0.00480974707833	0.416408777333
e	0.052598492083	0.666311801961	0.0781093259167	0.0144224049889	0.0164138751333	0.00082181970911	0.00240356054889	0.00143059081389	0.00210241035611	0.165385697444
l	0.0175481761	0.85641271732	0.0469802793056	0.00625979536297	0.00846012854443	0.000586234287703	0.00180599189963	0.00123367785963	0.00185881861537	0.0588541794813
ì	0.00587780097367	0.85696235244	0.0971132987685	0.00686589302099	0.00532051884814	0.000619183872568	0.00177300386654	0.00119192422188	0.00183417514846	0.0224418829938
s	0.00406491339122	0.708227344147	0.166578649589	0.0193488693403	0.017006955616	0.00307419720086	0.00120359412218	0.00112720404263	0.00121536259282	0.0781529088313
i	0.00346063911707	0.487150558049	0.33475101653	0.0426164114468	0.026747301872	0.00463186906695	0.00182241190739	0.00122857581421	0.000940559574273	0.0966506180004
n	0.00121014354402	0.385276622683	0.39680559551	0.0666408471489	0.0643420072907	0.00558546535565	0.0102802479691	0.0046449555714	0.000647616568091	0.0645664310568
a	0.000552931709673	0.282027453894	0.473289731837	0.0874351437163	0.0762887664302	0.00621298385188	0.0124841694564	0.00597365445713	0.00066200691603	0.0550731496523
m	0.000529488913224	0.144230000965	0.556604307279	0.145591482572	0.0749655094767	0.00739621935063	0.00656971675213	0.00614771325238	0.000802312998677	0.0571632871841
ì	0.000416274823075	0.093848586655	0.55916213576	0.183557867524	0.0784980774922	0.0107363317835	0.00523045948404	0.00669415968413	0.00200826989956	0.0598478653947
n	0.000427875949692	0.0430556332183	0.60329608192	0.184810125841	0.0720593068307	0.0209495405945	0.00363786242801	0.00670397032804	0.00451982829985	0.0605397967982
i	0.000588171873231	0.0217768785728	0.429062707307	0.322547611947	0.108576882277	0.0363938541982	0.00700914030934	0.010373348276	0.00444907019995	0.0592223375994
p	0.000882892791077	0.0141359650243	0.256068882436	0.446977027316	0.165362794092	0.0333074973994	0.00996339210311	0.0124751577587	0.00276827816665	0.0580580945331
à	0.000821594227026	0.0114607925414	0.166068035479	0.458692615772	0.215656034697	0.0461678497998	0.0151147080344	0.0180639255862	0.00743162938888	0.060522767511
n	0.00158141760568	0.00559408428047	0.129292876493	0.439643191924	0.200303004899	0.0654634532666	0.0153969341781	0.0202066455287	0.0172495871296	0.10526876517
t	0.00183775045256	0.00341972409349	0.108056572164	0.429028210641	0.214541341633	0.0588075027555	0.013685510226	0.0329446088429	0.0162958503765	0.121382923723
a	0.000785168684853	0.00184314579783	0.0670216967213	0.36187217688	0.363070463878	0.0713876345852	0.0213293360753	0.0535504656143	0.0086720691255	0.050467832241
l	0.000436552820618	0.00256785526594	0.0315171980071	0.201310028293	0.426637331293	0.0761861218617	0.107331824025	0.0703291632048	0.0384753603752	0.045208539747
e	0.000226517829206	0.00288526225531	0.0246845214357	0.135126328764	0.461967343764	0.0677270422872	0.137241514675	0.0769806460683	0.0486473617917	0.0445134425823
t	0.000154719394069	0.00323247605177	0.0224511904786	0.103910799921	0.546961784588	0.0570879300957	0.119794614892	0.0799743520228	0.0241620872639	0.0422700468608
t	7.49474506897e-05	0.00316102769726	0.0118055854929	0.0597932879737	0.647602461529	0.0382848053652	0.107989881297	0.0707025376743	0.0167766404213	0.0438088686203
ò	3.58664934632e-05	0.00152282924575	0.0079661831643	0.0388302946579	0.609500073843	0.0759045111217	0.0697246967657	0.117780091225	0.0521002164738	0.0266352855401
m	0.0173070977261	0.00183911301525	0.0165792240548	0.104874785886	0.401820014614	0.0961674537072	0.0543886280552	0.134529939408	0.0773248898246	0.09516885818
i	0.023202280242	0.00196141023842	0.0231153830183	0.132082831295	0.421174041538	0.0830689845691	0.0265841194851	0.123765695469	0.0486758302749	0.116369384727
f	0.00803985544733	0.00248222151281	0.0137637692394	0.056114669765	0.514529093846	0.0846584248564	0.060710037495	0.142377551823	0.0392992527583	0.0780251002423
à	0.00284973311261	0.00255341759427	0.00767782431313	0.023239876255	0.416803674615	0.0789768149521	0.0715672234983	0.187621543941	0.137936827586	0.0707730880808
i	0.000978510407703	0.00216113662142	0.0118721554377	0.017697747085	0.290465234872	0.0726794163174	0.0345685361661	0.29209363798	0.228532529195	0.0489511193603
t	0.000391815295901	0.00293250040714	0.0121404585792	0.0150896509617	0.271269331624	0.0591865621058	0.067207082722	0.293107439327	0.202575636398	0.0760995451201
o	0.0002279102053	0.00287499766905	0.0160422309597	0.0116115759206	0.217734273875	0.0390045657019	0.0737570733073	0.207034327776	0.339113195466	0.0925998903734
v	0.0056841224551	0.00507882955635	0.0228718653199	0.0240924919735	0.242751557958	0.0336971465673	0.0389309761691	0.127648439592	0.354900958489	0.144343635458
r	0.00748187911303	0.00529660731878	0.02125225544	0.0262479693245	0.249639804319	0.0311060633224	0.0271382529564	0.0858437555307	0.358006736163	0.187986715153
à	0.00253049728824	0.00211295993959	0.0147970354467	0.0124179424882	0.112655362673	0.0132212675408	0.0095703250288	0.0602028401769	0.650021078721	0.122470740718
i	0.00086806296398	0.00173484864653	0.0184698714489	0.0110180748761	0.056461173791	0.00812245814693	0.00395914015293	0.0601108583923	0.74508620624	0.0941692992393
</S>	0.00046949334999	0.00235983127327	0.0289853577244	0.0157075059381	0.0550282668955	0.00874108707346	0.00294010907646	0.0769896391961	0.69502217312	0.11375650462
