 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.56937676	0.1712406975	0.01912139185	0.0064727001875	0.00802318241	0.01603886135	0.01441381	0.0045950239	0.190717524
e	0.48850106	0.2631285125	0.0199858017833	0.00706276232917	0.00800201309	0.0158003157667	0.0143098627257	0.00318260500067	0.1800270468
f	0.382279266667	0.4133861975	0.0293784704278	0.00924743737639	0.0264393689833	0.0122248732389	0.0125152413009	0.00265254763422	0.111876581067
ò	0.161312392222	0.632396599167	0.0440135978093	0.0119604087921	0.0334313378611	0.0114098983796	0.0120595713336	0.00363764721141	0.089778564189
r	0.146718744074	0.562423609722	0.0670302636031	0.0110027629307	0.0146712911537	0.0199800664265	0.00499052607787	0.00453734707047	0.16864541523
s	0.252681004691	0.419355666574	0.0853605578677	0.0102961774102	0.00794724525123	0.0245217121422	0.00268253563929	0.00373169015682	0.19342342061
i	0.219456072797	0.538345228858	0.129471892623	0.0258016045701	0.00632713811708	0.0112440566474	0.00152233495976	0.00144142478561	0.0663902859033
è	0.0765187567657	0.517446969619	0.255583554208	0.0414122335234	0.026705314539	0.00859557348247	0.00857596418659	0.0241010410619	0.0410606138011
n	0.0274170515886	0.389515889873	0.358309058069	0.0356726631745	0.0384317888463	0.0111500564942	0.0120228835955	0.0330215910206	0.094459006267
a	0.0118994327629	0.264719086624	0.365784186023	0.168772353058	0.0642775002821	0.00940892316473	0.0068312503985	0.0126486749802	0.095658587989
m	0.0110834690876	0.141802962208	0.322078345341	0.247685617686	0.0872218614274	0.0152158543882	0.0153650111328	0.00638202196673	0.153164868563
b	0.0172650970292	0.101303464069	0.451436828447	0.147798109229	0.0594754898091	0.0244693697961	0.0171569646309	0.00467260255558	0.176422088688
ì	0.0452863356764	0.083480180023	0.560989156149	0.117370513076	0.0642297279364	0.0480688382654	0.00722598619697	0.00380325818519	0.0695459997293
k	0.0708082552255	0.0538765676743	0.439367995383	0.161598717692	0.0670271503121	0.133152749422	0.00675976079899	0.0056505908284	0.0617582242431
e	0.0549581824085	0.0295028245581	0.267042298461	0.226434452564	0.165092331104	0.178240136474	0.0140143315997	0.00671856380947	0.0579968947477
à	0.0255491673362	0.018062538186	0.133930566154	0.181841558521	0.333212700368	0.145171038825	0.0315568038666	0.0732729218032	0.0574026949159
t	0.0103158649787	0.0115997397287	0.0776811753847	0.0821617951737	0.272769984123	0.108468019608	0.0315017869555	0.176322800601	0.229178811639
t	0.0340261883262	0.0121860765762	0.0479606957949	0.0493674813912	0.187285858708	0.220339529869	0.0207855563185	0.149964445867	0.278084167213
i	0.0447168154421	0.0130721565254	0.0257053529316	0.0303208407971	0.181449494569	0.40252118329	0.0761372421062	0.0955411609557	0.130535755738
f	0.0203724973807	0.0109428995085	0.0129269529772	0.016064628399	0.160791109856	0.321039271097	0.106540013369	0.178580303652	0.172742298579
i	0.0149994380269	0.0121735918362	0.0096890379924	0.009986972933	0.133920836619	0.305278667032	0.094892797123	0.220965187884	0.19809346786
n	0.0124792172756	0.0132681192787	0.00785011299747	0.00619849054433	0.123236942206	0.321447265677	0.103555704041	0.212296702628	0.19966747762
è	0.0045371985352	0.00897998435957	0.00383320439916	0.00256371766144	0.104926473735	0.245344331892	0.0979399796803	0.347199994209	0.184675177873
s	0.00264820162173	0.00484485581986	0.00392619919972	0.00302246790048	0.045532460245	0.203097621964	0.0682652487268	0.466153124736	0.202509897958
t	0.00462419380724	0.00409912503995	0.00471045893324	0.00353618030016	0.0238570650817	0.340095685321	0.0476536674089	0.343552211579	0.227871472653
r	0.00954564193575	0.00876452034665	0.00824871584441	0.00307365323339	0.0142409283606	0.470991675107	0.053450489803	0.184724380526	0.246960030884
a	0.0135639573119	0.0131843527822	0.0119939182815	0.00417658831113	0.0108430751202	0.378873738369	0.0673330882677	0.237329460175	0.262701836961
o	0.00999311540397	0.0113951382607	0.0088078720605	0.00366012193704	0.0109064060401	0.25428489279	0.184330929423	0.372674260058	0.143947299654
l	0.00385063241799	0.0074163488869	0.0042809213535	0.00191928485235	0.0263109350134	0.123714997597	0.220213346474	0.523458413353	0.0888351538847
à	0.00138585302733	0.00351760030563	0.00163951846117	0.00077359289345	0.0272030197545	0.0704234568657	0.105668218825	0.731859701118	0.0575289866282
d	0.000786502013777	0.00164674843521	0.00092628513039	0.000508413200483	0.00952776393483	0.0310298799552	0.0443679939417	0.814552690373	0.0966536375427
r	0.00173469870459	0.00143324710174	0.0012504975768	0.000672451550161	0.00380788449828	0.0539955499851	0.0278582323139	0.718268563458	0.190978839181
o	0.0060035551682	0.00618647020058	0.00416900805893	0.00186905613339	0.00280155915276	0.0774355153284	0.017521942438	0.636356941153	0.247655939727
</S>	0.0093999905841	0.0107788266003	0.00679289702946	0.0030153322667	0.00326915517638	0.0650877056642	0.011098938719	0.621596620577	0.268960519864
