 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	0.738093555	0.078652548	0.00534775035	0.0041402788	0.003878858965	0.000825441265	0.00156403714	0.0039232084	0.00520281935	0.158371512
d	0.458475135	0.176416389333	0.110004985783	0.0327119789333	0.005716467555	0.00498757643167	0.00352664180667	0.0027507266	0.00340290735	0.202007210667
r	0.216110355	0.431022386444	0.146295025594	0.0422482643111	0.00392518842833	0.00628945393056	0.00412576933989	0.00218548543067	0.002713915142	0.145084148266
e	0.135345374667	0.704928262148	0.087232860198	0.0163557772704	0.00217541265278	0.00212099958819	0.00138677783396	0.00073801583089	0.000917458373333	0.0487990373987
f	0.053113697889	0.592340437383	0.130584821399	0.0267761035901	0.00283394998426	0.00519211802073	0.00339481926099	0.00279254603363	0.00137584435844	0.1815956624
f	0.025952381963	0.505759095794	0.1793799438	0.0419467978634	0.00265690936142	0.00673557444024	0.00445536272033	0.00372987297788	0.00172960311948	0.227654490267
ì	0.0133351409543	0.531561431931	0.286815491267	0.0650358579545	0.00253794432047	0.00498953238008	0.00318031170678	0.00258783465929	0.00552503577316	0.0844314805557
m	0.0332654646181	0.39756846731	0.283981172089	0.0923973679848	0.00291959964016	0.0276365439267	0.0250656407356	0.00738879848643	0.0153832162577	0.114393791185
m	0.0467178015394	0.367081679103	0.20242633903	0.144093252662	0.00202030846672	0.0457458486422	0.0470300269119	0.00948586472881	0.0163496991859	0.119049259562
u	0.0233794104131	0.275571615368	0.322320866343	0.255722890887	0.00453110764224	0.0299650685474	0.032433871204	0.00510926687627	0.00817483722863	0.0427911296873
f	0.010150374371	0.119085648123	0.388141718781	0.307517356962	0.00784511288075	0.0472980345158	0.0236316293013	0.0149793200254	0.00485652247621	0.0764942872291
ù	0.00492607351233	0.0500632355077	0.330453762927	0.403313412321	0.00756566296025	0.0624242465053	0.0229381987671	0.0196345751751	0.00739237815874	0.091288467743
e	0.00182180639278	0.0217265593026	0.278522087642	0.550802424107	0.0165390513201	0.0473982338351	0.016191500589	0.0124954458917	0.00983812571958	0.0446647642477
p	0.0109968259643	0.0288911604342	0.190263909214	0.449728044702	0.0285613981067	0.0491113262784	0.0261006555297	0.0129355252972	0.0179681062399	0.185443007749
p	0.0164881301214	0.0297383881447	0.118094366405	0.462858121567	0.0227297107022	0.0589641937595	0.0301214531766	0.0101822970991	0.0197259624133	0.231097335583
ò	0.00939535284047	0.0126152823816	0.078004051135	0.642807377189	0.0166667855674	0.0934907179198	0.0280556170589	0.0072701384997	0.0191359141378	0.0925587145277
r	0.0243946642802	0.0130187651272	0.053374257045	0.524514832396	0.0172225538558	0.104242115973	0.0532529856863	0.00874861663323	0.0541158210459	0.147115361176
k	0.0383066104267	0.0188069883757	0.0587137653483	0.436314937465	0.0183200592853	0.119573978658	0.0692425712288	0.00829299587774	0.070616164682	0.161811931392
e	0.0295773998089	0.0190348487919	0.0541585827828	0.400780362488	0.0933785164284	0.203488666219	0.0733846744096	0.00941150929258	0.0503186925607	0.0664667561307
t	0.0399909362696	0.0192244139306	0.0345190035943	0.277489680829	0.116833358809	0.23133081874	0.0982714448032	0.0164574790975	0.0540472658536	0.111835613377
e	0.0399972764232	0.0158183586435	0.0205272050314	0.176680546943	0.0731776162697	0.266783836247	0.185605298268	0.0434616326992	0.0473434556179	0.130604772459
e	0.0166214960611	0.0100753292145	0.0122349348438	0.075517129981	0.0812543687566	0.321746545416	0.249906016089	0.125913466233	0.0297419768726	0.0769887354863
t	0.00581017104037	0.00560289553817	0.00695698344793	0.0342542879937	0.0595538704189	0.425156715139	0.191124170363	0.139299513744	0.0270603579575	0.105181025162
è	0.00203898531892	0.00210636062106	0.00298593598264	0.0179254959979	0.0233339294063	0.483527985046	0.213829021788	0.130720592915	0.0273084219858	0.0962232333873
l	0.000714974733773	0.00106602254869	0.00184638122755	0.016387406666	0.0167120859021	0.413395641682	0.215794270596	0.124649337638	0.115370070662	0.0940637527958
i	0.000897645733258	0.0016933478829	0.00209580224252	0.0156837034553	0.0157766105007	0.283653265227	0.241990733532	0.204085979213	0.141876502221	0.0922463634986
n	0.00174297654442	0.0024890721943	0.00214463274751	0.00744014291843	0.00847423470023	0.228524246409	0.292499217844	0.264549093071	0.069210479407	0.122925887066
