 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.73293936	0.097338304	0.001726947	0.0518098	0.009914702	0.011715242	0.0073001496	0.010431235	0.0048864484	0.0077675534	0.0025567107	0.004611028	0.011247468	0.045755092
p	0.2559676	0.72273403	0.008874566	0.007327857	0.0013688797	0.0012063258	0.0012756344	0.0005468231	0.00040443792	0.00015267351	5.6404417e-05	1.4005761e-05	1.1486989e-05	5.9201084e-05
e	0.06341534	0.9200925	0.0007700453	0.011787583	0.0017786578	0.000120203345	0.0010726438	0.00030836865	0.00033911914	6.115626e-05	0.00017934192	3.5262958e-05	2.3621298e-05	1.612857e-05
t	0.009716858	0.9517992	0.014809475	0.019401282	0.0014794533	0.0010181572	0.0010194884	0.00035673496	0.00021981199	9.90621e-05	3.8095735e-05	8.152174e-06	7.2251332e-06	2.7067483e-05
ì	0.012721753	0.967199	0.0009591913	0.017195664	0.0010371539	1.3888965e-05	0.0006127652	8.1914935e-05	0.000115400646	8.532062e-06	3.4532284e-05	9.263303e-06	7.769419e-06	3.1938405e-06
a	0.0049211667	0.9163506	0.025725042	0.0506496	0.0010964817	0.00018558337	0.00041903663	0.0001483938	0.0001592721	5.814145e-05	9.9264784e-05	5.9850252e-05	6.953552e-05	5.807766e-05
e	0.001221772	0.3663571	0.5149851	0.08891676	0.018881131	0.0025655436	0.0021636207	0.0021043574	0.0017197096	0.0003851401	0.00039844346	6.491918e-05	4.0516195e-05	0.00019594528
s	1.9194402e-05	0.016640346	0.26026455	0.6966197	0.01707683	0.0027955563	0.0052436283	0.0006169263	0.00045443635	0.000104897015	6.370838e-05	2.3008757e-05	2.4650377e-05	5.254591e-05
ò	2.0842195e-05	0.0027647496	0.004709604	0.9685301	0.017974697	0.0002609446	0.0045632427	0.00043524476	0.0004133315	5.9221828e-05	0.00017307905	4.3305303e-05	3.669281e-05	1.4868237e-05
z	4.063192e-05	0.0012815407	0.009529312	0.97339565	0.007955738	0.002369081	0.0049323267	0.00024553423	0.00011352462	6.426283e-05	3.2789638e-05	1.24193175e-05	1.5060401e-05	1.2096757e-05
u	2.258943e-05	0.0026199075	0.0016779085	0.9880199	0.0059284386	4.107492e-05	0.0015102538	5.3871096e-05	5.5112545e-05	7.6539145e-06	3.3726013e-05	1.3395516e-05	1.338091e-05	2.731321e-06
n	3.753309e-06	0.00015988573	0.08952717	0.19669595	0.61817175	0.04500322	0.026946764	0.0125525445	0.0061095348	0.0018229537	0.0017711828	0.0003197402	0.00018051424	0.00073500525
e	9.4022283e-07	8.623092e-05	0.031821895	0.44419304	0.46202073	0.0054829437	0.035619263	0.009101281	0.006619195	0.00060133165	0.0027714858	0.00077820395	0.0006438243	0.00025968582
f	6.875348e-07	1.07455035e-05	0.0037255455	0.04129578	0.81390786	0.06877247	0.046214562	0.01649117	0.0045140064	0.0026624638	0.0011780689	0.00039382657	0.00021020716	0.0006226195
à	2.9607148e-07	8.034105e-06	0.0030392976	0.1046947	0.77057904	0.009131925	0.06775035	0.023488369	0.01341734	0.0011498177	0.005152187	0.00077217864	0.0004148868	0.000401522
i	3.5316822e-07	1.4111628e-05	0.0037578687	0.030085878	0.75955427	0.06659496	0.10869446	0.022333123	0.0059639816	0.0015026056	0.0009818086	0.00016866752	0.0001582013	0.0001896805
e	1.6492107e-08	8.885382e-08	0.0005583259	0.0005886573	0.27195394	0.4408661	0.14575398	0.10720507	0.028797776	0.0016246157	0.0018815381	0.0002086986	0.00011501078	0.00044617878
s	4.123841e-08	4.1556518e-07	9.411956e-05	0.00037711897	0.0828903	0.1899565	0.5022847	0.16190702	0.056647263	0.0041958336	0.0012651331	0.00011821585	4.990645e-05	0.00021332699
ò	1.8386174e-07	2.712168e-06	9.718882e-06	0.0023183373	0.0924702	0.007757764	0.7783427	0.07535267	0.038442906	0.0018026722	0.0028150722	0.00032224384	0.00026751	9.522348e-05
z	6.1437584e-09	8.998514e-08	1.6978134e-05	9.823e-05	0.0072572078	0.013963216	0.91482586	0.04479617	0.016303401	0.001954285	0.0006509691	6.0936465e-05	4.4937686e-05	2.769241e-05
u	1.3490558e-08	3.6557324e-07	2.8822114e-05	0.0010082657	0.040743563	0.0024563475	0.8875332	0.040939983	0.02476242	0.00046285323	0.0016449434	0.00019841907	0.00019039186	3.0395544e-05
n	1.10845e-08	1.2425511e-07	8.367973e-06	5.662454e-06	0.013122349	0.07483042	0.043200117	0.45372513	0.36081854	0.032243516	0.019617073	0.0012045252	0.00031589967	0.0009082164
f	2.5504234e-09	1.6307064e-08	2.7185067e-06	4.4253433e-05	0.011350529	0.03350818	0.33951133	0.3719909	0.20474401	0.010510657	0.023005756	0.0026753128	0.0017218055	0.0009345987
à	4.0632716e-07	7.783394e-06	0.0018551265	0.0015059623	0.04363337	0.011777253	0.7020223	0.058294322	0.05400802	0.0061761057	0.010937103	0.007301924	0.007804775	0.09467554
i	3.431729e-08	2.4526353e-06	3.2951684e-05	0.0026153112	0.021923715	0.012770526	0.23814134	0.31259713	0.30954036	0.01928783	0.035639245	0.00916694	0.006848218	0.03143395
o	1.1040863e-09	5.8577028e-09	6.0018095e-07	1.0813632e-07	8.2460145e-05	0.014085874	0.0018638703	0.14189115	0.38599086	0.23370929	0.18464984	0.020302506	0.0036040975	0.013819343
g	5.0554005e-09	1.8945471e-08	7.336646e-06	8.599366e-08	0.00011342178	0.0055521717	0.0043932227	0.08638782	0.45689088	0.3376551	0.094354026	0.010218008	0.00222756	0.0022002794
e	3.7324057e-08	8.3047624e-08	1.389408e-06	3.0036038e-06	0.0003227142	0.00018845324	0.030978613	0.051237114	0.59911484	0.07537001	0.22373201	0.011650608	0.0060617873	0.0013392802
l	1.5758532e-09	4.111643e-08	5.3461313e-06	3.547388e-07	0.00021478022	0.0012305446	0.0011454382	0.018832253	0.26354215	0.29492134	0.34005246	0.063163675	0.013406577	0.0034850254
à	1.4820788e-08	1.890174e-08	5.895294e-08	7.477256e-07	4.2900734e-05	0.00012338614	0.001079379	0.006978908	0.050756924	0.100465275	0.57066375	0.1354409	0.09671054	0.03773712
o	1.8967192e-09	1.0551241e-08	2.4249706e-08	1.9197309e-07	2.5120933e-05	0.0001503846	0.00045936788	0.016743736	0.07612139	0.12121699	0.48340666	0.20808874	0.074892014	0.018895466
p	4.0797057e-10	2.8902214e-09	7.383442e-08	4.2667093e-08	1.6005304e-06	7.8465695e-05	2.052193e-05	0.000546911	0.014985205	0.041659124	0.3052232	0.4474381	0.055975627	0.13407113
r	2.4721227e-09	2.6935145e-09	2.4169493e-08	1.4747873e-07	9.400569e-06	2.185231e-05	0.00051243295	0.0033013944	0.053403493	0.03999218	0.6604222	0.17998824	0.055372298	0.006976346
ò	5.3673164e-09	6.6644747e-09	6.475677e-07	8.0117746e-07	7.418441e-05	0.000713046	0.0011006746	0.00445181	0.010328189	0.020964136	0.070209175	0.09328102	0.14285484	0.6560215
p	3.501021e-09	2.2158007e-08	2.1896602e-08	9.518351e-07	2.2627652e-05	4.6527595e-05	0.00052450283	0.004271647	0.009280231	0.022493301	0.07339045	0.30038986	0.3342534	0.2553264
p	7.2324574e-10	8.753894e-10	3.795924e-09	3.907751e-08	2.1715032e-06	1.8276623e-05	0.0004427894	0.0010032525	0.0058188	0.041946173	0.2722555	0.5315326	0.12638545	0.020594921
i	1.5147615e-10	1.2110646e-09	2.9357786e-06	2.2748375e-06	0.0010054673	0.0037982436	0.002951329	0.028403735	0.04737788	0.033161506	0.11208918	0.10631049	0.094762504	0.57013446
f	3.6176897e-09	3.4021514e-08	1.3090028e-07	1.05771385e-07	3.9182078e-07	9.9653325e-06	1.2226355e-06	3.2351694e-05	0.00033773828	0.0017579419	0.027386615	0.39088818	0.26189336	0.31769195
à	3.6991423e-09	2.4579263e-09	1.6498966e-09	8.601514e-08	8.219713e-07	2.6764856e-06	2.3399676e-05	7.272102e-05	0.0007785487	0.0060799937	0.052101225	0.39186344	0.3540407	0.1950364
i	8.825669e-10	1.2714758e-09	6.751962e-09	2.2756785e-09	3.7797963e-07	5.185524e-06	3.8287985e-06	0.0004231162	0.0013129973	0.028850304	0.013638826	0.13179466	0.7842281	0.039742555
</S>	3.0422123e-09	1.9341398e-08	1.0875434e-07	1.8477802e-07	1.1046354e-06	6.7231717e-06	9.719411e-07	3.3545533e-05	0.00017293528	0.0002963815	0.0067423256	0.15393634	0.26562428	0.57318515
