 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
e	0.8008706	0.027162462	0.0017890377	0.00071976485	0.0024097585	0.0096190935	0.04207153	0.0030765734	0.0046611438	0.0006242467	0.106995694
d	0.9671829	0.024387311	0.004512154	0.0007516765	0.0011637165	0.0007668398	0.0008056356	0.00015425173	7.214852e-05	4.519152e-05	0.00015835487
e	0.6749875	0.32384214	0.0009888653	0.00010181193	2.549078e-05	1.7107712e-05	1.9982466e-05	3.1289778e-06	3.3225435e-06	7.957426e-06	2.7015258e-06
r	0.41520458	0.48617437	0.04836662	0.0042902688	0.011459695	0.009452315	0.007417559	0.0029678822	0.0038570887	0.007716058	0.003093501
f	0.12610938	0.5853135	0.12500991	0.04863638	0.0062336363	0.036451638	0.047595248	0.008683707	0.0041331616	0.0031357189	0.00869778
ì	0.1830534	0.60830426	0.013554326	0.02889533	0.007008814	0.017852595	0.07440696	0.011589362	0.014912731	0.00046008712	0.039962165
m	0.009187567	0.8168483	0.15580994	0.0035933116	0.0083242785	0.003196212	0.0017099093	0.00031399264	0.0001646969	0.0005284771	0.0003232864
u	0.0050145504	0.92629695	0.0631442	0.0033702785	0.0001985119	0.0007134365	0.00094756315	7.397114e-05	4.050108e-05	0.00013914541	6.0996903e-05
e	9.478817e-05	0.059915688	0.87231076	0.026990874	0.020865027	0.00776069	0.004616806	0.002056839	0.001731474	0.0018067451	0.00185018
n	2.0874135e-05	0.0166986	0.72957814	0.18085264	0.06597147	0.0033856938	0.0026989295	0.00039323288	0.00013294723	0.00012365906	0.00014368772
è	0.00013078927	0.03078437	0.69396645	0.21442893	0.04188667	0.007956584	0.007013857	0.0013839966	0.00053742214	0.0015473088	0.0003637039
e	2.4903009e-05	0.00018476922	0.6687018	0.0011005456	0.26233554	0.05549263	0.007912858	0.0016070252	0.00075021177	0.0015130216	0.0003766087
r	5.6135614e-06	0.002889599	0.026980931	0.12767145	0.79257476	0.030077508	0.012030585	0.0048431936	0.001018917	0.0013617709	0.00054568297
t	9.812866e-06	0.00078241335	0.23724717	0.13374905	0.058411803	0.3710574	0.17646828	0.012844801	0.0020571093	0.0049973577	0.00237476
o	0.003927514	0.02309013	0.23620266	0.12757644	0.018416466	0.06402759	0.21910648	0.024461176	0.013123177	0.0034998558	0.2665685
m	3.5982302e-07	8.292754e-05	0.002550063	0.03483521	0.1540093	0.110114194	0.37121922	0.24518621	0.05604155	0.0024561235	0.023504755
è	4.190719e-07	8.901648e-06	0.0015262912	0.06099645	0.107815616	0.2166657	0.32692185	0.21863508	0.029398508	0.0068227067	0.031208476
n	2.9071604e-08	1.8935467e-06	0.061579593	0.0012955986	0.058071543	0.36120546	0.28508705	0.1635226	0.03995723	0.004431767	0.02484721
a	3.6639092e-09	4.2686043e-08	0.0016155425	0.0012143911	0.04585414	0.51537424	0.19793606	0.19485027	0.02302417	0.009885286	0.010245873
a	3.006319e-07	2.29778e-05	6.7624e-05	0.000819098	0.0028828976	0.0070101963	0.41005358	0.41966403	0.14215429	0.003136024	0.0141889695
n	3.6588535e-08	9.116415e-06	8.650366e-06	6.944083e-05	0.0022514013	0.0053354716	0.3025088	0.5162329	0.15685825	0.013252301	0.0034736262
k	4.8574234e-06	0.0003211806	0.0001031338	0.0003005809	0.0018207203	0.024778415	0.23381701	0.5423866	0.13729803	0.057418138	0.0017513203
ò	6.617741e-06	7.7725286e-05	0.0012006436	0.008123787	0.0060729515	0.011965304	0.106516205	0.12255532	0.053572327	0.12287306	0.5670361
r	6.7553835e-08	4.168825e-07	0.0075594946	0.0002845181	0.0015703324	0.026081514	0.055568386	0.030850327	0.03484578	0.0053390157	0.83790016
a	5.1133764e-08	1.4225486e-07	0.00053085235	0.0018172791	0.0013972751	0.1542883	0.20716666	0.26129544	0.20526768	0.12653872	0.04169757
e	5.0519793e-06	3.9357557e-05	1.5413465e-05	8.774178e-05	6.9624126e-05	0.00011935157	0.048951857	0.11752558	0.3564596	0.047473624	0.42925286
t	1.5107517e-08	2.0316888e-06	1.009458e-05	1.6335363e-05	0.00015960755	0.00053055224	0.02709452	0.12075331	0.5074284	0.16781412	0.17619103
t	1.0809864e-06	4.3703345e-05	2.0789905e-05	1.822525e-05	5.7130845e-05	0.0024431169	0.008288259	0.03892307	0.23658827	0.66767126	0.04594506
ù	3.1638336e-08	3.5564017e-07	8.254405e-06	9.79753e-05	0.00056494086	0.00072568905	0.0014797464	0.013134861	0.024725012	0.77713424	0.18212877
</S>	1.58787e-09	1.4907224e-08	4.2000247e-06	7.719743e-07	7.787413e-06	9.639801e-05	0.0042142826	0.0012478417	0.0038865616	0.12915267	0.8613895
