 	se	vuoi	restare	sempre	magro	non	magniare	la	sera	</S>
a	0.7332945	0.13704312	0.017976401	0.016085645	0.0014979355	0.00545222	0.0038246603	0.0042510265	0.007837162	0.07273732
t	0.061907455	0.93099225	0.0041799545	0.002131303	0.00022946796	0.00027732548	0.00017232622	3.6079917e-05	1.8078596e-05	5.5725683e-05
e	0.0036329387	0.9838034	0.0067361584	0.0036902477	0.0010260856	0.000102386024	0.00059932086	0.00018944559	0.00018006549	3.9952836e-05
l	0.003861941	0.97739124	0.012287932	0.0047090645	0.00029669306	0.00091680686	0.00036437274	4.7005975e-05	6.25615e-05	6.234981e-05
ì	0.007610442	0.9024989	0.07067003	0.01753582	0.00086871337	1.4387702e-05	0.00033183995	0.00032251922	0.00010609115	4.1223877e-05
s	0.0013688693	0.98143744	0.014545777	0.0025852586	3.2017404e-05	4.424003e-06	1.0906793e-05	9.572091e-06	1.4484727e-06	4.166538e-06
i	0.0006487644	0.5838229	0.34251857	0.048639543	0.012160107	0.00016349266	0.0044971635	0.0047897487	0.002236717	0.0005230423
n	0.00020530101	0.60067827	0.36270526	0.033813637	0.00085326016	0.00080659945	0.00046245754	0.00018482721	5.9490885e-05	0.0002309435
a	9.8282064e-05	0.12299897	0.7841621	0.065994754	0.016874537	0.00019515662	0.003946961	0.002584445	0.002773498	0.00037119785
m	8.126544e-05	0.0174838	0.7449049	0.22230938	0.006558208	0.0057335678	0.0016064561	0.0004985763	0.00039532877	0.00042854887
ì	2.9139463e-05	0.0100440355	0.8031337	0.16847414	0.01298541	0.00012394463	0.0019858887	0.0019383599	0.0009963092	0.00028906236
n	4.484596e-06	0.00089654943	0.65235597	0.338132	0.0053953775	0.0018793405	0.0010739474	0.0001059076	9.338598e-05	6.296752e-05
i	1.4032801e-06	0.0004758744	0.7152765	0.26440635	0.01580541	7.568252e-05	0.0014444771	0.0018127136	0.00052956864	0.00017205534
p	2.992867e-06	0.00021568389	0.1772888	0.6814977	0.122826844	0.014001932	0.0029815815	0.000566016	0.00017982419	0.00043855066
à	1.3844445e-07	6.0629256e-05	0.19575593	0.3972787	0.37857658	0.0015677823	0.013942356	0.0054135215	0.006403066	0.001001269
n	5.5833283e-08	6.7210553e-06	0.023904517	0.9568325	0.014987395	0.0027392802	0.0013809412	9.511878e-05	2.0518704e-05	3.30235e-05
t	2.6953234e-08	7.718437e-06	0.0500119	0.818501	0.12218207	0.00035501813	0.004513183	0.003731248	0.0004443359	0.00025341095
a	0.00030651002	0.0006917469	0.08379243	0.52452195	0.13747326	0.012057729	0.012969605	0.011810199	0.06725492	0.14912167
l	1.5672384e-07	5.3616986e-06	0.0049105505	0.15555437	0.75004166	0.068377934	0.009985378	0.006026972	0.0010798782	0.0040176483
e	2.5099664e-07	1.2928742e-05	0.012904113	0.31414315	0.3905066	0.011583421	0.14943138	0.052547075	0.037030417	0.031840667
t	3.6058657e-07	3.652832e-06	0.0006690935	0.020584311	0.77172256	0.1507043	0.02827502	0.00920734	0.009578945	0.009254366
t	1.4756723e-08	3.5528143e-07	4.5139404e-05	0.0046744803	0.5371594	0.07700968	0.16455685	0.06731101	0.12727495	0.021968154
ò	3.3208917e-06	1.2809681e-05	0.007159065	0.34772742	0.18817471	0.015117084	0.041770507	0.03151533	0.06002873	0.30849102
m	4.4365795e-09	1.5907652e-06	0.0027139443	0.10726475	0.29335168	0.14191312	0.3141893	0.0548052	0.009403121	0.07635732
i	5.0973643e-09	2.213376e-07	0.00020928413	0.10725761	0.17723195	0.020315936	0.54159844	0.11831374	0.009910965	0.025161829
f	4.4006008e-08	9.733295e-07	4.352264e-05	0.0011569607	0.12979288	0.3807886	0.18190305	0.23528534	0.043870125	0.027158573
à	2.0663515e-09	4.086188e-08	4.167564e-06	0.00018688319	0.024930084	0.057802886	0.43890008	0.25629202	0.21201892	0.009864945
i	8.404216e-09	6.242437e-08	4.045464e-05	0.0027984376	0.006979431	0.023776062	0.89320576	0.07074001	0.00059084065	0.0018688856
t	7.5265105e-10	2.3906532e-08	3.3596052e-06	5.4472235e-05	0.0010695922	0.030800145	0.062379304	0.51688796	0.32422277	0.064582385
o	4.248506e-10	4.0082995e-09	3.575454e-07	5.446816e-06	0.0003780243	0.00043456958	0.044979263	0.8488486	0.095639564	0.00971408
v	1.004679e-09	2.5891055e-08	3.5887857e-05	8.314397e-05	0.0014032895	0.008081078	0.020658497	0.8437691	0.107023865	0.018945087
r	5.4555236e-09	2.4412959e-08	1.3626114e-06	5.2518753e-06	5.6345925e-05	0.00031807972	0.012694095	0.18147704	0.7517281	0.053719666
à	8.902092e-09	3.3920276e-08	1.2689468e-05	0.00010260582	0.0039966125	0.001621648	0.019860785	0.07551274	0.23445073	0.6644421
i	1.0321981e-09	2.6132401e-08	3.3017193e-06	0.0005530964	0.00072889624	0.00050818064	0.0131192	0.057924997	0.0043972787	0.9227651
</S>	3.1324765e-09	9.093893e-08	8.3370435e-07	2.3546738e-06	1.8494873e-05	0.00010920997	0.00031551052	0.03872631	0.12523225	0.83559495
