 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
m	0.22312781	0.13037366	0.073126435	0.045476872	0.027363505	0.026168073	0.017280897	0.014135288	0.09633745	0.34661
ò	0.9742444	0.019126164	0.0028046437	0.0031149324	0.0005110808	8.720585e-05	2.8223443e-05	3.865126e-05	2.7454309e-05	1.7177732e-05
t	0.9570002	0.032607354	0.005455558	0.0037996904	0.00064557325	0.00012993297	0.0002746592	2.3382148e-05	8.213348e-06	5.5441873e-05
t	0.93494606	0.04853478	0.011542674	0.0044274842	0.0005126974	2.0136513e-05	4.2645443e-06	6.852907e-06	1.7696242e-06	3.3903423e-06
i	0.58035004	0.07234343	0.0748757	0.05655139	0.10743528	0.054984674	0.010187227	0.018499942	0.0049009877	0.019871369
ì	0.012772875	0.9589579	0.02286983	0.0035964006	0.00079394056	0.0003391575	0.00036863683	6.6074346e-05	1.4146084e-05	0.00022095893
r	0.00035933498	0.9802089	0.017563596	0.0017407172	7.589868e-05	1.4636014e-05	1.9022666e-05	4.119491e-06	4.4420744e-06	9.438409e-06
t	0.0027807117	0.9807494	0.015004628	0.0013399969	0.00011291446	3.2743687e-06	3.3794718e-06	2.8925815e-06	1.6588298e-06	1.1782591e-06
e	0.015751928	0.14995669	0.05763927	0.026351433	0.18111117	0.17728426	0.06137412	0.100100964	0.03329853	0.19713163
è	6.208312e-05	0.8955177	0.10053526	0.0022809873	0.0011144179	0.0002040605	9.5028714e-05	5.64602e-05	1.3374685e-05	0.00012053897
t	1.2456609e-07	0.8425667	0.14499117	0.012201292	0.00020841457	1.2911349e-05	9.481433e-06	2.1871424e-06	2.4631072e-06	5.1256757e-06
t	1.8128143e-06	0.9170179	0.08023365	0.0026359612	0.00010333253	2.8626935e-06	2.0395591e-06	1.4526613e-06	4.789345e-07	5.6962875e-07
a	0.00018465018	0.3733868	0.13155122	0.016711356	0.083645046	0.092073105	0.03866909	0.0713161	0.036252674	0.15620992
s	4.1131264e-07	0.19753736	0.78052324	0.017468631	0.0032980512	0.000529038	0.00018823287	0.000113823284	3.6830996e-05	0.00030435255
e	4.849335e-07	0.07552389	0.67472714	0.104578905	0.110905945	0.012883282	0.0045102295	0.011390881	0.0022597748	0.003219417
o	9.097696e-09	0.025688376	0.33968684	0.59874606	0.026868813	0.0048180204	0.0027757157	0.0003548197	7.3575975e-05	0.0009876856
G	1.1559896e-08	0.0015230722	0.008950901	0.9566253	0.025879305	0.004833408	0.0018102184	8.7384935e-05	1.4839232e-05	0.0002755781
i	1.3402253e-07	0.0034169068	0.5822291	0.3533972	0.059479807	0.0010076631	8.231443e-05	0.00022598129	0.00010907678	5.186246e-05
u	1.0021143e-07	0.0010243338	0.10154793	0.32265586	0.44929647	0.06092977	0.038731463	0.011257941	0.0029732713	0.011582774
v	1.7494821e-09	0.00039702875	0.012607114	0.9125551	0.06415121	0.008057803	0.0017490938	0.0001264871	2.2233426e-05	0.00033380496
à	3.8575408e-08	5.739216e-05	0.006117311	0.92299247	0.069726534	0.000954931	6.309707e-05	5.250092e-05	2.6669197e-05	9.076152e-06
n	4.1842124e-10	4.4942037e-05	0.0202506	0.64421153	0.32472542	0.006324132	0.0033423034	0.0005918442	0.00026260637	0.0002465352
n	1.9771025e-10	5.522209e-06	0.038290497	0.6644145	0.29201207	0.0046685603	0.00013594897	0.00034835012	5.5441633e-05	6.907532e-05
i	2.242461e-07	0.001784194	0.1349752	0.05371216	0.28139135	0.13236983	0.023401681	0.047549408	0.12442422	0.20039181
e	4.9941424e-09	4.365043e-05	0.007025041	0.31171355	0.5376607	0.12904693	0.009679442	0.0015318755	0.0005166134	0.002782155
A	1.2530355e-09	6.322385e-05	0.0028457113	0.4254826	0.4251143	0.13689506	0.009138961	0.0002810481	5.7152592e-05	0.00012188495
n	3.8467618e-10	0.00014261882	0.06116322	0.8864784	0.050089687	0.001431562	0.000579122	4.839075e-05	1.7038134e-05	4.996213e-05
n	1.2793582e-09	7.5225626e-07	0.00030591516	0.70061797	0.292197	0.006350512	0.00043035756	6.9686954e-05	2.0794138e-05	7.097068e-06
a	3.0941367e-09	2.3793584e-05	0.003949427	0.013498985	0.5111266	0.2949486	0.019709509	0.028785946	0.040024217	0.08793299
a	1.3665414e-09	3.9732995e-06	0.000117318086	0.019552466	0.29194263	0.6038235	0.067773744	0.009115244	0.001751588	0.0059196376
n	1.4898055e-09	9.499105e-06	0.00014917357	0.017190615	0.24295643	0.64077866	0.093579926	0.0036973266	0.00026964076	0.0013687939
k	1.5518432e-07	2.4911165e-05	0.0004345925	0.0803994	0.49819416	0.39473292	0.018423386	0.0054488885	0.0020060944	0.00033547432
ò	2.626167e-07	3.244709e-05	0.0008284119	0.08365861	0.25245497	0.18475018	0.013168547	0.03173346	0.09553722	0.3378359
r	9.239881e-09	8.761615e-06	0.00030447677	0.06122564	0.19865356	0.19438525	0.09955566	0.05098139	0.06065673	0.33422855
a	1.3320981e-08	1.6476258e-07	3.1940977e-05	0.06435119	0.52709407	0.28711635	0.039749354	0.05337314	0.02556152	0.0027222284
ì	7.7118465e-08	1.78943e-05	3.820087e-05	0.00861444	0.045228522	0.47248414	0.21679793	0.10104198	0.058760982	0.09701584
c	3.8644238e-08	1.2039746e-06	1.1818959e-05	0.01856799	0.12982373	0.054826714	0.4459604	0.25130183	0.08725841	0.012247915
h	1.5639283e-07	8.403408e-07	2.4368523e-05	0.06957724	0.35215285	0.21606083	0.16282086	0.10818522	0.085126854	0.0060507753
e	8.810191e-10	1.4439084e-06	0.00014837044	0.008170027	0.11289125	0.21593322	0.13056856	0.0750456	0.04437726	0.4128642
n	3.1986577e-08	2.9851517e-05	0.00014264633	0.0022979605	0.0035666258	0.090354614	0.09447686	0.5523475	0.09923579	0.15754817
a	3.0495153e-09	1.9500646e-08	2.241346e-07	0.0006914272	0.008586896	0.18319367	0.3922331	0.33554468	0.05055928	0.029190697
m	4.1469378e-10	9.670971e-07	6.9358202e-06	0.000109118206	0.00079897983	0.027246159	0.109240726	0.6634331	0.12965792	0.06950613
a	1.2826752e-07	1.1334428e-06	6.048589e-06	0.00018016029	0.0013625976	0.039694447	0.15988918	0.54719526	0.1867977	0.06487339
r	6.136697e-10	8.207546e-07	3.975913e-06	5.088261e-05	0.00030251392	0.0075393943	0.033452973	0.55082536	0.31689212	0.090932004
è	2.0025341e-08	1.2895204e-07	7.3342875e-07	2.511548e-05	8.633797e-05	0.0044709523	0.01803078	0.5786439	0.2530595	0.14568256
s	1.074478e-09	1.0053442e-08	4.1905725e-08	0.0001316195	0.00012869909	0.000947331	0.0022560947	0.2290249	0.47394186	0.29356945
s	6.994631e-10	1.4027396e-09	6.6994783e-09	7.1478586e-05	0.00034841846	0.0015057385	0.006093683	0.6500695	0.29750997	0.04440135
i	6.4763e-11	1.509372e-08	4.334951e-06	0.00039147228	0.006303363	0.016144644	0.014699194	0.10162165	0.15547082	0.7053645
</S>	3.4495056e-08	1.7139612e-06	1.977436e-06	9.296167e-06	1.4943029e-05	0.00011431597	0.00046926702	0.07038623	0.570187	0.35881528
