 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.25449377	0.037815075	0.13497514	0.044977445	0.025283858	0.022114692	0.015140628	0.06939951	0.39579985
ò	0.96978253	0.010860934	0.015373415	0.0028607533	0.0006111912	0.00037602618	5.0256738e-05	6.197616e-05	2.2837905e-05
t	0.9566791	0.026804384	0.009982681	0.0057657696	0.00043559307	0.00026527117	1.1645913e-05	9.103348e-06	4.658001e-05
t	0.9438965	0.017760364	0.033021122	0.0039860927	0.00054554007	0.0007775391	4.4909107e-06	3.2617522e-06	5.0096382e-06
e	0.43601915	0.2466115	0.027713569	0.02558617	0.10394358	0.08890088	0.027810948	0.01027251	0.033141732
è	0.029999983	0.8538709	0.100208536	0.009814253	0.0029327974	0.002084957	0.0002011349	8.492151e-05	0.0008025311
s	0.0007071709	0.15868984	0.8344948	0.005908313	0.00010386751	5.2760577e-05	1.0033298e-05	1.3732006e-05	1.939423e-05
t	0.0063947174	0.15128258	0.8385481	0.0034278107	0.00021440577	0.00012457065	2.3935715e-06	3.5293515e-06	1.8627345e-06
a	0.028800614	0.36991462	0.15067866	0.019048646	0.11056166	0.09708488	0.040429182	0.020540945	0.16294082
s	0.00019738346	0.7095018	0.25495315	0.014492108	0.010186334	0.009209004	0.0003281097	0.000175896	0.0009562785
e	1.1795528e-05	0.3725254	0.51437193	0.059316736	0.036154896	0.016271783	0.000544861	0.00048855983	0.0003139907
o	9.588941e-07	0.05392081	0.24836971	0.66752595	0.023073753	0.004424958	0.0006073491	0.00030371425	0.0017727511
G	2.0750838e-07	0.0013877366	0.027220298	0.96016824	0.010479838	0.00050242565	4.677469e-05	1.6576023e-05	0.00017776416
i	6.942755e-07	0.007843941	0.62341154	0.35115123	0.015547084	0.0019393946	3.226834e-05	6.235066e-05	1.1608861e-05
u	1.2159157e-06	0.051093403	0.065424345	0.33439827	0.42424846	0.08330478	0.010311405	0.008075438	0.023142766
v	1.6044956e-08	0.00016095716	0.005340768	0.9579402	0.034675226	0.0014902503	0.0001116007	2.8652028e-05	0.00025238385
à	2.451663e-07	0.00012388037	0.008802221	0.9343227	0.05239903	0.004177123	8.943573e-05	5.7296314e-05	2.8056207e-05
n	2.173334e-09	0.0004957939	0.019042725	0.8919692	0.08047207	0.0075704916	0.00012860128	0.00013902901	0.00018205802
n	2.3468616e-09	6.6744324e-05	0.023637837	0.7541265	0.20647916	0.015371669	0.00016420848	6.925666e-05	8.471322e-05
i	6.052967e-06	0.028247714	0.044324003	0.12175758	0.32099047	0.06289986	0.06367141	0.122130185	0.23597269
t	3.856222e-08	2.6807083e-05	0.0003604892	0.27803513	0.6682412	0.04610886	0.0024522338	0.0010149198	0.0037604056
i	6.596301e-09	3.5692779e-06	0.00011485024	0.10600191	0.8461714	0.043351762	0.0022464907	0.0010041603	0.0011059381
n	5.358827e-09	2.2803573e-05	2.1207201e-05	0.23224814	0.70054054	0.060708106	0.00387896	0.000792984	0.0017873086
A	2.6023923e-08	1.6258944e-06	1.2998195e-05	0.06001373	0.8609669	0.07042219	0.0057238936	0.0017546888	0.0011039425
n	6.003938e-10	7.859615e-05	0.0010531158	0.45568383	0.3818916	0.15425327	0.003511858	0.0013589357	0.002168835
n	6.169608e-10	5.20777e-07	3.2751628e-05	0.043400098	0.77067155	0.1837887	0.0015204902	0.00038301438	0.00020286719
a	4.151493e-07	0.006015903	0.0018835355	0.022377258	0.24203949	0.1330648	0.05617798	0.078208655	0.46023193
ì	7.382324e-08	2.1025883e-06	1.6312557e-05	0.013464447	0.25043225	0.6739448	0.03961484	0.0066761104	0.015849102
s	2.3319109e-09	4.172241e-07	1.1837554e-06	0.01313809	0.036479354	0.9038673	0.036837656	0.009235796	0.00044030725
t	1.1384311e-09	2.1949634e-07	7.3281126e-06	0.042304534	0.13049915	0.8219517	0.0047029336	0.00048584514	4.8319213e-05
i	2.5756495e-09	0.00015215528	0.00010903747	0.007614823	0.11588171	0.3026678	0.10375372	0.050267234	0.4195535
n	1.7431459e-08	3.3261765e-07	2.2143245e-06	0.0013360596	0.013450851	0.8409104	0.10636081	0.011629889	0.026309505
e	4.6096385e-10	1.31527e-08	4.0710327e-07	0.0021166096	0.046576828	0.70513296	0.20402482	0.018757176	0.02339119
a	2.8952638e-09	6.001278e-07	8.6120735e-07	0.00025896993	0.003937158	0.38310218	0.49990013	0.07034755	0.04245258
n	1.3328377e-08	9.295847e-07	7.8532514e-07	4.992468e-05	0.0025650435	0.3228127	0.6152337	0.034648985	0.024687953
k	1.7379172e-06	2.8552658e-05	0.00011582061	0.00044391674	0.008517919	0.4104555	0.5097271	0.06706191	0.003647545
ò	2.2134908e-07	1.4070408e-05	4.453112e-06	0.0019494314	0.012410694	0.085485116	0.20563392	0.26889175	0.42561027
r	1.6711004e-08	7.171881e-07	4.272943e-05	0.023828484	0.011592722	0.04113313	0.030216122	0.10972079	0.78346527
a	3.643713e-08	2.2269123e-07	7.472789e-07	0.004742101	0.009202784	0.2631766	0.31700352	0.36907998	0.036794115
m	4.4822772e-07	1.6371567e-06	1.4695974e-05	0.0002698585	0.0002209828	0.013150047	0.099232376	0.5244904	0.36261955
a	1.9922182e-09	8.472173e-09	1.4347918e-07	5.8447607e-05	0.00016756375	0.012448992	0.34295514	0.51849365	0.12587601
r	2.7004845e-09	2.2015799e-07	5.3862044e-07	1.5028441e-05	9.3119605e-05	0.0035279358	0.030686174	0.7067951	0.2588819
è	1.7228125e-08	8.341921e-08	1.2207801e-06	8.378741e-06	3.6191897e-05	0.0010358586	0.09270787	0.71517754	0.19103284
o	6.1761646e-10	4.933829e-09	3.273708e-08	9.0027585e-05	7.068105e-05	0.003069657	0.00882008	0.7685986	0.21935079
n	3.1902914e-07	1.0510332e-06	2.884095e-06	6.134713e-06	4.615978e-05	0.0037420676	0.009308469	0.33011574	0.65677714
t	1.7925701e-09	2.6523261e-09	2.8098336e-08	3.9580254e-06	1.9634397e-05	0.0010259192	0.046509825	0.94045347	0.011987208
a	5.738983e-10	4.149287e-08	1.6390596e-08	2.6167204e-06	4.307076e-05	0.00052520237	0.01998057	0.45700338	0.5224451
</S>	1.3445342e-07	1.3110379e-07	2.5950026e-06	4.2539714e-06	2.0554773e-05	0.00045698843	0.0012313674	0.3514052	0.64687884
