 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.6938136	0.002349021	0.0041659893	0.018729324	0.0052115405	0.008523203	0.006112656	0.0010455417	0.001990693	0.0014873599	0.0041598794	0.005129897	0.013260185	0.011650453	0.005674134	0.022908004	0.19378844
ò	0.9152943	0.040842053	0.027099416	0.008504794	0.0011209698	0.0005042863	0.0019370432	0.0013330407	0.00032783853	0.00018600907	0.0002578636	0.00012702463	0.00039975127	0.00038491617	0.00023390025	0.00051288906	0.0009338698
p	0.8540515	0.05198749	0.018040396	0.019507138	0.0038456034	0.0015172894	0.004563393	0.00084329676	0.004318964	0.0064569195	0.00740286	0.0010842022	0.0066675222	0.0056851627	0.0041342615	0.008003636	0.0018903854
o	0.78854203	0.051753886	0.051426113	0.017040143	0.007962204	0.0016091695	0.009533073	0.0129860025	0.005941559	0.005636418	0.00896438	0.00061845075	0.009071018	0.007947396	0.007181215	0.01067399	0.0031129688
G	0.34613883	0.5737314	0.05114329	0.0070005893	0.0012197101	0.0022722667	0.0014241243	0.00048504036	0.0014835584	0.00393254	0.0044182367	0.0013029188	0.0011411366	0.0008585051	0.0008175691	0.0017606001	0.0008696108
i	0.062492296	0.30752042	0.33643478	0.07197636	0.02389527	0.0056037526	0.034163363	0.037887447	0.013457211	0.013551975	0.02057847	0.001922449	0.020987388	0.016992474	0.010608882	0.012295867	0.009631588
o	0.001975802	0.36292458	0.07420941	0.15807728	0.030087085	0.017701976	0.03495396	0.0038166193	0.04494568	0.061753303	0.059606247	0.017383568	0.04590709	0.030173779	0.022465492	0.022885818	0.01113234
v	0.00011254472	0.8296052	0.16774948	0.0011142152	0.00016630098	0.00019958611	0.00012078329	0.00014602645	8.435531e-05	0.00018007525	0.00019564739	7.558743e-05	4.8495447e-05	4.0581996e-05	3.5820078e-05	7.6918244e-05	4.846854e-05
à	1.3898879e-05	0.3565923	0.6327562	0.0044705155	0.0022430425	0.00018151644	0.0008248891	0.0008297698	0.00018637259	0.00026133633	0.0002895194	7.267492e-05	0.0003377579	0.00032730814	0.00012329523	0.00019747933	0.0002922463
n	3.4727716e-05	0.6860022	0.2504803	0.025627758	0.0027875116	0.0015806092	0.003728591	0.0027939337	0.0030809026	0.008558215	0.0069389404	0.0011628469	0.0029511903	0.0020904911	0.00096436037	0.0007632651	0.00045423297
n	4.8156567e-06	0.22505803	0.75153756	0.010318672	0.0027183888	0.00027416006	0.00137215	0.001763365	0.00044042143	0.0004590498	0.00088151055	3.346786e-05	0.0011026923	0.0011257222	0.00084773556	0.001733439	0.00032892023
i	0.0014474319	0.015625468	0.13730279	0.11580925	0.10090183	0.08321246	0.040956322	0.0030311928	0.029388197	0.02403715	0.05190376	0.043410417	0.068434864	0.048774417	0.04036845	0.05511948	0.14027654
j	2.4463059e-06	0.1143121	0.810154	0.061881486	0.0060711014	0.0024065075	0.0009324597	0.00011510415	0.0004519874	0.0009957611	0.0010192185	0.0002488871	0.0004081283	0.00023361745	0.0001598514	0.00040680866	0.00020057584
ù	2.8648843e-05	0.019952575	0.15948601	0.2953563	0.099517144	0.030604934	0.07157049	0.021490548	0.03655916	0.033369754	0.045014277	0.012782125	0.042058233	0.03315437	0.030687705	0.042026002	0.026341721
r	5.8265863e-07	0.032742362	0.060009666	0.8110767	0.026982311	0.02234763	0.012853704	0.0008105783	0.003974772	0.007957638	0.0069152396	0.0022816265	0.0069850264	0.0025199822	0.00084269163	0.0006991294	0.0010003604
i	1.9890895e-07	0.04687231	0.116260394	0.62146944	0.027497113	0.010523299	0.058291607	0.007299175	0.0065787397	0.007920482	0.016157227	0.0016969235	0.025634672	0.024325386	0.012159554	0.013887602	0.0034258014
s	3.8592518e-07	0.006160631	0.13333316	0.6391855	0.14083393	0.060890757	0.0099674715	0.0017916664	0.0014397377	0.0025494408	0.0017531427	0.00049657095	0.00060175726	0.00031163145	0.00018126468	0.00034801674	0.00015498712
e	4.7361306e-09	0.0008554058	0.019376406	0.56929386	0.22684067	0.041686807	0.05748781	0.01319646	0.009091574	0.0077363285	0.01021281	0.002034498	0.0114886835	0.01097936	0.007366387	0.00780245	0.004550469
o	2.255624e-07	0.0036221826	0.014560817	0.4340998	0.3192227	0.14577274	0.035142355	0.019962782	0.008025594	0.009883595	0.0047261366	0.001180454	0.001443199	0.0009244977	0.0006195193	0.0007128339	0.00010057243
v	1.0946732e-06	0.00072154653	0.004857778	0.19266123	0.19541414	0.25605187	0.09808635	0.17081654	0.031914417	0.028076254	0.010570962	0.0043036295	0.0022607232	0.0018748284	0.0010791876	0.0011943222	0.000115155606
r	1.9648269e-06	0.0004281598	0.0040882793	0.0826151	0.28441292	0.04491174	0.13833605	0.39603204	0.014359349	0.0069006	0.004253928	0.0011700244	0.006321727	0.008206913	0.0026631905	0.0047495025	0.0005485708
à	1.8718666e-06	0.0040322905	0.004861265	0.074082226	0.11431461	0.30766025	0.07329711	0.01174615	0.00669079	0.0035756975	0.010258941	0.004750887	0.031131431	0.022140998	0.011509462	0.040713277	0.2792327
i	3.1642148e-07	0.03192829	0.008485089	0.28806716	0.010169045	0.36601338	0.21053167	0.020493	0.014061154	0.008815956	0.006947684	0.0063117133	0.014610574	0.0044540823	0.001867414	0.0030090557	0.0042343936
è	3.1824236e-08	6.6516927e-06	4.4028093e-05	0.023758546	0.04517933	0.35412002	0.20621783	0.014433064	0.081751175	0.11553407	0.07845882	0.010770237	0.040932793	0.01591014	0.004945512	0.005427435	0.002510354
s	3.454095e-09	0.00058859645	3.323999e-05	0.020596346	0.000336952	0.07499014	0.4625266	0.007093812	0.055329133	0.23006365	0.085186735	0.020799082	0.024756072	0.010835641	0.0036996761	0.0030391607	0.00012512226
s	1.8025956e-09	0.0004427654	0.00018645698	0.031209862	0.002432232	0.039260488	0.7184596	0.11235309	0.029336067	0.014890207	0.006961351	0.0007989076	0.009770732	0.013329051	0.0064393147	0.013498883	0.00063100684
u	4.5953456e-08	0.0007453203	0.0006202928	0.04154009	0.027097035	0.48914295	0.11727569	0.023098417	0.026731385	0.01584746	0.015244148	0.016715156	0.026565636	0.015435008	0.0077785715	0.010038055	0.16612472
ì	4.7993916e-07	0.0001749506	0.0003346918	0.009744547	0.029658047	0.16314773	0.14490512	0.26445174	0.1705419	0.08705055	0.034114823	0.007380733	0.06147336	0.018989332	0.0033526905	0.003459481	0.0012197987
