 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.92672706	0.026071955	0.0019376038	0.001610966	0.00074161316	0.008472869	0.034437962
n	0.5228825	0.33276173	0.06640979	0.00010459459	0.017716607	0.040095624	0.02002917
a	0.020933822	0.95504344	0.021631686	0.0015276468	0.00017190092	0.00031428924	0.00037703742
v	0.00017794837	0.6640764	0.32453418	0.005075036	0.0010653168	0.0011568681	0.003914181
o	0.00015801018	0.47578657	0.49783698	0.023836859	0.00026878592	0.0016997729	0.0004129239
r	5.030779e-05	0.06365159	0.89489233	0.029219717	0.0022937725	0.0037729966	0.006119163
à	0.00018980983	0.012045698	0.9252852	0.048548333	0.0021831368	0.0073231063	0.004424684
s	0.00044242013	0.0059583695	0.97224265	0.008248672	0.00034318765	0.0024709087	0.010293804
o	7.6133925e-05	0.0013171026	0.9685185	0.014017859	0.0027992781	0.007231578	0.006039508
o	5.300063e-06	0.0010578495	0.8869205	0.06223419	0.008649938	0.008778382	0.032353867
s	7.9598016e-05	8.550875e-05	0.37460575	0.30075598	0.24451172	0.04755334	0.032408066
s	0.00029170295	0.00104606	0.14095755	0.7695886	0.060691442	0.02532982	0.0020948683
o	0.00023625974	0.009929899	0.056610785	0.83152616	0.0056051146	0.016278613	0.07981307
m	2.8433242e-05	0.002182842	0.0331467	0.12244145	0.054595936	0.040459007	0.7471456
ì	3.6082278e-05	6.924563e-05	0.0074783256	0.527975	0.17435458	0.21396339	0.07612341
k	7.5761577e-06	0.00017337872	0.00829009	0.03927027	0.19424295	0.13799383	0.6200219
a	7.3906705e-07	2.1706876e-06	0.00027008387	0.02807006	0.70248544	0.14370823	0.12546319
m	2.9634202e-06	4.7711123e-06	0.00020517608	0.008554974	0.4579087	0.24606696	0.28725648
è	2.9345342e-06	1.5441864e-06	6.0369162e-05	0.0020571193	0.69112146	0.22586942	0.08088706
r	6.24262e-08	2.792215e-07	0.00025898375	9.536624e-06	0.1502428	0.6306045	0.2188838
i	3.677837e-08	2.2772533e-06	6.0606846e-05	0.0003137498	0.06525054	0.9277187	0.0066540567
</S>	1.8067832e-06	3.2996118e-06	3.2423017e-05	5.080335e-05	0.022311946	0.08676176	0.89083797
