 	le	melanzane	vogliono	girate	</S>
e	0.77126825	0.028586678	0.015122849	0.022157865	0.16286434
m	0.685625	0.31062835	0.0029243988	7.456029e-05	0.0007477088
a	0.6232051	0.37229326	0.0041869907	0.00010738739	0.00020724587
r	0.18465495	0.7571279	0.04857812	0.00079113245	0.008847991
a	0.0408804	0.9442912	0.013870653	0.00066828623	0.00028944536
n	0.0063114036	0.9878088	0.0038604354	0.0006907934	0.0013286786
g	0.0013295182	0.88151735	0.09534034	0.0067599104	0.015052927
i	0.22781338	0.45272586	0.04638057	0.03477118	0.23830894
à	0.0049477075	0.80251956	0.016722795	0.015405099	0.16040476
n	2.7665319e-05	0.31246722	0.68396366	0.0020577167	0.0014837427
e	0.0008989251	0.40967262	0.5631769	0.020530783	0.0057207886
e	1.4149117e-05	0.0038092316	0.8929753	0.06372049	0.03948082
t	3.6789863e-06	0.0015810824	0.96373004	0.032051288	0.0026340254
è	0.00011990003	0.0059844377	0.9112595	0.0817824	0.00085376
l	7.4093596e-06	0.00031525505	0.98691374	0.010501655	0.0022619038
u	1.2752416e-05	0.0017471911	0.9600621	0.03783015	0.00034768274
n	7.360884e-05	0.0014601569	0.16020323	0.6168448	0.22141828
v	9.8566346e-08	6.400252e-06	0.21351397	0.7176093	0.06887016
o	7.0343456e-05	0.00096073456	0.11554726	0.659817	0.2236047
t	1.0221742e-05	0.00013134902	0.0060629006	0.3998827	0.5939128
i	7.90293e-07	3.6005445e-06	0.0014982154	0.8874995	0.11099781
m	2.0772789e-06	2.7432809e-05	0.00047529305	0.44255885	0.5569363
m	3.767493e-06	1.5624195e-05	0.0007141405	0.71782327	0.2814432
è	1.8930646e-06	6.88183e-06	0.001851348	0.5289756	0.46916428
n	1.5000971e-07	1.7858747e-05	0.0012732362	0.18995643	0.8087523
e	1.1109401e-07	5.679416e-06	0.00226351	0.13923354	0.8584972
</S>	2.0244731e-06	3.859606e-05	0.00038159703	0.08197448	0.91760325
