 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	0.766478	0.015635747	0.005302045	0.0034699128	0.018498005	0.016248	0.05343655	0.0076506115	0.009894482	0.004184704	0.0028980735	0.01391634	0.08238756
ù	0.9932012	0.004264301	0.0006658749	0.00012661025	0.0010574753	0.00015745439	0.0002722683	0.00022891635	4.015933e-06	6.666246e-06	9.530989e-06	2.8003637e-06	2.9552752e-06
r	0.9296285	0.05246336	0.013317761	0.0020521085	0.0010215694	0.00011468699	0.00083742436	0.00042972775	8.32116e-05	2.051629e-05	1.1782582e-05	6.8166473e-06	1.2568608e-05
u	0.9324833	0.047613483	0.010621269	0.0008278154	0.0074265744	0.00015679907	0.00049032836	0.00032698188	5.0908143e-06	3.619121e-06	3.4296878e-05	8.4526555e-06	1.999391e-06
k	0.018955914	0.7029935	0.228058	0.017243894	0.009471691	0.0026089414	0.007933095	0.010597063	0.001431047	0.00029715605	0.0002370225	1.7137176e-05	0.00015546486
a	0.0012853066	0.6461027	0.28633255	0.031568374	0.026607484	0.0019931078	0.0034639067	0.0020705287	1.1828192e-05	3.8780672e-05	0.0003930265	0.00011857631	1.38384785e-05
s	0.0002050973	0.25156996	0.61679304	0.08389756	0.01826208	0.0040823356	0.0076021315	0.013850156	0.0020446172	0.0007973955	0.00036445333	4.1961503e-05	0.00048919214
ì	2.037511e-05	0.18802036	0.6182036	0.11535402	0.060210228	0.0059290747	0.0066680433	0.0046202196	3.318568e-05	7.580385e-05	0.00071911234	0.00012381953	2.2099472e-05
t	0.0013162071	0.0466122	0.29528055	0.38517794	0.20342332	0.008267239	0.035305943	0.021029871	0.0021461977	0.0004762072	0.0004861245	0.0002031508	0.0002750285
a	0.00041794562	0.061539456	0.28335267	0.38305748	0.22456722	0.015266406	0.0138758505	0.014790217	6.1178784e-05	0.00015840115	0.002697128	0.00015709113	5.892738e-05
m	2.5410518e-05	0.003493517	0.13152379	0.32255936	0.4910405	0.020239193	0.007603295	0.019962577	0.0015838506	0.0008727906	0.00039128648	7.3260744e-05	0.0006311669
i	6.652179e-07	0.0020407462	0.047011882	0.5818564	0.33915442	0.014859061	0.007588737	0.0051466455	7.703957e-05	0.00022656214	0.0014833143	0.0004800457	7.441872e-05
a	1.2136398e-06	0.00035968568	0.010480306	0.20789029	0.6251217	0.07824428	0.04017064	0.027233096	0.0052778814	0.0021919133	0.0013364499	0.00037350654	0.0013190488
f	3.0813899e-06	4.4652334e-05	0.001971122	0.063042745	0.7647946	0.12788583	0.016927416	0.021230884	0.0025100154	0.0010353498	0.00022459403	2.6121717e-05	0.0003035044
o	1.4648608e-05	6.738526e-05	0.00057389506	0.017174756	0.83851767	0.11576892	0.011936142	0.010916023	0.0008230308	0.00059038535	0.0030142104	0.0004965393	0.000106298496
r	2.6018765e-06	0.00015311757	0.0017370959	0.012090543	0.5411038	0.27118853	0.12791897	0.031607803	0.005935742	0.0028455527	0.004198756	0.00037803364	0.00083954696
à	1.7909397e-07	3.9931383e-05	0.0006718068	0.019670386	0.5705666	0.2928796	0.069904976	0.036861867	0.00042586896	0.0011002505	0.005698634	0.0018618318	0.00031802893
s	7.38091e-07	3.2281423e-05	0.0003509505	0.0023448379	0.54746646	0.33578995	0.07114834	0.04081025	0.0008347559	0.00038034908	0.0004875398	7.522001e-05	0.00027835136
o	1.3998943e-08	5.025354e-06	2.1793345e-05	0.0024318704	0.21151704	0.51448685	0.1417125	0.11199782	0.0018870176	0.0046080537	0.008702212	0.0017797205	0.0008500857
l	6.225805e-07	4.892678e-07	5.683392e-06	4.171215e-05	0.049733467	0.6876325	0.05831925	0.17813452	0.012777668	0.009037879	0.0009933455	0.0008525731	0.0024703073
a	1.0936908e-08	6.337079e-06	8.3465246e-05	0.0072602164	0.061574858	0.4129931	0.2685686	0.20647717	0.002044505	0.008641591	0.026176428	0.004794236	0.0013795488
m	1.3474298e-06	1.8087162e-06	7.604986e-06	4.3004926e-05	0.00591293	0.50867414	0.09979069	0.16191418	0.1177907	0.040750276	0.01695995	0.022037722	0.02611563
è	1.0289988e-07	8.359756e-07	5.7948073e-06	0.00011123409	0.003994911	0.3302379	0.0788736	0.19296105	0.040679403	0.13135505	0.1898264	0.017380297	0.014573433
n	2.1377267e-09	8.422815e-08	1.9113502e-06	5.815679e-05	0.0024719231	0.12511969	0.43658155	0.3679335	0.044556294	0.015912767	0.0044870176	0.0009916617	0.0018853721
t	6.1565353e-10	2.5983601e-08	3.1062925e-07	3.222784e-05	0.0019736476	0.11169375	0.28292266	0.5279686	0.010821326	0.03843422	0.020842982	0.0035311275	0.0017792473
e	7.347752e-08	0.00013928387	0.00085550675	0.012398755	0.024727032	0.13605966	0.1000787	0.09510024	0.06314847	0.075089276	0.040104635	0.062058907	0.39023945
e	1.4139694e-07	3.6520586e-08	1.4414202e-07	1.3485597e-06	0.00016224495	0.019736774	0.010472771	0.4458417	0.19752452	0.28657323	0.021323027	0.005849512	0.012514556
s	1.4582261e-08	3.0834396e-08	1.9879356e-07	1.3958725e-06	4.2183645e-05	0.0012390172	0.0033493305	0.1357023	0.15099005	0.65174884	0.053472634	0.0017178279	0.0017361339
a	3.2772e-07	5.0567894e-07	1.1391882e-06	2.0310945e-05	0.00018140554	0.0056177424	0.011103619	0.1561186	0.020958254	0.39652956	0.38148716	0.02625527	0.0017260805
l	7.609084e-09	1.2017549e-07	4.6056945e-07	7.5118955e-06	3.966368e-05	0.00089103094	0.0017905968	0.019019313	0.14411463	0.69880056	0.123351395	0.008840211	0.0031446232
l	7.219121e-09	1.8566963e-08	3.5372345e-08	1.157242e-06	5.3373738e-06	0.000273419	0.00056856323	0.008826255	0.0058975234	0.052654464	0.8723967	0.048628364	0.010748186
i	2.4562152e-07	1.234508e-05	7.665165e-05	0.0014015958	0.008214986	0.07587082	0.054207332	0.089431435	0.000266308	0.00963894	0.26766294	0.043567866	0.4496486
m	9.9910205e-05	1.7752676e-05	3.710799e-05	3.335974e-05	0.0017716973	0.0055814334	0.002991315	0.02283819	0.0087771015	0.025233362	0.08230857	0.12164766	0.7286626
o	8.814118e-09	2.174051e-08	7.518082e-08	7.729907e-07	2.5800932e-06	8.492331e-05	0.00014790746	0.0018151691	0.042016666	0.20660077	0.45899373	0.21892846	0.07140899
n	2.0878439e-07	1.284491e-07	1.9551456e-07	2.1593835e-06	6.384706e-06	9.277886e-05	0.00013553973	0.0015691958	0.07108791	0.21085803	0.1921049	0.32837597	0.19576666
ò	3.8639905e-07	4.468262e-07	4.3564458e-07	2.696946e-06	3.1191041e-06	1.7364411e-05	6.25013e-05	0.00033675227	0.0125598945	0.08009129	0.46452078	0.38103378	0.061370533
m	3.4117316e-09	3.9153467e-09	3.8527337e-09	8.268692e-08	9.962297e-07	0.0005085299	0.0076919263	0.035641555	0.01148089	0.03165014	0.034021784	0.8511776	0.02782641
à	1.4360921e-08	7.517265e-09	7.636722e-09	5.283302e-08	6.310468e-07	0.00010666658	0.001909984	0.01214006	0.0032276218	0.043883283	0.17334835	0.7512078	0.014175474
i	2.3055355e-09	4.6886367e-10	2.1132494e-10	7.990947e-09	6.90377e-08	8.072826e-06	0.00017397432	0.0012123325	0.00037494185	0.00090730784	0.0022266929	0.98870975	0.006386872
</S>	2.3460971e-07	4.8647205e-08	1.9522209e-07	9.0420906e-07	9.550684e-06	5.442192e-05	5.3163523e-05	0.0011993651	0.0034171718	0.0055604456	0.0968214	0.39183173	0.5010514
