 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.82721317	0.012037762	0.0022955001	0.031087793	0.00422253	0.019978097	0.103165194
m	0.8289034	0.16600151	0.003233417	0.0011166059	0.00023997854	3.9663413e-05	0.00046544976
à	0.6929272	0.287803	0.016646001	0.0010795299	0.0011160637	0.00014704802	0.00028121768
k	0.042085994	0.9483706	0.008819408	0.00011401455	0.00025687303	0.00011808245	0.0002351299
i	0.038662113	0.9423312	0.01841379	0.00032194285	0.00023318893	2.3470147e-05	1.4320344e-05
n	0.0023050865	0.9096819	0.08416765	0.0015909427	0.0012431807	0.000105084066	0.0009061115
a	0.00013694204	0.6245888	0.36679673	0.003157649	0.0032875212	0.0009957773	0.001036645
t	0.00047896395	0.32380426	0.649416	0.007916876	0.010021307	0.0023958443	0.005966706
è	1.9689485e-05	0.08148277	0.9005281	0.012679259	0.0035350204	0.00078490743	0.0009703162
l	0.00020719972	0.1382521	0.8520483	0.0019093213	0.004476869	0.0013898864	0.001716237
i	0.0001592828	0.082056336	0.9107656	0.002888	0.0034384995	0.00061083335	8.155753e-05
s	4.145733e-05	0.0031019594	0.5728685	0.39733928	0.016587077	0.0023326047	0.007729157
t	9.585875e-08	0.0003972218	0.8988329	0.08066585	0.011542993	0.0033772807	0.005183796
i	0.0015444901	0.029019363	0.33177093	0.33988297	0.017489394	0.040688653	0.23960413
a	1.6004917e-05	0.00026295462	0.06628652	0.7163937	0.06351653	0.08387245	0.0696519
m	2.64779e-06	0.00015899526	0.02404838	0.6460959	0.29781735	0.017127829	0.014748884
m	1.5921776e-05	0.0007874729	0.038776282	0.69191265	0.2432929	0.021012168	0.004202598
è	1.8602503e-05	0.0004966592	0.013946611	0.90696704	0.018052146	0.013388644	0.047130186
n	4.5293626e-07	0.00045949308	0.009104625	0.519624	0.19540687	0.053600132	0.22180435
i	1.0778343e-08	1.1433242e-05	0.01239044	0.18303266	0.69833153	0.05200873	0.054225124
a	8.3582285e-07	1.3667512e-05	7.902884e-05	0.060701992	0.28236738	0.49407	0.16276704
t	7.2708644e-07	2.0196374e-05	8.617871e-05	0.056339238	0.52927357	0.3175631	0.09671706
t	5.4439643e-06	0.0004545654	0.0008767745	0.059218418	0.67879325	0.24398321	0.016668314
o	9.65438e-07	1.987853e-05	0.0011331113	0.04734922	0.50753576	0.08802372	0.3559373
m	7.222261e-06	3.2041607e-05	2.4082998e-05	0.0023570221	0.07379197	0.66325814	0.2605295
e	4.538854e-07	6.6313246e-06	1.387107e-05	0.0016842795	0.08193358	0.70277244	0.21358871
k	2.2830626e-07	4.010614e-06	2.7705516e-06	9.104363e-05	0.014253286	0.818225	0.16742367
k	1.1901571e-06	2.3314493e-05	2.1925076e-05	0.0010122368	0.044315793	0.49569014	0.45893535
à	6.933541e-07	5.813288e-06	7.216972e-05	0.0013308286	0.14940023	0.33872628	0.51046395
n	1.0571296e-08	9.409904e-07	5.1789334e-06	3.3576373e-05	0.028184105	0.34134609	0.6304301
i	1.7591694e-09	1.2393001e-07	2.5260539e-05	4.9669583e-05	0.0557875	0.17071448	0.773423
k	3.1040273e-07	2.0119334e-05	1.2906371e-05	9.9316094e-05	0.0108817695	0.44404286	0.54494274
o	3.7141037e-09	7.445194e-08	1.6424367e-06	4.284677e-06	0.030447828	0.5588798	0.41066644
</S>	1.9746022e-07	2.4978579e-05	2.2523049e-05	6.0703707e-05	0.005540403	0.23597722	0.758374
