 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	0.7640459	0.098685764	0.0019540368	0.008479587	0.011300807	0.00816066	0.007780335	0.010293251	0.00485841	0.007680156	0.0020356288	0.0034228787	0.030430436	0.040872116
p	0.25036237	0.72602594	0.013631316	0.004320823	0.0018261037	0.0012348874	0.0013564265	0.00054662087	0.0004022623	0.00013695881	5.248984e-05	1.7690816e-05	1.9771305e-05	6.6363245e-05
e	0.065946266	0.9243682	0.0014080951	0.0056100367	0.0005124124	0.00013136015	0.0010400113	0.00030630766	0.00032436446	6.7260116e-05	0.00019978845	1.1831888e-05	5.0653995e-05	2.3400344e-05
t	0.009561472	0.94779664	0.02945989	0.008216981	0.001862604	0.0011388564	0.0011197586	0.00039368597	0.00024109347	0.00010272293	4.2534106e-05	1.0273669e-05	1.9637331e-05	3.375025e-05
à	0.013119354	0.97209466	0.001981312	0.0114320405	0.0004347428	1.6052727e-05	0.0006634589	8.1785525e-05	0.00010188046	9.258163e-06	4.0384926e-05	2.3849102e-06	1.7903125e-05	4.6219816e-06
c	0.006327468	0.89996064	0.059971143	0.03121694	0.0010121391	0.00022742341	0.0004912079	0.00015694872	0.00015495403	6.8319154e-05	0.000119285454	4.1921e-05	0.0001869564	6.4533495e-05
i	0.12587735	0.6060898	0.022506041	0.20701618	0.0146861635	0.00083205	0.012892765	0.0030680208	0.0033031185	0.0006649642	0.001524591	0.00029683363	0.0008830095	0.0003591605
a	0.00044773662	0.17391923	0.6043898	0.18023562	0.014470639	0.0045154984	0.00086564134	0.0059090955	0.005032457	0.0015386157	0.004159063	0.0002222727	0.0024110854	0.0018833023
e	3.8656226e-06	0.0017844704	0.47267193	0.42729276	0.08073287	0.007923014	0.005640501	0.0020230978	0.001021564	0.0004765497	0.00015978477	3.76446e-05	5.786902e-05	0.00017399143
t	2.4377528e-06	0.00022180883	0.07118851	0.6353173	0.25757173	0.012196353	0.021180272	0.0013565324	0.0006485021	0.00013769246	6.45226e-05	2.4833536e-05	3.0086718e-05	5.9354963e-05
o	1.7893446e-05	0.00044684758	0.002920458	0.9021281	0.0744243	0.00080662314	0.015913555	0.001458557	0.0010984511	0.00018685327	0.00040343255	3.578797e-05	0.000100636964	5.8396377e-05
