 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
p	0.7688261	0.012928988	0.0038435531	0.007048527	0.016866503	0.052459467	0.00878001	0.0053911717	0.0029901522	0.014317037	0.10654846
ù	0.9928456	0.00439476	0.00067901297	0.001060538	0.00035503457	0.0006095213	6.0706157e-06	1.3727771e-05	2.2740995e-05	8.1986655e-06	4.8568722e-06
r	0.9427989	0.039481293	0.007189892	0.005687342	0.00049308845	0.0040914845	0.00017123748	3.6729416e-05	2.2597324e-05	1.0259005e-05	1.7123186e-05
u	0.9280239	0.050947502	0.008102879	0.010096416	0.0008196559	0.0018892373	1.0549511e-05	7.5422e-06	8.2447776e-05	1.684759e-05	3.083945e-06
k	0.02004746	0.70791084	0.20719995	0.025071159	0.00714669	0.028652566	0.0024054737	0.00070220383	0.00053163304	3.6275804e-05	0.0002957821
a	0.001189315	0.6666019	0.25177345	0.06381999	0.0077562546	0.0074454574	5.8721016e-05	0.00010925676	0.0010039076	0.00021151858	3.0282155e-05
s	0.00018711071	0.25856677	0.61711043	0.07994159	0.012697872	0.025319435	0.003066585	0.0014873523	0.000724273	0.00011105836	0.0007874936
e	1.8864199e-05	0.18943562	0.6091936	0.16870362	0.020485872	0.009863333	0.00011971967	0.00022761872	0.0016930882	0.00021158284	4.703e-05
t	4.876279e-05	0.036312245	0.45964023	0.39758977	0.05165639	0.043572325	0.00528557	0.0027253332	0.0017580056	0.00021851227	0.0011928352
o	1.8302748e-05	0.04676595	0.6306856	0.2638146	0.04388824	0.011085072	0.0003772504	0.00068505236	0.0022453994	0.0002840372	0.0001504516
r	6.537326e-05	0.007906921	0.20266666	0.4710541	0.1962661	0.06232884	0.022230964	0.012473973	0.010966717	0.003888723	0.010151594
ò	7.810736e-06	0.02038254	0.19388092	0.5536168	0.17602323	0.04114411	0.0018410641	0.002874458	0.0076748105	0.0017141042	0.0008401294
m	0.002814114	0.012959205	0.038679242	0.2934022	0.3769314	0.18367785	0.029755926	0.009416946	0.018168611	0.009640411	0.024554012
ì	1.592925e-06	0.00096554676	0.0072344295	0.65723217	0.28103238	0.042958032	0.0008675914	0.0017164834	0.006575813	0.0011157201	0.00030036792
a	4.0373136e-05	0.0020913982	0.009590444	0.15585865	0.5457893	0.24208608	0.024803493	0.003892598	0.008455458	0.0020177937	0.005374393
f	1.6510847e-07	4.391325e-06	0.00021978153	0.0095810825	0.8120007	0.116261326	0.019278202	0.03549011	0.0038238189	0.0006666369	0.0026736187
o	8.953275e-07	7.898082e-05	0.0014967107	0.06834201	0.8247901	0.09478598	0.0009574929	0.00326525	0.005691711	0.00046585643	0.0001249487
r	1.4317418e-06	2.2760963e-05	0.0002600388	0.002394724	0.4296832	0.2996804	0.1165118	0.13851354	0.010515865	0.000914202	0.0015020482
à	4.8528653e-07	2.0760644e-05	0.00032339344	0.0047541265	0.38048506	0.3568747	0.023014935	0.07205077	0.14105295	0.018669229	0.002753559
e	1.5649832e-08	1.0161664e-06	2.4035691e-05	0.0019040381	0.054005805	0.86330056	0.05117582	0.023914156	0.0039036928	0.00058085273	0.0011900176
n	1.930653e-08	1.4389826e-07	1.2642516e-06	1.156341e-05	0.006075082	0.025321268	0.39887476	0.4704795	0.091859646	0.0031066975	0.004270072
s	9.874397e-08	5.6492736e-06	0.00015045714	0.004159097	0.15372086	0.3002255	0.020097882	0.27447543	0.20969233	0.03415118	0.0033215547
e	4.088143e-07	0.00010039061	0.0014247409	0.005401272	0.069638394	0.07686165	0.03348387	0.17114379	0.07331393	0.096873745	0.4717579
s	9.337562e-07	3.3915208e-07	1.1505724e-06	1.4729123e-05	0.0009864102	0.009564349	0.2544193	0.5146734	0.11202486	0.054268427	0.05404613
c	3.7336554e-07	7.975712e-07	1.8930316e-06	7.831028e-06	0.00024130708	0.0014891664	0.104843125	0.4369872	0.38098565	0.054443583	0.020999081
e	1.3122661e-06	1.6215168e-05	0.00012383262	0.00044694322	0.015813714	0.02021816	0.0022341663	0.03573514	0.3191387	0.18247174	0.4238001
r	0.00055449974	0.00020313129	0.0012654209	0.0044509056	0.03858946	0.024501903	0.015821587	0.069430105	0.0672886	0.07877085	0.6991235
r	4.354213e-08	2.5255503e-07	1.7378219e-06	7.7980134e-05	0.0018370354	0.0020616443	0.015269372	0.1843654	0.33373502	0.2578324	0.2048191
è	5.800198e-06	6.8763446e-05	0.00050759903	0.0007170551	0.019909987	0.015253102	0.002055245	0.043170802	0.45942217	0.20182495	0.25706446
o	1.6599806e-06	1.3267629e-06	1.4442264e-05	0.0004796045	0.005014437	0.010046002	0.009408379	0.018443255	0.29371467	0.24627104	0.4166052
m	7.812991e-07	2.3050268e-07	4.6373196e-07	7.1570065e-07	9.904517e-06	0.0002046788	0.00847043	0.03870001	0.023127416	0.5395859	0.38989946
à	1.4665657e-08	2.6749504e-08	8.052354e-08	8.597266e-07	1.564686e-05	7.636547e-05	0.0023790428	0.012215125	0.6502574	0.2822579	0.052797507
i	7.742331e-10	9.939302e-10	3.3999366e-09	4.3611567e-07	3.119074e-05	0.0021740743	0.0007709534	0.0040100194	0.0070981644	0.9436411	0.042274002
</S>	1.1435098e-06	5.3249397e-07	1.4904952e-06	3.3888994e-06	3.3632245e-05	0.00042182978	0.0019987426	0.0041938694	0.07021267	0.39938748	0.5237453
