 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.6428122	0.1237372	0.038235534	0.0102379285	0.009342271	0.031253517	0.0023464425	0.0047576157	0.1372774
n	0.08696551	0.8856382	0.025259841	0.0012874368	0.00045274818	0.0003180709	1.1387635e-05	6.799932e-06	5.9921036e-05
ì	0.0146604255	0.85347545	0.11259276	0.008393024	0.0066130525	0.0036146315	0.00023557819	0.00022540378	0.00018975924
c	0.0032070095	0.69908553	0.27739233	0.011526146	0.0043104272	0.0028218345	0.0003413274	0.00018378267	0.0011317519
h	0.055993482	0.48416865	0.3570594	0.056679185	0.029909818	0.010382022	0.0022280347	0.0019296198	0.0016498021
e	0.120749064	0.4526227	0.102863595	0.026537776	0.023250353	0.037962563	0.0076925238	0.024690064	0.20363128
t	4.029476e-05	0.0010068014	0.9360294	0.014700734	0.0056044715	0.041349087	0.0001563824	0.00013941688	0.00097340415
o	0.00013987761	0.0141841415	0.8707575	0.08569418	0.016224122	0.012080223	0.0003801463	0.0002009713	0.00033882828
r	2.7682778e-05	0.00029059662	0.7647369	0.21759114	0.012047119	0.003843685	0.00033129466	0.00028239758	0.00084919564
ì	5.563306e-05	0.00276311	0.57575256	0.369993	0.03540753	0.014524515	0.0005007654	0.00023769382	0.00076512067
s	9.774992e-06	0.00021461293	0.41955107	0.5195751	0.049775213	0.009505086	0.0001921647	0.0001702471	0.0010067122
o	1.8350967e-06	8.615185e-05	0.22001988	0.58780843	0.14581671	0.043652788	0.001255157	0.0005255683	0.00083354407
n	6.758835e-07	1.7194428e-06	0.07191022	0.7490273	0.15234837	0.024550783	0.0005409985	0.00023105089	0.0013887454
t	4.1478774e-08	3.070699e-06	0.01161907	0.5692685	0.38730952	0.027324574	0.0021592225	0.0013122701	0.001003722
a	0.0005053558	0.002923048	0.07906276	0.46261317	0.12692015	0.043108508	0.015438258	0.029588398	0.23984037
e	3.0466413e-07	6.407651e-07	0.0029818616	0.23927006	0.57091147	0.1685517	0.0037265879	0.0022937143	0.012263666
m	1.6487405e-07	1.0239679e-06	0.000625474	0.062399406	0.6570399	0.26965788	0.0063297395	0.0011080919	0.0028383795
a	1.074822e-06	6.73488e-06	0.0004740868	0.040026147	0.7479677	0.18757614	0.015758263	0.0062023895	0.0019875215
n	1.0825364e-06	2.6337952e-06	0.00029495184	0.032459237	0.74571496	0.16632915	0.037487015	0.013770936	0.0039401376
t	1.3169048e-07	1.2374405e-06	4.266764e-05	0.0064029368	0.49616325	0.15774225	0.20168576	0.11854391	0.01941789
e	1.2214662e-05	4.5416356e-05	0.0048470246	0.13384475	0.39878032	0.11449724	0.03215155	0.024367945	0.29145357
ì	2.266163e-07	4.414381e-07	3.553644e-05	0.0012001988	0.10851789	0.8097137	0.030164063	0.014507934	0.035859983
t	1.7200293e-10	3.6412115e-10	5.2888834e-07	0.00011129658	0.038351372	0.9539714	0.0056014988	0.000106749685	0.0018572077
s	1.0831635e-10	8.955543e-10	5.6337433e-07	0.00017226845	0.06807654	0.9199401	0.011114611	0.00036619094	0.0003297358
e	9.636779e-08	9.232068e-06	0.00060534937	0.027796468	0.11808334	0.10801991	0.06664593	0.08537226	0.59346735
r	1.0353964e-09	1.0555304e-08	6.1486287e-07	7.3892093e-06	0.0013918323	0.9379762	0.030574994	0.01223348	0.017815504
e	3.2171674e-09	2.053846e-08	1.7429353e-06	0.0005110227	0.0533925	0.54870945	0.21198905	0.05411913	0.13127698
k	1.2250543e-08	1.2472492e-07	1.5158566e-06	1.8754292e-05	0.0010374156	0.32055926	0.30399504	0.2681179	0.10626992
a	4.5592818e-10	1.8930673e-09	7.6509956e-08	2.1511278e-06	8.759585e-05	0.004784975	0.16435246	0.8047283	0.026044393
v	3.4266744e-08	2.9255654e-07	2.4861517e-06	3.191133e-05	0.0005896538	0.07006521	0.24049792	0.5499222	0.13889024
r	3.1861511e-09	8.042622e-09	2.0866794e-07	1.0728749e-06	1.8168104e-05	0.0005871342	0.04906032	0.90846425	0.041868776
è	1.2185872e-08	3.964643e-08	1.7314399e-06	0.00012183608	0.0015626518	0.01029607	0.057817023	0.19060622	0.73959434
c	3.373795e-10	2.4693254e-09	1.7863e-06	3.991092e-05	0.0017393765	0.053958166	0.007568881	0.079295136	0.8573968
h	1.8313252e-09	2.4253852e-09	5.1262333e-07	5.0760438e-05	0.0017755148	0.015089258	0.046364143	0.07333218	0.86338764
i	1.5083867e-06	5.2048574e-05	0.0046190303	0.02168902	0.04022714	0.2293135	0.013100776	0.011818127	0.67917883
</S>	3.122724e-07	3.8728587e-07	9.669459e-06	1.9545992e-06	1.9029376e-05	0.0033185717	0.008081429	0.28009975	0.70846885
