 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
e	0.35002288	0.0025546118	0.0007840996	0.011279712	0.0053194617	0.01914903	0.0110594975	0.025282001	0.02959305	0.12723632	0.04618833	0.018875448	0.015994824	0.020438464	0.13534087	0.023410074	0.032022476	0.009352869	0.024775606	0.091320336
M	0.99640626	0.0017884386	0.00027419327	0.00071361376	3.4332897e-05	7.682679e-05	2.5250025e-05	5.8372876e-05	4.2181156e-05	0.00021056856	0.0001531821	1.8946183e-05	1.7536599e-05	2.2224494e-05	7.232739e-05	3.7685415e-05	1.32430005e-05	9.976303e-06	8.241844e-06	1.653734e-05
a	0.86700976	0.08800381	0.018167853	0.019659914	0.002411057	0.00021150966	0.00032171808	0.003427352	2.5676853e-05	7.083885e-06	0.0002748134	0.00013595146	2.5806079e-05	0.00018774206	2.1513526e-06	7.096425e-05	2.530371e-05	2.5899483e-06	2.6742948e-05	2.3151763e-06
r	0.09070636	0.16023555	0.08904684	0.031246217	0.045569632	0.009954575	0.01504782	0.07864488	0.015333458	0.02677021	0.052361313	0.0864312	0.017971091	0.087416925	0.011824469	0.034173526	0.035599902	0.01625335	0.086521834	0.008890801
ì	0.14619996	0.31346622	0.19477524	0.05591015	0.06888303	0.020485977	0.022809818	0.099442	0.0055053397	0.0002033735	0.020784386	0.00395239	0.003610621	0.018366031	0.00018801121	0.015677735	0.005900737	0.00064353354	0.0019779967	0.0012174654
a	0.3830485	0.45222816	0.039122697	0.0032287864	0.0050808853	0.0018525382	0.0017660748	0.018467411	0.005119395	0.015685963	0.012465182	0.009920174	0.0025027937	0.015962835	0.007895284	0.00724349	0.0030490516	0.0017175312	0.010772623	0.0028706454
p	0.008068111	0.8998071	0.06507026	0.023864659	0.00038737233	0.0006364351	0.00010803452	0.0005485671	0.00012797193	0.00037138516	0.00047093307	3.1039905e-05	3.891836e-05	6.975965e-05	0.00015755233	0.00014076657	3.1399442e-05	1.5235243e-05	1.5987302e-05	3.8479622e-05
e	0.0047710105	0.839274	0.12068171	0.02856792	0.0023992984	0.0001904793	0.00025110246	0.0026530472	3.515115e-05	9.534134e-06	0.00019405509	0.00031274595	4.730303e-05	0.00039390952	4.398638e-06	0.000104356724	5.9873328e-05	4.1324456e-06	4.2532003e-05	3.5583535e-06
r	0.000689529	0.68274325	0.29035187	0.010518852	0.0013186708	0.0012607811	0.0005111913	0.001164173	0.0006552475	0.0031998523	0.0022782069	0.001245802	0.00035386637	0.0010170433	0.0009895405	0.0006242325	0.0003061797	0.00017165388	0.00035073422	0.00024931776
ò	0.00017038778	0.5187844	0.42325318	0.04100462	0.0077582463	0.00054973265	0.0008778833	0.0055326945	7.66408e-05	9.330912e-06	0.00054079917	0.00043946793	8.87866e-05	0.0005318921	3.8462567e-06	0.00019820804	9.3622206e-05	7.867058e-06	7.1473194e-05	6.882506e-06
s	0.0002890944	0.55395526	0.4187883	0.009321871	0.0029347008	0.0013922853	0.00060632743	0.0032512008	0.00050884427	0.0023189702	0.0033012377	0.0012733184	0.00019958988	0.0007641043	0.000494313	0.0004174431	7.656869e-05	1.8005932e-05	5.6254838e-05	3.2340315e-05
t	4.5007587e-06	0.4840512	0.4411087	0.053594273	0.008951156	0.00087696116	0.00064454525	0.006456555	6.755108e-05	1.5173641e-05	0.00038727766	0.001479575	7.678895e-05	0.00168071	5.7662114e-06	0.00022773523	0.00016146536	6.2719623e-06	0.00019397549	9.813157e-06
è	0.00081339234	0.0769796	0.2246444	0.008375328	0.091341645	0.043570988	0.06373865	0.07764346	0.031747185	0.001099281	0.04061797	0.034509983	0.027170762	0.07137111	0.0021884383	0.053307876	0.056203477	0.016042694	0.04490823	0.033725545
i	6.229727e-06	0.55450296	0.35486564	0.07117097	0.0067958366	0.001918657	0.0006689363	0.004181666	0.00038664165	0.0012533386	0.0019858885	0.000758378	0.0001347277	0.0006195725	0.0003008004	0.00031316825	4.933902e-05	1.1297051e-05	4.908905e-05	2.6749338e-05
à	7.899589e-06	0.004594904	0.09955466	0.55608046	0.26113722	0.056130704	0.0053810575	0.009545272	0.0009329773	0.00096590095	0.0022525263	0.00031400556	0.00037350657	0.0009368505	0.0003883287	0.0009327923	0.00022687939	4.3241635e-05	7.179133e-05	0.0001290259
r	2.860364e-07	0.0034180512	0.00265767	0.96991146	0.010052767	0.006546315	0.00066314376	0.0017188007	0.00022879257	0.0011674899	0.0025626242	0.00024942888	6.696873e-05	0.00014037939	0.00025524653	0.00016156657	3.63842e-05	3.453754e-05	8.287772e-05	4.5170626e-05
t	2.5990002e-07	0.0014305952	0.0008096928	0.9887143	0.0074927956	0.0007409934	0.00021387613	0.00027058015	1.0883976e-05	1.33953845e-05	5.3856184e-05	0.00016392714	9.051884e-06	4.2616062e-05	3.220256e-06	7.57883e-06	5.2733303e-06	1.7113484e-06	1.398054e-05	1.350599e-06
e	5.6087483e-05	0.02444186	0.035229255	0.025464132	0.08931496	0.062512405	0.088349536	0.044195727	0.05070227	0.004329123	0.032277722	0.077636674	0.0503124	0.08738004	0.011324972	0.05222848	0.10169939	0.02191092	0.04974939	0.09088461
n	4.5163628e-07	0.0015695005	0.0110335685	0.17981257	0.6678401	0.07339263	0.022022681	0.017834852	0.0029971744	0.0026618885	0.0024783388	0.002971625	0.001191406	0.0075593316	0.0013877621	0.0021228052	0.0009774179	0.00025817848	0.0011653042	0.0007223652
a	3.654968e-09	0.00089493894	0.0028105655	0.085047506	0.6799957	0.051379576	0.032693874	0.03889817	0.004533261	0.00077229907	0.008836658	0.031335782	0.0052410513	0.031481717	0.0003825689	0.009212202	0.010487507	0.0008552274	0.004223667	0.0009176703
s	2.7098547e-08	0.00010665321	0.00095600676	0.014118669	0.43240863	0.41747245	0.07555158	0.013998126	0.008354168	0.0143544	0.007975807	0.0019569714	0.0011641961	0.002659882	0.0036323597	0.0022447102	0.00061356137	0.00048714745	0.0010149608	0.0009297248
t	2.173313e-08	9.338692e-06	0.00021457474	0.002640955	0.8353371	0.07265508	0.041310854	0.024787635	0.0012654159	7.841093e-05	0.0043876125	0.005532842	0.00092350796	0.005944552	2.2503811e-05	0.0023762805	0.0016210899	8.832295e-05	0.0007081065	9.574546e-05
è	1.9096107e-07	0.0047327057	0.014570131	0.040121946	0.19788946	0.2596202	0.14362825	0.046078283	0.017524771	0.0014957222	0.011804778	0.021036105	0.012011655	0.048476405	0.0035384723	0.021334551	0.047916755	0.005462903	0.05079867	0.051958017
i	3.624549e-09	0.0032847794	0.0028578653	0.02217629	0.2505419	0.21511212	0.10317945	0.13900807	0.029563183	0.051764015	0.039982624	0.036786646	0.010906369	0.050123006	0.014342921	0.01822167	0.0057626204	0.0007905099	0.0030931982	0.0025027585
k	5.1347655e-08	2.9028809e-06	8.048154e-06	0.0008983384	0.1576528	0.55380005	0.12861846	0.09638334	0.015188172	0.012866159	0.012893194	0.0015795451	0.0014386311	0.006701735	0.0016937548	0.00523945	0.0017297902	0.00042998875	0.0016208582	0.0012547043
a	4.3752287e-08	9.578249e-06	0.00010427253	0.0010642393	0.34320107	0.32953492	0.21806453	0.06595465	0.0042301784	0.00014280937	0.007900587	0.0064340564	0.0018556857	0.010437152	4.9550352e-05	0.004640469	0.00371456	0.00025375962	0.0020231877	0.00038468762
m	1.6422329e-09	1.7262562e-05	3.4596334e-05	5.884053e-05	0.0154689215	0.4718596	0.28883287	0.06930977	0.040237635	0.06191848	0.027771343	0.005285333	0.0025141712	0.0044154883	0.004532842	0.002817315	0.0009961346	0.00075753924	0.002338529	0.0008331875
m	1.7866981e-07	2.3864252e-06	6.5032546e-06	6.959102e-05	0.049466044	0.31415153	0.39230052	0.16406943	0.013593269	0.00048279215	0.021790782	0.01059281	0.0035426696	0.0138294175	8.516393e-05	0.0074231946	0.0051930053	0.000340658	0.0026418385	0.00041824358
è	6.3374097e-07	0.0008485598	0.004440762	0.012993592	0.059632625	0.3898725	0.29597715	0.04542204	0.011576375	0.0037689663	0.0055115907	0.012146443	0.006808055	0.021499276	0.0075125303	0.007409848	0.025986949	0.002569126	0.030644357	0.055378534
n	8.243467e-10	2.4079769e-05	3.8399077e-05	0.00047445053	0.019499566	0.13186575	0.22707547	0.24012947	0.09099418	0.08802871	0.037142586	0.040014517	0.019259123	0.0607465	0.013979904	0.013090614	0.0061873794	0.0010746701	0.0044699083	0.0059047397
i	3.2472433e-10	1.7405478e-06	6.5918152e-06	0.00052962685	0.043474067	0.2047368	0.42686686	0.15380387	0.031732865	0.002551414	0.022471733	0.036526047	0.0105115585	0.03129576	0.00039767553	0.010420312	0.015730735	0.0013449123	0.0060354746	0.0015618764
s	1.1692385e-09	5.1159594e-07	8.3304434e-07	2.14257e-06	0.0010753642	0.076067425	0.21406801	0.18322451	0.22606508	0.2224633	0.0453853	0.007690505	0.008287084	0.004677312	0.0050539514	0.0022525417	0.00073666585	0.000647581	0.0012452191	0.0010566692
t	4.287992e-09	2.9801961e-07	7.6749626e-07	7.445845e-06	0.007872705	0.08718135	0.4030464	0.30520716	0.055238236	0.003613422	0.057468373	0.027399836	0.008919685	0.020157106	0.00016791484	0.01036768	0.008874376	0.0006722111	0.0031713042	0.00063373364
o	8.714471e-09	8.712581e-06	0.00010080006	0.00021365804	0.022091698	0.12806202	0.5186408	0.032917604	0.050032865	0.0055002123	0.013752361	0.02576149	0.017916424	0.018234631	0.007215861	0.008977639	0.032784954	0.0053130216	0.018702943	0.09377227
c	2.0283288e-08	2.533515e-07	1.3677483e-07	1.8647423e-06	0.00036381805	0.021489108	0.11538541	0.31116948	0.25159243	0.19215292	0.032516975	0.019858299	0.017503124	0.017707808	0.0061558285	0.0035406598	0.0021950935	0.0009814698	0.004853582	0.0025317012
ì	6.6524755e-08	1.002284e-06	3.2973596e-06	3.2966695e-05	0.0069553885	0.045766912	0.39517355	0.12465297	0.112790406	0.004564458	0.068907164	0.039088093	0.029318824	0.033848386	0.001150693	0.022629403	0.028731575	0.008938087	0.04962269	0.02782413
p	1.5394867e-10	1.5543462e-07	2.3845664e-07	7.586499e-06	0.000281058	0.005144268	0.013679677	0.3680375	0.17169446	0.2244646	0.11641839	0.030498477	0.030133244	0.02347086	0.0073407735	0.0043923273	0.0014013386	0.00050109497	0.001241313	0.0012926405
o	2.6263894e-10	2.1741933e-08	1.17982516e-07	1.6116383e-05	0.00084939605	0.012882346	0.047497857	0.57342577	0.10112053	0.010525461	0.09764051	0.050844852	0.027755132	0.042009316	0.0005167515	0.0109120635	0.01579866	0.0013044763	0.005828588	0.0010720316
c	6.4054934e-10	3.2433395e-08	1.5718173e-08	1.6718153e-07	1.9265412e-05	0.0015387539	0.015042021	0.17025748	0.26873353	0.36201662	0.111721374	0.016782684	0.036292247	0.0059229303	0.006140236	0.0027821893	0.00085909764	0.00077385287	0.000599426	0.000518094
e	6.5364545e-09	1.570454e-07	3.19617e-07	4.0824278e-05	0.003561297	0.011640219	0.09248625	0.3927119	0.10513139	0.0034591947	0.18742482	0.05723171	0.042310912	0.03657942	0.00027255964	0.01683378	0.01453908	0.0035713713	0.026441611	0.0057631503
e	9.382591e-11	1.408559e-07	1.5178983e-07	5.5022575e-08	1.6818165e-05	0.0003678517	0.007421478	0.10861877	0.21609417	0.38904628	0.13790843	0.043373175	0.059997052	0.013358252	0.01158472	0.0052059	0.0024088772	0.0014794411	0.002241368	0.0008770658
s	1.1414334e-09	1.5349694e-07	3.2197544e-08	3.0240133e-06	9.994431e-06	0.00027768782	0.0018575279	0.15109114	0.07596593	0.17298879	0.31740588	0.08277098	0.11417625	0.036208518	0.010103052	0.022177178	0.011704354	0.0016135556	0.0012830399	0.00036292075
ò	4.2371911e-07	2.4094752e-06	4.364163e-07	4.1733263e-05	0.00012499168	0.0011528282	0.0134881055	0.3295359	0.1491279	0.015342501	0.2965344	0.033343133	0.10588466	0.013744681	0.0012180742	0.016925734	0.013631348	0.0035578625	0.0057556382	0.00058733154
z	2.4040642e-10	1.9013234e-08	2.828655e-08	8.3454005e-08	3.620414e-06	4.006224e-05	4.5339395e-05	0.031295374	0.0029366596	0.014504305	0.83661485	0.005400952	0.028106552	0.04293547	0.009560347	0.026399154	0.0008245355	0.0007279078	0.0005810304	2.3723893e-05
z	4.371775e-09	4.098952e-09	1.3296901e-08	7.956581e-07	4.0709732e-05	0.00016586752	0.00029686795	0.4914064	0.006434827	0.0013333773	0.34884566	0.032229047	0.03376802	0.0658194	0.00015517496	0.011664131	0.0039788242	0.00038483719	0.0034240356	5.2012063e-05
i	1.4299134e-09	2.526064e-06	1.1105675e-05	0.0014813028	0.0023081123	0.011365933	0.006512618	0.11756788	0.04569943	0.0019827844	0.16496548	0.08053488	0.17835388	0.111975625	0.0070713493	0.043431558	0.056360483	0.016393673	0.031668115	0.1223133
r	5.0147655e-09	1.321809e-07	3.997466e-08	4.729379e-07	4.5477204e-06	2.637651e-05	0.0004912084	0.024913536	0.0336834	0.0637014	0.04590358	0.34122485	0.31787124	0.11766948	0.021163555	0.007492938	0.010940937	0.0026511485	0.0036188206	0.008642292
i	2.483889e-09	3.0159573e-09	6.4169514e-09	9.613309e-07	3.1914733e-05	0.00032006647	0.0008487734	0.0668767	0.052452892	0.007596064	0.25785443	0.16404425	0.26066512	0.08419956	0.0035715345	0.028528154	0.044920307	0.006673224	0.010573482	0.010842574
s	6.9357114e-10	3.1128334e-08	1.47638985e-08	4.804571e-08	1.4733533e-06	8.650571e-06	0.00015090396	0.008619999	0.034543417	0.102051005	0.0617426	0.24013352	0.38518202	0.080763415	0.052208267	0.014110375	0.009645418	0.0052569467	0.0026709316	0.002910963
p	1.3266138e-08	7.0486145e-08	2.201329e-08	1.4419566e-06	2.1133324e-06	1.1806166e-05	0.0003746627	0.008669775	0.030976973	0.031279232	0.20442854	0.15712932	0.27946013	0.03969125	0.012894369	0.08660029	0.113504164	0.019001728	0.011112037	0.004862079
o	2.3875556e-08	2.695816e-07	5.3503095e-07	2.532194e-06	0.00023653367	0.0008511295	0.0049107648	0.018099608	0.04884434	0.02744459	0.14598033	0.13409916	0.1802551	0.032947328	0.03817193	0.023815503	0.030595696	0.03261744	0.035144504	0.24598275
n	1.3436475e-08	1.360318e-07	2.4989802e-08	2.3307312e-07	1.1597191e-06	3.0227689e-06	3.315684e-05	0.0056697275	0.010878079	0.037942234	0.024609182	0.31101906	0.34040973	0.15588675	0.055280436	0.01586741	0.024960965	0.004948938	0.0063488795	0.0061408766
d	3.823812e-08	2.4353272e-07	8.307978e-08	3.099176e-06	2.4860105e-06	1.0899729e-05	0.00024582478	0.0031241998	0.020745046	0.03014595	0.11569047	0.123760805	0.28270674	0.028542103	0.041394234	0.084182434	0.16472942	0.049870063	0.030589625	0.024256239
è	5.523861e-09	3.5591336e-07	2.312889e-07	8.469161e-06	4.4964214e-05	5.6798584e-05	0.0004885618	0.0018083799	0.004185179	0.005622377	0.01496866	0.11816587	0.07090625	0.038362402	0.04043277	0.03903809	0.021494785	0.051870186	0.04612823	0.5464174
t	3.5538632e-09	8.6125835e-09	8.566449e-09	1.4402278e-06	1.5901927e-05	9.4554125e-05	2.856002e-05	0.035201985	0.001994989	0.0017831001	0.019936351	0.112708025	0.06616418	0.6625021	0.0066626626	0.03096218	0.0131775	0.0045792465	0.018907696	0.025279514
s	2.4987132e-10	6.6752304e-10	2.898825e-09	8.996162e-08	1.9295603e-06	4.711618e-06	9.9212075e-06	0.008247258	0.0035367012	0.005537697	0.10690067	0.13424009	0.22030947	0.27347395	0.02210586	0.06796122	0.08771667	0.03321598	0.027826136	0.008911614
i	2.6596184e-11	2.0955483e-08	8.1296086e-08	8.482359e-06	0.00035594474	0.0004811924	0.0009944281	0.014464036	0.029126098	0.004786534	0.041563783	0.22581993	0.2639156	0.08641464	0.015096492	0.020153366	0.02882303	0.030548409	0.025714774	0.21173316
s	1.192143e-09	2.6964656e-08	4.0557553e-09	6.7900565e-08	1.0045709e-07	4.0314882e-07	1.6793928e-06	0.00029658838	0.00050769065	0.006457426	0.005526543	0.10092226	0.07565312	0.38920152	0.13126516	0.113343626	0.09673681	0.023581974	0.030938586	0.025566446
t	8.372388e-10	1.4068473e-09	3.4381338e-09	3.795577e-07	2.4667136e-06	9.2696355e-06	1.542171e-05	0.0043979986	0.0033988666	0.00650209	0.057306617	0.1885222	0.18264185	0.21789932	0.033153746	0.07527269	0.09182986	0.056606684	0.040877696	0.04156279
o	3.8418015e-11	6.4080576e-09	1.9868065e-08	2.125979e-07	5.0822513e-05	3.2769763e-05	0.00023034707	0.0017991815	0.008292558	0.0042920904	0.013809632	0.23220363	0.18602936	0.09731539	0.023125503	0.022351654	0.025963483	0.03898837	0.018057799	0.32745713
t	2.1104e-09	5.062898e-08	7.6397955e-09	1.0397471e-07	1.0232398e-07	2.2230104e-07	8.834901e-07	0.00011038531	0.00019993953	0.0032453903	0.0021104869	0.0644912	0.05779487	0.29613686	0.17867829	0.14006308	0.16524363	0.029172964	0.03890791	0.023843704
e	2.265995e-09	5.121608e-09	1.7082783e-09	6.043962e-07	2.950796e-07	2.5957063e-06	1.252445e-05	0.0006586252	0.0015008156	0.003968062	0.015926303	0.15442023	0.1147593	0.100114316	0.08316138	0.12883309	0.13438798	0.10693235	0.05023513	0.105086334
l	7.6603796e-10	6.2093326e-09	8.350802e-10	1.7826084e-08	2.3993212e-07	2.6567994e-07	1.0435483e-06	0.00011629318	0.00071929	0.0047446396	0.0044521037	0.07027759	0.18850048	0.13445312	0.29427257	0.12380249	0.103035115	0.05857124	0.010133681	0.0069198227
è	2.237461e-09	7.010833e-09	1.903525e-09	6.9098917e-07	2.8993668e-07	3.945401e-06	4.9892196e-06	0.0003067602	0.0010705268	0.0004626943	0.003150789	0.03302416	0.024527106	0.069835514	0.0057441923	0.050160278	0.028841952	0.2703902	0.19841726	0.31405863
f	3.0281395e-09	3.0139916e-10	1.211794e-10	8.249002e-09	4.2536254e-08	6.123787e-07	3.9164843e-07	0.0011865064	0.00041525255	0.0009074298	0.0051617306	0.009720972	0.027614594	0.76797277	0.025415359	0.06166349	0.009118484	0.021761416	0.047586046	0.021474808
o	7.43181e-10	1.751837e-10	2.4456098e-10	7.3172925e-09	6.60537e-08	1.9945558e-07	4.8626447e-07	0.00061968813	0.00018628783	0.00031552746	0.012328584	0.025321182	0.034381974	0.5155572	0.010917355	0.15290184	0.10232502	0.06186943	0.07560489	0.0076702503
