 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
m	0.5330348	0.17479031	0.055712998	0.0006357365	0.03374691	0.006186361	0.006017497	0.0062521906	0.009373331	0.17424987
i	0.21291824	0.4156708	0.2572692	0.00086422433	0.107652776	0.004802348	8.895187e-05	0.00014938645	0.00054145354	4.2602147e-05
n	0.10777498	0.6626448	0.18114404	0.032921307	0.005046759	0.005097923	0.0026668254	0.0014495339	0.000544749	0.00070913683
d	0.026569363	0.7934072	0.15523311	0.002403245	0.019095737	0.0027300306	0.000102633596	0.00016844102	0.0002331135	5.719222e-05
è	0.02644627	0.57850826	0.21024238	0.051913083	0.012006521	0.042127546	0.010304727	0.008780867	0.019502172	0.040168185
l	0.00030673464	0.033829194	0.948344	0.0074501773	0.007878011	0.0017775337	9.252833e-05	7.316418e-05	0.00018714728	6.172492e-05
a	0.002035228	0.08266081	0.8262019	0.012146559	0.04341064	0.026326973	0.0009546676	0.0016669509	0.0038444204	0.0007518669
à	3.3435288e-05	0.004994617	0.7520904	0.23381566	0.0040408736	0.002820121	0.00029750998	0.00047571666	0.0006815477	0.0007501395
l	6.9501344e-05	0.00031413994	0.8847367	0.0051821605	0.10917077	0.00037074613	8.8345085e-05	3.1200147e-05	2.2783886e-05	1.3564408e-05
l	4.946789e-06	6.94083e-05	0.72473735	0.0005551978	0.27342787	0.0010642748	3.521291e-05	2.9874693e-05	7.032974e-05	5.519152e-06
e	0.030759633	0.09660602	0.25452027	0.044072952	0.055651408	0.058580596	0.03612159	0.01962326	0.064406835	0.33965743
s	6.5112054e-06	0.00013137865	0.31332517	0.15401055	0.21760872	0.2943131	0.0015663576	0.0023303563	0.011403577	0.005304248
è	6.150922e-05	0.00033042685	0.02913894	0.03153782	0.3048542	0.4319452	0.029247155	0.03917496	0.09535239	0.038357355
t	9.210704e-06	7.4399424e-05	0.018974567	0.044015154	0.56482494	0.34422275	0.014251943	0.0062480248	0.004773525	0.0026054236
t	5.453376e-06	2.6120071e-05	0.002604411	0.00272129	0.36851445	0.5786907	0.0050898464	0.0123610925	0.027160723	0.0028259105
e	0.0029924172	0.008752062	0.019193586	0.079692274	0.05572923	0.07204378	0.031504136	0.028019153	0.048269197	0.6538041
k	5.03894e-07	8.760646e-07	3.921693e-05	0.0035391522	0.02150277	0.9291855	0.023647614	0.012210279	0.004780401	0.0050936043
a	9.278226e-08	5.090358e-07	0.00011316708	0.0009877629	0.049769405	0.78965104	0.0581536	0.034262393	0.046031196	0.021030927
v	7.195e-07	1.7163719e-06	4.6576915e-06	0.002764563	0.0005089833	0.7853008	0.13819	0.0641097	0.0060636564	0.0030552985
ò	4.6127695e-08	4.7713945e-07	2.1945025e-06	0.00011314412	0.00076286204	0.7785001	0.12820023	0.05656446	0.029548911	0.0063076126
e	4.627984e-08	7.0527256e-07	1.411428e-05	0.0019125307	0.012605909	0.47655922	0.1164501	0.32193926	0.062736236	0.0077818525
n	1.0753052e-08	1.1917565e-07	1.3242074e-05	6.729682e-06	0.0017070532	0.28526145	0.5540374	0.13445044	0.017553385	0.006970206
ì	1.884245e-08	3.1384323e-07	5.3675353e-06	1.8442417e-05	0.0037842032	0.23812449	0.056708053	0.2952201	0.3891825	0.016956517
m	1.1011136e-07	1.186183e-06	2.0246719e-06	0.00049982197	0.00042813772	0.030685801	0.019917697	0.85687184	0.08821146	0.0033819114
e	5.8066423e-09	5.035278e-08	3.0189264e-07	2.111752e-06	0.002649336	0.07147701	0.011382396	0.38273066	0.52124536	0.010512749
p	4.0023014e-08	1.873455e-07	2.1709551e-05	1.9123745e-05	0.0013322178	0.02014212	0.026511982	0.10211634	0.65457284	0.19528344
r	4.3227608e-10	9.069134e-09	1.2328465e-07	3.199484e-07	3.6068883e-05	0.006671523	0.032818854	0.1931892	0.6374414	0.12984243
ò	3.3317893e-09	9.915504e-08	5.266602e-06	5.537269e-05	0.0045659323	0.011904991	0.0007277517	0.010683009	0.6659302	0.30612737
n	2.9525098e-11	3.725098e-10	2.2010173e-08	3.279506e-08	5.276999e-05	0.0008150219	0.000102913575	0.0017548403	0.6842576	0.31301677
t	4.305678e-12	2.3374078e-10	1.4873134e-08	6.904039e-08	2.4126875e-05	0.00049728027	0.00067137415	0.014851577	0.86536753	0.11858797
a	5.407924e-10	3.177313e-09	8.1435076e-07	3.379252e-06	0.00015566849	0.0018136207	0.000602576	0.0033288659	0.26757708	0.72651803
</S>	8.807345e-09	6.8804894e-08	2.327046e-06	5.631857e-08	6.243566e-06	4.303363e-05	0.00013091034	0.0007633217	0.18087788	0.8181761
