 	non	ha	mangiato	mai	un	rustico	</S>
e	0.35520324	0.122592814	0.005891288	0.013066444	0.058298733	0.047047608	0.39789984
n	0.35405576	0.60327166	0.03800897	0.0032815705	0.00088584115	0.00023974973	0.0002564051
è	0.023530217	0.8885501	0.073605634	0.006679979	0.0055706003	0.0014263204	0.00063698355
c	0.01037142	0.853081	0.12921266	0.0053084553	0.0015601219	8.219457e-05	0.0003842034
h	0.052787106	0.7149922	0.17305899	0.03381524	0.018215269	0.004639773	0.0024913722
i	0.09424043	0.37857607	0.15277427	0.03509234	0.019282289	0.012694461	0.30734017
f	0.00026020475	0.02232984	0.4883721	0.3330421	0.045256697	0.006481835	0.104257256
a	0.00020242576	0.0039871824	0.53694767	0.39912075	0.04859398	0.008224356	0.0029236602
m	3.7965157e-05	0.00025650088	0.073047034	0.74477565	0.15655313	0.0032725453	0.022057127
è	0.00011570968	0.00035648706	0.08165668	0.7775052	0.112723514	0.0217788	0.005863608
n	3.9255563e-05	0.0012473756	0.062250208	0.47228312	0.44777384	0.0007013033	0.015704876
a	8.6762575e-06	0.00022534857	0.0560308	0.55047375	0.38762298	0.00353926	0.002099211
m	1.3018387e-06	5.49482e-06	0.000329782	0.21906814	0.68549055	0.032125764	0.06297903
à	5.0552912e-06	1.6864009e-05	0.0013743908	0.3245735	0.5973647	0.06969047	0.006975048
i	5.6939126e-07	1.4812564e-05	0.0038683082	0.06777393	0.920238	0.00028776654	0.007816664
è	1.2020959e-06	1.7767486e-06	3.451612e-05	0.019721245	0.5374579	0.26492056	0.17786282
n	5.2822393e-06	8.079549e-06	0.00028227884	0.013288905	0.9514831	0.030944414	0.003987902
a	3.714473e-08	6.1615793e-07	0.00011289699	0.0066721253	0.89034027	0.101219475	0.001654585
n	8.648132e-06	1.5036523e-05	0.00010375132	0.0038439739	0.18873216	0.39029053	0.41700584
r	1.4930174e-07	3.7597808e-06	3.9598373e-05	0.00089808204	0.050588954	0.8608972	0.08757224
ù	2.168464e-06	4.7072466e-05	0.0011817466	0.005753431	0.010949479	0.832285	0.14978108
s	2.1225688e-08	5.166293e-06	0.00014170729	0.00080431707	0.010938373	0.72761256	0.26049787
t	1.1363433e-08	4.8532365e-07	0.00012648232	0.0010985846	0.036078326	0.32323155	0.6394646
i	4.2645265e-06	2.6208658e-05	0.00038491163	0.0019010338	0.002823244	0.05154515	0.9433152
k	1.639248e-07	2.832029e-07	3.815057e-07	8.258757e-06	0.00031318498	0.33036512	0.6693126
o	5.9138094e-09	5.0421096e-07	8.059013e-05	0.0007813042	0.0059088897	0.21675757	0.7764712
</S>	2.5722452e-06	8.758554e-07	3.3548017e-06	4.2877666e-05	0.00046655102	0.060959037	0.9385247
