 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	0.7801324	0.026670847	0.00072067895	0.04715833	0.010087964	0.0075300215	0.008002925	0.020992143	0.00582424	0.0024582206	0.014972093	0.07545012
ì	0.77900666	0.065782964	0.004610596	0.1274751	0.014563438	0.004907013	0.0006847538	7.080372e-05	0.00066595216	0.001902515	8.7174405e-05	0.00024300917
o	0.9581544	0.03630636	6.954917e-05	0.005374754	6.17273e-05	1.2050029e-05	5.624311e-06	6.3728753e-06	3.7717368e-06	3.2404419e-06	1.235446e-07	2.1359897e-06
ì	0.34141436	0.47054923	0.04079706	0.1348276	0.00819774	0.000708128	0.0008529272	0.0012126542	0.0007069289	0.0002789974	2.1072276e-05	0.00043342385
s	0.00085959584	0.8313571	0.09199262	0.06476088	0.007925896	0.0016090285	0.00026844622	0.0007417904	0.00022348258	8.189654e-05	4.9141694e-05	0.00012996522
s	0.0013933068	0.97780174	0.010095613	0.009700943	0.00041430155	0.00049839617	2.1053154e-05	2.1492606e-05	1.2544647e-05	2.815757e-05	5.8022924e-06	6.6738457e-06
e	0.011460702	0.09409868	0.13856709	0.09484684	0.065064736	0.18178934	0.10414463	0.019549992	0.07570912	0.08370236	0.03187283	0.099193715
r	0.017212559	0.8364806	0.018647831	0.124263346	0.001816571	0.0006402265	0.00022130976	0.00023556345	0.00015446772	0.0002163277	9.676198e-06	0.00010160312
e	2.6452846e-05	0.16704617	0.27952462	0.33079025	0.07920635	0.1280194	0.0026888517	0.00018485716	0.0015364188	0.008650953	0.0017503151	0.00057524897
k	0.00011518127	0.13752311	0.7783313	0.06587088	0.011777763	0.0009847425	0.0011956398	0.0020463113	0.0009225067	0.0005279582	8.9729874e-05	0.0006148906
a	4.800518e-06	0.025302796	0.69352144	0.13855436	0.06690014	0.0669954	0.0013828083	9.401652e-05	0.0007886154	0.005681801	0.00051295094	0.000260873
s	1.9129831e-05	0.02283942	0.883885	0.05641657	0.029987486	0.001160904	0.0012063101	0.0022915618	0.00087578915	0.00053201854	0.00022501867	0.00056072796
ì	5.6794065e-06	0.0051782923	0.53490525	0.077472314	0.2360386	0.12718011	0.0030772467	0.00017140225	0.0016848161	0.012876464	0.00088940514	0.0005204624
m	4.148132e-06	0.009247622	0.23554398	0.49433175	0.23909838	0.009238406	0.003098276	0.0054655317	0.0016875819	0.001697644	0.00014149751	0.00044523893
b	3.5642108e-07	0.0012955139	0.011582944	0.94600815	0.033144396	0.007109647	0.00010428462	1.4051301e-05	4.6438887e-05	0.0006426189	3.7480717e-05	1.4000552e-05
e	0.00014510725	0.13196822	0.24075004	0.07451448	0.058356825	0.22059707	0.04445353	0.009636744	0.020181587	0.020949814	0.03264393	0.1458027
r	4.942406e-07	0.0015385731	0.012335584	0.8760204	0.045677565	0.05839659	0.002345952	0.0004134522	0.00025805336	0.0011869118	0.00039946332	0.0014270488
i	8.3878155e-07	5.3323318e-05	0.0074873203	0.4651879	0.3946056	0.05071591	0.025257057	0.0015126324	0.011273658	0.03554117	0.0055598654	0.0028046835
k	1.166955e-07	5.364805e-05	0.006760124	0.5104353	0.3885576	0.058628693	0.023253702	0.0075176163	0.002036934	0.00075764	0.00033309055	0.0016655346
à	1.2491916e-09	1.2429595e-06	0.0032412636	0.033840418	0.5110704	0.4265187	0.012703112	0.00043284078	0.0028140128	0.007718683	0.0009594936	0.0006998589
n	1.1905136e-09	3.942163e-07	0.0023619486	0.21816671	0.72471887	0.021219753	0.021173077	0.009692549	0.0018977214	0.00051714986	3.845309e-05	0.00021324836
n	1.4780147e-09	2.3601814e-07	0.0005589774	0.1683432	0.52391696	0.29217377	0.006826827	0.0001492506	0.0008870861	0.006667221	0.0002793095	0.00019715929
i	1.166001e-06	0.00064355583	0.043414265	0.036918435	0.0471216	0.34200108	0.078597926	0.011943284	0.020737905	0.017043542	0.11592715	0.28565016
