 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.71817195	0.084368505	0.034043323	0.010941648	0.014442314	0.020357413	0.03246188	0.0032922698	0.00544743	0.07647325
n	0.131695	0.830679	0.03445933	0.0018205356	0.0011617598	6.6094995e-05	5.4058153e-05	1.2762159e-05	9.019923e-06	4.2339136e-05
ì	0.0024777718	0.95945466	0.033978786	0.0018675167	0.0020807781	4.347103e-05	3.1228315e-05	3.2501775e-05	1.1454342e-05	2.1827693e-05
c	0.0007941128	0.962494	0.03498156	0.0010493166	0.00051347795	4.7391808e-05	2.671266e-05	1.8625353e-05	1.7821403e-05	5.6889643e-05
h	0.025002817	0.803914	0.13697311	0.015962584	0.014967886	0.00076411926	0.00075168314	0.000745633	0.00056317804	0.00035500465
a	0.08165306	0.70467556	0.09729128	0.02284083	0.017621065	0.009344733	0.005901574	0.003215596	0.0017021464	0.05575418
d	3.671738e-05	0.008464354	0.96225476	0.021861283	0.0055982787	0.00076542783	0.000591165	7.72897e-05	1.0235321e-05	0.00034038
ò	0.0007212555	0.01768128	0.6695606	0.23795044	0.07073504	0.0015151557	0.0009927946	0.0004722874	3.185173e-05	0.00033935512
n	0.00028716467	0.0014571309	0.78936976	0.16122158	0.040778283	0.0038036462	0.0009853012	0.00017771509	4.1685693e-05	0.0018776873
t	1.3746235e-05	0.006373555	0.7420374	0.18986854	0.05335973	0.0031643566	0.0020841071	0.0018652831	0.00014230922	0.001091092
a	0.009664914	0.019888654	0.4267511	0.26924303	0.052805766	0.0674594	0.05964739	0.02655033	0.008504143	0.059485264
t	1.2086851e-06	9.90422e-06	0.35778487	0.60441786	0.029811807	0.0052455473	0.0013151027	0.00018848514	0.000119287426	0.0011059372
a	2.1656083e-06	0.000374215	0.12614156	0.5979708	0.23398434	0.014189694	0.005376584	0.012124572	0.0028104722	0.007025614
s	2.398833e-06	6.8857785e-06	0.024087481	0.8872198	0.06844683	0.015224649	0.0020016916	0.0008497139	0.0006364473	0.0015240716
ì	7.4664274e-07	8.007646e-06	0.007005851	0.57921743	0.3862138	0.018004091	0.0044631558	0.0032570946	0.00027088186	0.0015589469
n	2.2732645e-07	4.3684428e-05	0.0116265835	0.25760645	0.72097194	0.007555731	0.00073214504	0.0005003262	0.00014655516	0.00081626175
