 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
à	0.77345514	0.0013143978	0.0012621707	0.011712742	0.011112979	0.011940412	0.019486668	0.008342043	0.008783405	0.020653341	0.13193673
r	0.9301378	0.06581693	0.0025729914	0.0012590507	7.888197e-05	5.3526775e-05	2.6468857e-05	1.5399915e-05	1.1109928e-05	1.5575828e-05	1.22160045e-05
t	0.9402282	0.054180026	0.0037958378	0.0015836343	0.00011582166	6.270262e-05	6.343148e-06	1.4282255e-05	5.226282e-06	5.2226446e-06	2.7139956e-06
e	0.078016266	0.04222435	0.11659852	0.05511833	0.19458985	0.18425716	0.043798145	0.14232099	0.064826086	0.016257837	0.061992485
n	0.10506707	0.775963	0.09309883	0.022323588	0.0018931993	0.0011926044	8.192348e-05	0.00025350784	4.6000023e-05	1.6858869e-05	6.336124e-05
a	0.016153503	0.4458188	0.37405905	0.063189805	0.042769086	0.030111559	0.0015094668	0.01959961	0.004224886	0.0017076856	0.0008565159
i	0.0007915122	0.9151321	0.07818986	0.0042443294	0.00044559542	0.00033694765	0.00035248944	0.00017331244	0.0001219802	7.468805e-05	0.00013699777
v	0.00019483939	0.90715957	0.08634612	0.0050686277	0.00060044526	0.0003343757	0.00018141363	7.175599e-05	1.5463174e-05	2.8360537e-06	2.4498806e-05
ò	0.00013099876	0.40362063	0.5476738	0.044553492	0.0028505302	0.0010005004	8.634283e-06	0.00012503673	1.763515e-05	1.5403773e-05	3.3707188e-06
s	0.00053972204	0.29635343	0.5822096	0.10920767	0.0069525237	0.0032088659	0.00038897456	0.00071046315	0.00016100114	0.00020081249	6.698935e-05
t	5.3678355e-05	0.17913592	0.6862216	0.1279709	0.0048783757	0.0014149089	7.185544e-06	0.0002533726	2.0222435e-05	3.8937556e-05	4.896808e-06
e	0.0037009055	0.047672745	0.45071837	0.049316335	0.10317867	0.071459286	0.036212422	0.07092672	0.05198025	0.027969075	0.08686527
s	7.016046e-06	0.017886475	0.3580076	0.5987483	0.018913604	0.003507297	0.0012336654	0.00067912677	0.0003610466	0.00018979609	0.00046603952
t	1.2964405e-06	0.010690961	0.46222758	0.36678508	0.10788163	0.03140097	0.0013194885	0.014670087	0.0030989992	0.0013314261	0.00059239764
u	9.054876e-05	0.019326486	0.23321097	0.14756848	0.17445752	0.08724087	0.050194148	0.07380602	0.0625666	0.033952955	0.11758546
d	3.090219e-07	0.00070356444	0.021368988	0.8900116	0.07277817	0.008534314	0.00317741	0.00116565	0.0007126192	0.00073190004	0.00081534113
i	0.00012760265	0.0059112334	0.03057889	0.41603774	0.31974253	0.12804644	0.01152805	0.058736086	0.017433899	0.0065513933	0.0053061373
è	5.367972e-06	0.0010701541	0.007885989	0.1453835	0.34312603	0.12090373	0.057834256	0.054659486	0.077162914	0.140473	0.051495638
o	4.5627653e-09	4.1333937e-05	5.239555e-05	0.8125219	0.14608003	0.038411774	0.0020313344	0.000669296	7.349222e-05	6.903336e-05	4.9418657e-05
n	3.4587595e-06	1.6389498e-05	6.175559e-05	0.076207064	0.32115015	0.36487585	0.21594626	0.016861841	0.0028013028	0.00019289149	0.0018829787
a	1.5045601e-05	4.075043e-05	0.00012862626	0.3084888	0.5465423	0.13879243	0.0010857712	0.004188523	0.00030010327	0.0003851154	3.2549146e-05
n	4.4914967e-07	0.00010801992	0.0003407173	0.07363309	0.34850094	0.36929357	0.16927497	0.029498111	0.006033311	0.0018140249	0.0015028176
a	1.9896686e-06	2.3859907e-06	1.511268e-05	0.0063464227	0.34611654	0.53918594	0.024273215	0.072008036	0.0067200945	0.004122283	0.0012080153
m	1.9942973e-07	5.5634946e-06	5.1949173e-05	0.0073082275	0.21657665	0.45999587	0.23759133	0.05452034	0.014242908	0.0070249103	0.0026820833
à	1.6528053e-06	1.5948792e-06	5.0673366e-06	0.0012408257	0.14813611	0.626924	0.05601312	0.14477466	0.011933549	0.007855667	0.0031139313
s	1.44412775e-08	2.3226287e-06	8.271536e-06	0.00772776	0.11593514	0.60978884	0.12950224	0.11307856	0.016310945	0.0052289586	0.0024169628
o	3.4506615e-09	8.1677047e-07	1.8659883e-06	0.0028061045	0.089269415	0.6998853	0.023119057	0.166428	0.012816206	0.005037153	0.00063600537
n	2.1446401e-07	8.9364346e-07	1.9647516e-06	0.00031172016	0.014641525	0.27260154	0.47184184	0.20231809	0.028981486	0.0047500585	0.004550698
a	4.9999873e-08	8.475023e-08	1.2355923e-07	5.078699e-05	0.0106936265	0.3432945	0.15553862	0.4499423	0.032343827	0.006313062	0.0018231067
d	4.041461e-08	8.714878e-07	4.2566617e-06	0.000113762566	0.0032841107	0.07714365	0.3720789	0.42991504	0.101750106	0.011833092	0.0038761639
i	1.7467768e-07	5.170783e-07	7.203899e-07	8.886411e-05	0.0054476094	0.06455136	0.07561991	0.5185327	0.2147532	0.08990233	0.031102614
v	1.6841896e-05	8.952754e-06	8.263922e-06	0.00014572382	0.0072403606	0.06724381	0.1578843	0.2824153	0.23211627	0.12218576	0.13073435
e	3.5123762e-07	1.1938127e-07	9.0541405e-08	3.5108742e-06	0.00016423671	0.0076392908	0.1266139	0.47479963	0.32137275	0.048254322	0.02115172
n	2.6273466e-07	6.625975e-07	1.208803e-06	1.1725527e-05	0.0003978741	0.0062458487	0.06548596	0.3216696	0.5031162	0.08114604	0.021924678
t	5.1337465e-06	7.802282e-07	6.7451947e-07	6.930555e-06	0.000108549204	0.0022096266	0.047983814	0.3613402	0.51809275	0.048334796	0.021916777
è	1.9434551e-06	3.6205535e-07	1.2042527e-06	4.0021143e-05	0.001774761	0.017440587	0.05668773	0.14120632	0.18075591	0.18911107	0.41298014
s	3.0242514e-08	4.7106173e-08	3.1488295e-08	5.2969535e-05	0.002786041	0.034879442	0.010363893	0.1513107	0.2630769	0.34104475	0.19648515
s	1.20368275e-08	1.0572436e-08	1.0916325e-08	3.6881727e-06	0.00021191902	0.008680906	0.025183966	0.27354947	0.57929313	0.08302593	0.03005102
o	2.8940043e-08	2.4700862e-06	5.029321e-06	0.0007947088	0.012908164	0.03432232	0.040442348	0.044917926	0.09917485	0.11182987	0.65560234
m	1.9431907e-06	3.1865406e-07	1.5126277e-07	1.6119621e-06	7.403586e-06	0.0001567059	0.0017860325	0.026002025	0.321978	0.42161503	0.22845076
a	4.4095465e-08	1.2683637e-08	8.124251e-09	1.5117844e-06	5.6307897e-05	0.0009584112	0.015420576	0.04404592	0.5036272	0.1633461	0.2725439
è	4.3262085e-07	1.2583948e-07	1.6458989e-07	1.8470754e-06	2.006949e-05	0.00015657474	0.0017321941	0.008573262	0.25321198	0.5974583	0.13884507
s	6.6801834e-07	1.1879438e-08	2.5191497e-08	4.1977705e-07	2.3483367e-06	8.119165e-05	0.0005338221	0.0016609213	0.04944483	0.9357365	0.012539282
t	4.8880704e-08	1.7326195e-09	4.0741126e-09	1.6288192e-07	3.817256e-06	0.00022949681	9.628093e-05	0.018561078	0.11795986	0.8610664	0.0020829383
r	9.769068e-10	1.0115924e-08	1.0184245e-08	5.834585e-06	0.00012889486	0.00087699166	0.008899723	0.003358866	0.028682556	0.22953126	0.72851586
a	1.6891112e-09	2.0686581e-09	2.3095736e-09	1.6035242e-06	0.00011328737	0.00393259	0.0014962743	0.013815074	0.034079023	0.7988213	0.14774087
</S>	3.432902e-05	5.8648175e-07	3.3065194e-07	1.2735537e-06	1.843808e-06	7.3291662e-06	0.00015222571	0.00030515445	0.027525717	0.48437274	0.48759848
