 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
t	0.77379394	0.11166115	0.027576596	0.01894791	0.00947912	0.010243784	0.0010642234	0.001110235	0.046122994
a	0.81660634	0.1796157	0.0030351789	0.0002980937	0.00015347447	0.00023510489	4.0461502e-05	7.2270445e-06	8.328238e-06
t	0.32239196	0.66478384	0.0050469865	0.0031212957	0.0017179794	0.0021966903	0.0002572548	6.0271366e-05	0.00042372267
r	0.07580817	0.91740006	0.0064997277	0.00020066733	3.1066436e-05	4.2640688e-05	9.920362e-06	5.0053022e-06	2.6913556e-06
a	0.14468507	0.7240742	0.07834497	0.009836051	0.010661975	0.006331522	0.0060987053	0.00048489452	0.019482609
v	0.009138224	0.9852351	0.005382885	6.772099e-05	1.9503012e-05	1.9227418e-05	6.6208406e-05	2.5548092e-05	4.5598248e-05
ù	0.009824298	0.94942075	0.032590915	0.0027215139	0.0016470868	0.0009877946	0.0010561439	8.171914e-05	0.0016697219
d	0.0035170815	0.900902	0.093548864	0.001156037	0.00017301431	0.00013211065	0.00018568986	6.0521947e-05	0.0003247151
i	0.08907751	0.23816745	0.63226193	0.017050749	0.010934189	0.0065137474	0.0039360304	0.00042012596	0.001638172
a	0.0044356114	0.39915538	0.5488685	0.0027258708	0.009852722	0.002792049	0.008000045	0.00734346	0.016826428
p	3.138835e-06	0.0019684231	0.93512315	0.053927645	0.0053162836	0.0032945273	0.00012994665	2.255104e-05	0.00021433695
l	1.3594019e-05	0.004060283	0.9681685	0.023093762	0.002114401	0.002129786	0.00033486026	3.6420755e-05	4.8328966e-05
è	0.0010398891	0.004320443	0.76676875	0.0973698	0.02636435	0.01606204	0.022868944	0.0031201688	0.062085673
o	0.0005175402	0.02113238	0.8753062	0.03616612	0.029721677	0.011246733	0.01176115	0.0026319444	0.011516462
n	8.135146e-08	2.6230027e-06	0.07975077	0.63542455	0.21382119	0.06327061	0.0047649727	0.00024351783	0.002721649
ò	1.0626903e-06	0.00010168307	0.2579825	0.6398819	0.06317769	0.033202507	0.004679775	0.00033401445	0.0006388621
r	6.62083e-07	1.709961e-05	0.0077381153	0.8206038	0.05750553	0.11056272	0.0023423699	0.00096976326	0.00026002637
r	2.0675171e-07	2.010497e-05	0.027629012	0.87967294	0.040347	0.0509782	0.0010572602	0.00026390376	3.1291966e-05
i	0.006305011	0.012292475	0.21012366	0.41336384	0.049785715	0.07450934	0.01851233	0.0032906898	0.21181692
a	2.8453076e-05	0.0007855176	0.013223502	0.16089258	0.38907775	0.1565247	0.17652889	0.0088315	0.094107084
è	7.373777e-08	1.38089e-07	0.00020761549	0.08533038	0.562721	0.26896182	0.079158686	0.00080151414	0.0028187977
r	4.0440078e-08	3.081348e-07	7.290487e-05	0.08212624	0.19825454	0.69366646	0.018384846	0.006971934	0.00052265177
k	1.6538179e-07	7.6834345e-07	0.000120094795	0.10427308	0.116029866	0.71253777	0.054925106	0.012017396	9.576253e-05
u	4.1047883e-06	5.9284896e-05	0.012263105	0.101181045	0.11919222	0.45191646	0.068986855	0.021425819	0.22497119
t	1.329103e-06	4.776289e-06	2.248906e-05	0.00055018807	0.010659868	0.015570953	0.78877395	0.051875215	0.13254116
t	6.7810237e-09	6.2094365e-08	1.6258256e-06	0.0064260876	0.04210031	0.19061643	0.70816386	0.021177888	0.031513818
