 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.9480846	0.030277314	0.004042673	0.0004007322	0.0005510812	0.0009936461	0.0011632874	0.00060188794	0.00073709904	0.0016265447	0.011521128
n	0.4621344	0.3449035	0.18817233	0.0031737457	7.328269e-05	0.0005329098	0.0005292836	0.00014826482	8.350203e-05	6.661452e-05	0.00018223072
a	0.21784602	0.52811456	0.24547808	0.007079385	0.00025281776	0.00021258532	0.00025793767	0.00033176565	0.00036918034	2.2166583e-05	3.5494704e-05
s	0.0015369558	0.26712075	0.6844482	0.043809216	0.00012102913	0.0013084604	0.0010331798	0.00031502184	0.00014499402	1.1754604e-05	0.00015047187
t	0.00027838888	0.047423158	0.9205567	0.03114521	0.00033762466	2.5163545e-05	2.7587135e-05	6.3113504e-05	0.00011566977	2.2423135e-05	5.0581e-06
a	0.08634551	0.19000225	0.4442942	0.06297467	0.08751576	0.01198875	0.010530207	0.02795246	0.04137107	0.0064739184	0.030551113
s	0.0007522755	0.010976784	0.53103304	0.37064373	0.020815698	0.01273339	0.009784457	0.011879819	0.02365364	0.00090824516	0.0068189693
ù	0.00017554978	0.01033098	0.28408194	0.68605214	0.012946823	0.0010774515	0.0011419479	0.0019447097	0.0018654957	0.00016009466	0.00022277747
n	0.005142767	0.0012832136	0.28552282	0.6814291	0.0020087152	0.007306192	0.004819482	0.003685536	0.0062678317	0.00088454684	0.001649863
a	0.0002463294	0.003731125	0.25249836	0.7256065	0.0078117135	0.0011340289	0.0012139302	0.0029895233	0.004344557	0.00018670736	0.00023730082
n	7.780015e-05	0.00023445579	0.019135924	0.7843466	0.008170643	0.0696183	0.041880812	0.02351076	0.030262029	0.0030558975	0.019706795
k	1.9716185e-06	1.7999218e-05	0.0020857924	0.9063036	0.049464397	0.009223993	0.007196132	0.011055687	0.012813758	0.0009784587	0.0008583463
ò	0.00080890843	0.0036520998	0.038921233	0.14576414	0.033882853	0.03329008	0.02766765	0.067718126	0.114897504	0.099755585	0.4336418
r	0.010029583	0.0029139428	0.04279258	0.09817437	0.008660078	0.117459334	0.28127253	0.21304359	0.08693504	0.006514972	0.13220397
a	5.595027e-05	0.00024014243	0.021268807	0.80428755	0.036552943	0.034210347	0.021882972	0.036001623	0.038037587	0.0055223806	0.0019397252
a	7.0774863e-06	1.04714045e-05	7.273581e-05	0.07154041	0.1969602	0.40331712	0.14064248	0.056607317	0.032320894	0.008351435	0.09016978
t	1.5324256e-06	4.6364852e-07	8.353139e-06	0.007465157	0.20845015	0.68834126	0.07420189	0.014073626	0.004571173	0.0003958832	0.0024904523
s	4.49276e-05	4.5772204e-06	7.003441e-05	0.009326722	0.8851585	0.082232356	0.010168698	0.0074046324	0.0050602034	0.00040350095	0.00012582149
ù	4.6424255e-05	5.3750362e-05	0.00042047893	0.0077870297	0.9767729	0.0021587638	0.0010394237	0.0017160374	0.002357795	0.00080241886	0.006844951
n	0.0001011467	2.8095354e-05	0.0024001696	0.021632235	0.10231655	0.1437732	0.2162771	0.23006268	0.048678473	0.005365459	0.22936493
n	5.488283e-08	1.4895399e-07	4.7399593e-05	0.0041504437	0.107673466	0.4182274	0.14804551	0.1420176	0.160781	0.006589361	0.01246758
i	9.5837764e-05	0.0006967543	0.0061264727	0.0081721945	0.35878927	0.13847658	0.047479097	0.046667635	0.038663525	0.06855434	0.28627828
t	4.5950574e-07	8.8578595e-08	1.2824813e-06	0.0002072521	0.5538794	0.23343834	0.12311958	0.05369399	0.013318869	0.002539615	0.019801179
i	3.6686353e-07	6.5744786e-08	1.2846762e-06	0.0006716769	0.18786265	0.3128938	0.2573397	0.12283377	0.084026985	0.009634545	0.024735125
k	9.640708e-08	2.0311292e-08	1.9592478e-07	2.1865957e-05	0.007861448	0.50721663	0.38824615	0.078264356	0.014631729	0.0015536533	0.0022038715
a	1.4909218e-06	1.3994558e-07	1.1633567e-06	0.00011112935	0.18468294	0.25394803	0.2538008	0.19107859	0.09649633	0.011316158	0.0085631795
è	1.0442134e-06	1.4686633e-07	7.895437e-07	3.421378e-05	0.007772275	0.25916642	0.4375943	0.23353678	0.051648587	0.0059125135	0.0043328837
c	4.413471e-09	6.422563e-10	5.8519865e-09	2.0788887e-06	5.9656606e-05	0.030779574	0.6661088	0.2591749	0.04047788	0.002094976	0.0013021493
