 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	0.8700779	0.065900244	0.0020363308	0.0026583367	0.00941289	0.0040409816	0.00044537676	0.0030569239	0.0010098452	0.0018706874	0.03949035
m	0.4852202	0.4816251	0.024623567	0.004948771	0.002195246	0.0008214856	0.00026543826	9.5022515e-05	5.9468275e-05	6.8801724e-06	0.00013874473
à	0.30265865	0.6527777	0.023707775	0.010472484	0.0075540035	0.00026859637	0.0020446726	7.003054e-05	0.00035578487	3.8392456e-05	5.194425e-05
n	0.0071271807	0.9248594	0.036680866	0.020487655	0.0063890954	0.0017505704	0.0014347279	0.00048363733	0.00026805064	0.00010776823	0.00041093686
a	0.04484077	0.90652454	0.030497147	0.010703117	0.0068124044	1.82346e-05	0.00045773736	8.384688e-06	0.00012838008	2.3357586e-06	6.968214e-06
m	0.0013848664	0.3221945	0.5685793	0.08657468	0.014548218	0.002669596	0.0021887012	0.0005756517	0.00056585594	5.389277e-05	0.0006647178
u	0.00023539884	0.09038498	0.6936765	0.18644604	0.027458284	0.00010853744	0.00086174987	0.0001279296	0.0005973347	4.4906785e-05	5.8411573e-05
c	8.543625e-05	0.010010921	0.5504403	0.37782824	0.04574336	0.006425622	0.004285607	0.0017506549	0.0015779374	0.00024142131	0.0016104719
e	8.93565e-05	0.008651335	0.34302118	0.572762	0.07152499	0.00033455604	0.0024239437	0.00018451059	0.0008545975	3.6177527e-05	0.000117385345
o	0.00027238802	0.016817315	0.25271976	0.4988414	0.19958518	0.011424856	0.0020546715	0.005892976	0.0052999547	0.0015809755	0.005510592
c	2.3985979e-06	0.00034398263	0.044881344	0.6804544	0.2670926	0.0042997897	0.0014664204	0.0006093753	0.00041150374	2.3952069e-05	0.00041435324
i	2.3441988e-05	0.00056708197	0.011130974	0.46715298	0.50552046	0.0013571155	0.010125659	0.00062697084	0.003043683	0.00013371214	0.00031785882
ù	1.2720538e-05	0.00027468646	0.011599542	0.2888572	0.63093656	0.049085937	0.009590942	0.0040177847	0.0030406108	0.00078959554	0.001794372
r	4.3563603e-08	0.00011705368	0.00019890018	0.040033408	0.86975306	0.07053574	0.018224852	0.00068448595	0.00025005455	2.2836171e-05	0.00017958066
i	4.2554424e-07	0.001345594	0.00051655807	0.0687895	0.9015056	0.0019556556	0.025420992	6.741676e-05	0.00037383224	9.530221e-06	1.4830908e-05
m	1.0285003e-06	2.8922394e-05	0.00022728753	0.012140397	0.3428745	0.4223027	0.21050644	0.009103574	0.0019510835	0.000117326206	0.00074665353
u	1.3309726e-07	1.204549e-05	0.00043450942	0.024675738	0.67729753	0.14415711	0.11822653	0.014221842	0.01713843	0.0016752606	0.002160726
e	5.415202e-07	7.514482e-06	6.330155e-05	0.0015455433	0.13701183	0.57305026	0.15937255	0.10642705	0.014870386	0.0025830371	0.00506798
p	9.890645e-08	9.313482e-06	1.6476244e-05	0.00037717322	0.039576378	0.37273443	0.45144936	0.09415695	0.038448654	0.0012494854	0.0019817061
ì	5.985336e-06	0.00021164451	7.950002e-05	0.0008719449	0.02906673	0.048346173	0.6763985	0.10392949	0.124759875	0.013959703	0.0023704497
t	1.0322874e-08	4.2494435e-07	1.6778625e-06	0.00012442886	0.008262121	0.0063530775	0.9494112	0.018689532	0.016874444	6.0701375e-05	0.00022237928
t	5.156981e-10	2.8062608e-08	1.7537006e-07	3.92405e-05	0.0065232622	0.006401949	0.7999263	0.05940034	0.12605044	0.00076166505	0.0008965915
a	1.352142e-07	2.3350023e-05	0.0009625449	0.0045722667	0.019094693	0.039013326	0.5816964	0.06472873	0.026370712	0.042645477	0.22089235
n	7.097999e-08	3.5902879e-06	9.623749e-07	8.773582e-06	0.00065007067	0.004642411	0.057581984	0.7482251	0.11225137	0.02798224	0.048653472
e	3.4860903e-09	2.0543919e-07	1.11338124e-07	5.7395914e-06	0.00011287159	0.015349951	0.18194798	0.41719386	0.23513417	0.120569415	0.029685656
m	1.6453257e-08	1.5012985e-06	1.1218232e-06	6.344951e-06	0.00029346606	0.0038341407	0.029070202	0.4306169	0.32377017	0.18567501	0.026731044
à	6.754581e-08	3.2441087e-06	7.699315e-07	6.69619e-06	4.82727e-05	0.0016970057	0.0315671	0.10002123	0.3722596	0.46672937	0.02766666
i	1.0047528e-08	1.7885702e-07	1.5358255e-07	9.245168e-06	0.0014061906	0.0020304224	0.099186845	0.20275705	0.5933196	0.0124911	0.08879916
s	1.5223494e-09	1.4082936e-07	7.1064704e-08	6.6616565e-07	1.1647507e-05	0.00026499367	0.0023564	0.027791737	0.15228435	0.47535723	0.34193274
i	3.3272767e-09	1.2344007e-07	1.1736187e-08	4.0166861e-07	1.40745715e-05	2.4865743e-05	0.009635227	0.016711585	0.765729	0.19784208	0.010042698
n	5.732281e-10	3.743393e-07	1.9321632e-07	2.2309896e-06	0.00011449803	0.00043447918	0.0017674732	0.012015625	0.1598882	0.7236619	0.10211504
