 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a	0.7664329	0.08068619	0.006013024	0.008280211	0.009631851	0.021482006	0.022800056	0.0036640265	0.0019199178	0.002788606	0.0052600256	0.023115901	0.04792536
n	0.13699758	0.5292778	0.29973492	0.023362186	0.00438685	0.0039653666	0.001422334	0.00044981702	0.00018427323	7.6414464e-05	1.7510763e-05	3.836506e-05	8.6542124e-05
ì	0.007411007	0.11937444	0.82380694	0.034490444	0.006063473	0.003917838	0.0025216653	0.0009301032	0.0005555526	0.0007172873	2.8413939e-05	9.313205e-05	8.978263e-05
c	0.0006356407	0.0007641034	0.9818153	0.01514663	0.00053134974	0.00047699452	0.00034731042	0.000105150524	9.0302354e-05	1.6564087e-05	7.942716e-06	2.8408014e-05	3.4313172e-05
h	0.0709577	0.010033007	0.5678405	0.22321837	0.05243901	0.038014513	0.02003394	0.006978405	0.003815065	0.002591068	0.0009148753	0.002212079	0.0009514632
e	0.1348549	0.04355293	0.4473016	0.07036004	0.041039046	0.028518071	0.026355796	0.020802675	0.004805087	0.02996122	0.010756948	0.0111719165	0.13051975
n	0.00010158311	0.012427721	0.02972602	0.9084801	0.0352879	0.00813781	0.0021485046	0.00060708716	0.00010084634	0.002324967	6.1885214e-05	0.00012483931	0.00047072858
d	4.7883063e-05	0.0057741757	0.10149958	0.8048079	0.061927572	0.015479221	0.005315758	0.0013125417	0.00021510021	0.0032523223	6.9264934e-05	0.0001732721	0.00012531498
i	0.007901605	0.06763834	0.045964014	0.5345526	0.14691268	0.041765463	0.034102675	0.02241359	0.0053005074	0.038915068	0.0076674805	0.013649196	0.033216882
s	1.0922651e-05	0.001509761	0.0030152455	0.6712052	0.24278003	0.026652131	0.026812332	0.0063547636	0.0012909643	0.0061661247	0.0014005583	0.0068207164	0.00598114
ò	4.633074e-06	0.00079113746	0.0152249355	0.7389669	0.17790666	0.03162509	0.010583606	0.006199984	0.0012603939	0.013837762	0.0007444335	0.0014595496	0.0013948893
n	9.342417e-06	0.00059057836	0.0034161413	0.6762999	0.22800831	0.05202646	0.030518727	0.0048577935	0.0018234864	0.0018651044	5.0260922e-05	0.00013025197	0.0004034947
t	8.375661e-07	9.859854e-05	0.0027708781	0.6213873	0.30974737	0.04633575	0.009150942	0.0032706386	0.00041731115	0.0061014253	0.000130735	0.00030028628	0.00028788552
a	0.0020507132	0.022577316	0.005309278	0.26770052	0.29732123	0.07508431	0.039038833	0.02477118	0.0038260228	0.021450883	0.038497716	0.08305829	0.11931366
o	1.3393941e-07	9.885289e-06	1.2549105e-05	0.05740071	0.6527341	0.24819712	0.026424514	0.011585584	0.00076976797	0.0010818676	0.00020920423	0.0006353261	0.00093915523
