 	avete	cucinato	le	verdure	</S>
e	0.8590546	0.025257953	0.0022026354	0.016913312	0.0965715
m	0.8261813	0.16747253	0.0024105487	0.00040162538	0.003534054
a	0.4308864	0.5537378	0.011636307	0.0019246481	0.0018148235
r	0.063849606	0.9026079	0.022265337	0.0038943342	0.007382836
è	0.044265877	0.91572934	0.032329753	0.0034702811	0.0042047948
s	0.015468964	0.98197305	0.001977419	5.3425156e-05	0.00052729796
s	0.0063428036	0.95154226	0.038624514	0.0021968298	0.0012936278
a	0.08865637	0.6557795	0.04696199	0.015694542	0.1929075
t	0.00038741904	0.51606786	0.33597738	0.008956415	0.13861102
o	7.9239646e-05	0.061831582	0.836076	0.069825426	0.032187812
t	6.255875e-05	0.01029621	0.8667658	0.10072563	0.022149814
a	1.9261104e-05	0.001055188	0.5837823	0.39802977	0.017113522
l	0.00029977452	0.0011638989	0.64637965	0.33169648	0.020460187
à	1.9612675e-05	0.00014994678	0.1831432	0.7178632	0.09882398
c	6.188784e-05	0.0032876695	0.1211253	0.09210237	0.7834228
h	0.0009451608	0.008257909	0.097957365	0.736467	0.15637249
a	0.0011075073	0.006854457	0.32458237	0.3999222	0.26753348
n	1.6977825e-05	0.00020218497	0.041627467	0.15990542	0.79824793
a	7.163431e-07	2.1602643e-06	0.0014668686	0.9455524	0.052977867
</S>	0.00012394828	0.00014285474	0.0050749076	0.24046241	0.7541958
