 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
ì	0.64274085	0.08393308	0.05829242	0.011801333	0.020717615	0.013627172	0.019940723	0.14894679
s	0.95707226	0.026227092	0.016234314	0.000102008904	0.0001975257	7.208118e-05	3.9105333e-05	5.573679e-05
o	0.9375516	0.060042422	0.0021057434	0.00012111338	0.00016821537	2.1630199e-06	5.7112575e-06	2.9785635e-06
t	0.23407559	0.74851847	0.01641096	0.00029226692	0.0005942983	2.3849614e-05	1.9445357e-05	6.5175205e-05
r	0.027988715	0.9176941	0.050878406	0.0020257023	0.0013474231	6.095558e-06	5.0080456e-05	9.4758125e-06
a	0.18701757	0.69396716	0.028831176	0.038878	0.04234955	0.00017557158	0.0023903013	0.006390644
ù	0.00495419	0.94335544	0.040893592	0.0043290695	0.0061008288	6.273096e-05	0.00014131867	0.0001628022
d	6.358967e-05	0.019842584	0.9534606	0.000752469	0.024544863	0.00019516516	0.0008352136	0.00030555314
i	0.0011641757	0.3629654	0.58866245	0.022216883	0.024371494	1.780921e-05	0.00042409042	0.0001777181
ì	4.681326e-05	0.19173084	0.7967421	0.00452392	0.0066666794	1.5226084e-05	0.00010032457	0.0001741835
r	1.0525841e-07	0.0025148864	0.9970835	0.00020268233	0.00018821165	2.8190204e-06	3.784283e-06	4.057009e-06
t	2.0435273e-06	0.009922233	0.9893651	0.00050578755	0.00020201645	4.2925075e-07	1.9166432e-06	5.405583e-07
e	0.0008923458	0.07187405	0.11305801	0.27501473	0.059464652	0.022034911	0.09967633	0.3579849
g	7.3238994e-07	0.003979863	0.92392004	0.060801256	0.010384048	6.921583e-05	0.00027293485	0.0005719741
r	1.4795293e-06	0.00090225204	0.45283857	0.40994993	0.12474825	0.00094957417	0.0069375504	0.0036724093
a	1.7504437e-05	0.025968123	0.26859686	0.65184104	0.03497817	0.00021065697	0.0033632934	0.015024354
m	1.0310002e-06	0.0011838188	0.35416886	0.5479713	0.071496025	0.005432689	0.004487388	0.0152588645
m	2.8119716e-08	0.00013945489	0.0071761757	0.9505429	0.035450615	0.00035626546	0.0029216593	0.0034128288
è	3.550023e-06	0.0024549884	0.09205584	0.7802436	0.029390562	0.0048257867	0.017633386	0.073392265
n	4.1248207e-08	9.776159e-05	0.20342523	0.42064473	0.35400695	0.0015580369	0.0035409306	0.016726308
o	4.717458e-08	5.997507e-05	0.00466776	0.8904274	0.08528108	0.0011753399	0.011133931	0.0072544036
t	3.157494e-08	2.5813738e-06	0.0035150752	0.1759323	0.66972387	0.07933967	0.027031574	0.044454977
è	9.5719255e-09	1.37187835e-05	0.00011812338	0.36827835	0.5950151	0.0017665738	0.027259123	0.007548996
s	2.827425e-10	3.9096707e-07	0.00062122056	0.0013763461	0.992305	0.002852882	0.0021479754	0.00069616444
s	1.2358048e-09	5.4295975e-07	0.00014413528	0.0128640905	0.98420715	7.6238364e-05	0.002430273	0.0002775767
e	1.0961889e-07	0.00018062322	0.032530326	0.28110573	0.1102999	0.026498143	0.065028735	0.48435643
r	2.4973609e-08	3.2641148e-07	5.16509e-05	0.0032171863	0.95261115	0.0073197237	0.016224934	0.020575104
u	1.7368423e-08	2.7238639e-06	0.000106698266	0.0029306845	0.9043128	0.008095692	0.057329834	0.027221555
c	2.2677305e-08	1.0591793e-07	4.3961005e-05	0.0006155179	0.31922224	0.45885834	0.123967804	0.09729194
h	4.6525144e-09	3.3099897e-07	4.5673482e-06	0.00039594338	0.38007864	0.0112722535	0.5189286	0.08931968
r	2.83621e-06	0.0007352431	0.0035229423	0.038360897	0.21541788	0.010850961	0.060317706	0.67079145
ò	3.2380043e-10	3.3633415e-07	1.9830644e-05	0.00062186085	0.5259143	0.004189369	0.14647324	0.3227811
n	7.557613e-09	3.3311712e-06	9.243839e-05	0.00029221879	0.3305912	0.023583798	0.40386698	0.24156997
u	2.8554878e-10	2.2883142e-07	2.599359e-06	5.7753925e-05	0.18075182	0.078261845	0.594212	0.14671382
a	1.9823074e-09	4.116428e-09	1.182225e-06	2.513997e-06	0.00553139	0.75670135	0.10345264	0.13431092
m	2.5280864e-08	1.082578e-07	8.2223494e-05	8.1744565e-06	0.013991258	0.73103905	0.1742742	0.08060498
p	3.3428478e-08	4.109319e-08	3.7263264e-06	5.9056883e-06	0.01975432	0.027443267	0.9188373	0.03395539
ì	1.6238461e-08	5.428406e-08	5.4416364e-07	1.4967385e-05	0.0025976682	0.0060177855	0.44026598	0.551103
</S>	3.9320396e-09	3.893055e-09	5.632113e-07	5.6330986e-08	0.0025505805	0.008486002	0.45476043	0.5342024
