 	sta	seduta	nel	giardino	nel	giardino	</S>
s	0.6019477	0.10911393	0.012668964	0.044676017	0.0041622138	0.060762104	0.16666903
t	0.979459	0.013265571	0.0012057488	0.0049126777	9.5530915e-05	0.0010305372	3.0951705e-05
e	0.34253374	0.15308365	0.055233393	0.11363309	0.031185746	0.22423372	0.080096625
k	0.12554707	0.69232684	0.06005196	0.056775477	0.005435224	0.047015943	0.012847537
a	0.0734834	0.811514	0.07480863	0.031175006	0.0028036481	0.0053635086	0.0008516804
m	0.0025670356	0.6763329	0.20843737	0.069271475	0.004949134	0.031832937	0.006609265
m	0.0011812248	0.7610283	0.21182185	0.0230426	0.0008676387	0.0017389111	0.0003193859
è	0.030778654	0.66927034	0.1434763	0.023969432	0.006129498	0.043379534	0.082996316
n	0.0032489772	0.08074405	0.5748642	0.28401205	0.0030010382	0.048976406	0.005153285
i	0.0010796849	0.14799657	0.79541504	0.026466995	0.00889718	0.01631804	0.0038266075
s	1.9426832e-05	0.005857823	0.59503573	0.28589442	0.013374508	0.073156066	0.026662055
t	1.4996375e-06	0.0017974598	0.7911019	0.16180326	0.027001487	0.01515513	0.0031392411
o	0.0012736518	0.031959277	0.7411197	0.025374819	0.018483527	0.039006375	0.14278258
g	9.5266805e-06	0.00022824983	0.14450143	0.6537382	0.02975686	0.11355295	0.058212783
i	1.1492028e-06	0.0005312766	0.4575292	0.2921325	0.14740735	0.06562455	0.036774002
a	2.0895634e-06	2.6895917e-05	0.02141151	0.7622157	0.12600286	0.062484246	0.027856624
r	3.02844e-07	6.0777566e-06	0.001962068	0.9174738	0.05521136	0.02367714	0.0016692559
d	2.5379459e-06	4.3079894e-05	0.0027108446	0.5948054	0.31221783	0.08779608	0.002424194
ì	2.282103e-05	0.00030892185	0.0173588	0.1127394	0.37047917	0.17677127	0.3223196
n	2.1989206e-06	0.00030041538	0.0024569493	0.60935247	0.21509297	0.085965626	0.086829446
o	1.3875294e-08	1.9266345e-06	0.00014480267	0.33540645	0.5367883	0.11580509	0.011853476
s	3.897958e-07	2.6157961e-06	7.954511e-05	0.14390777	0.41456133	0.25376886	0.1876795
t	1.1348728e-09	8.610478e-08	1.7764229e-05	0.05118563	0.7835712	0.14521755	0.02000776
o	3.481899e-07	2.4659561e-05	0.0015442352	0.029091489	0.59629077	0.04165423	0.33139428
c	2.6526843e-07	5.6954264e-07	6.013536e-06	0.025187131	0.10624312	0.58143604	0.28712684
ì	1.17372325e-08	7.021594e-07	1.1834023e-05	0.0017749886	0.21511495	0.44619933	0.33689824
p	1.4677126e-09	4.8098954e-08	9.711758e-07	0.009225318	0.010607578	0.7005727	0.27959335
o	5.000305e-10	3.8915187e-09	2.604286e-07	0.002593478	0.027556702	0.9275741	0.042275473
</S>	1.3165264e-08	1.837433e-07	8.4660024e-07	0.00052504404	0.008307634	0.54521364	0.44595265
