 	ho	scritto	una	lettera	al	mio	fratello	</S>
è	0.90027755	0.01929369	0.004240113	0.02168526	0.0023206929	0.0046365038	0.012627313	0.034918904
g	0.98110825	0.008131807	0.008137753	0.0004634692	0.00015258345	0.00058572774	0.00096658355	0.00045379522
r	0.34501085	0.5936891	0.040319644	0.012190226	0.004500034	0.0015279176	0.0016547029	0.001107532
a	0.044998597	0.8345055	0.011369965	0.055074472	0.022299899	0.0037816716	0.0059410925	0.022028834
t	0.00044026927	0.9346007	0.041888572	0.016064584	0.0031656974	0.0012591169	0.0011643496	0.0014167329
s	0.0016271531	0.92703867	0.045918074	0.017153488	0.00510729	0.0013407517	0.0010872731	0.00072728604
a	0.018765043	0.850486	0.024054658	0.042781908	0.010704701	0.010304335	0.01556965	0.02733372
è	6.024033e-05	0.11989806	0.74299616	0.0944765	0.0033407444	0.0073392685	0.021736102	0.010152889
n	8.5794636e-05	4.8369973e-05	0.9925321	0.006332118	0.00045157401	0.00019458034	0.0002375202	0.00011801455
a	0.00018971621	0.0072453637	0.8894637	0.09984037	0.002884481	0.00023855231	0.00010384137	3.4011842e-05
n	1.5911448e-05	0.00041020944	0.98658365	0.002970887	0.0063436553	0.0019091571	0.00094566616	0.00082091894
g	5.421679e-06	0.00030184392	0.7709366	0.02440724	0.19101828	0.008975214	0.0027404593	0.0016149186
r	0.0014107648	0.019300982	0.23342356	0.4935445	0.08646628	0.020703023	0.027958531	0.11719245
à	0.0038610443	0.045089133	0.21665314	0.56885463	0.051919006	0.02014164	0.016100332	0.07738108
m	4.1380417e-07	9.009949e-07	0.006297894	0.9798815	0.010739952	0.0011288368	0.001334561	0.00061577704
m	4.6385103e-06	5.707642e-06	0.049258262	0.655873	0.25834996	0.015831968	0.011370673	0.00930582
a	0.00011931253	0.0014044776	0.028067917	0.87920195	0.032632902	0.0063836607	0.009457563	0.042732187
u	2.0313495e-07	2.4760348e-07	0.0015522334	0.03366513	0.5418628	0.333501	0.046711423	0.04270698
d	1.0602388e-06	1.6157418e-06	0.0006173244	0.0024719834	0.16947944	0.81736237	0.0044652736	0.0056009106
e	3.3775459e-07	3.6821012e-07	0.0009833495	0.0030979123	0.6447399	0.18715678	0.13898711	0.025034303
r	1.7546822e-06	5.912355e-07	0.0013663128	0.012817048	0.37427068	0.4767091	0.08691094	0.047923688
f	8.577409e-08	2.350672e-08	7.604787e-05	0.00023161162	0.30139497	0.24697585	0.27069896	0.18062247
ù	2.105824e-05	3.1752905e-05	0.02199897	0.019939797	0.3176917	0.13694486	0.18578553	0.3175863
m	8.2823853e-10	1.6229823e-10	2.3520095e-05	6.392754e-05	0.0042116884	0.22933072	0.6355274	0.13084279
m	6.9218093e-09	1.4226192e-08	0.00020458463	0.00025110663	0.07727993	0.2915858	0.38288555	0.24779297
u	2.7105525e-05	2.7882645e-05	0.037059765	0.1629515	0.07685995	0.04482282	0.22701468	0.45123628
</S>	2.677371e-07	7.6896505e-08	1.0847377e-06	8.231884e-05	0.0007033416	0.27194408	0.16419692	0.5630719
