 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	0.7693455	0.0006170735	0.0046033175	0.043706976	0.0062164105	0.018247582	0.0017820126	0.00055270473	0.015797917	0.019376162	0.003206068	0.0027845756	0.038313027	0.07545071
p	0.95919234	0.038748205	0.00055339275	0.0007257006	0.00015538879	0.00030413145	1.9441804e-05	2.1902037e-05	6.6651555e-05	0.00015333506	1.50000415e-05	4.162319e-06	5.661925e-06	3.4692293e-05
à	0.9266362	0.06511768	0.0041996064	0.003149331	0.00014510387	0.0006183531	2.971374e-05	1.9542691e-05	1.197245e-05	2.0637493e-05	3.430948e-05	3.5429432e-06	4.8599277e-06	9.087068e-06
o	0.54763156	0.42494577	0.013279954	0.010978193	0.0006837157	0.0019362662	0.00015614992	6.741753e-05	5.2459283e-05	0.00017709991	2.2612474e-05	1.0028782e-05	2.9715657e-05	2.9068959e-05
v	0.009083119	0.959161	0.02192982	0.007931751	0.0005758638	0.0010320884	3.9546674e-05	3.2564105e-05	4.7290658e-05	0.00012034565	1.1922767e-05	2.5347156e-06	7.4487925e-06	2.486919e-05
r	0.007533443	0.9525045	0.03505791	0.004359864	0.00010497692	0.00036811782	3.3642835e-05	1.1487889e-05	3.1222598e-06	5.6113863e-06	1.0301871e-05	1.7495978e-06	2.7670899e-06	2.6097784e-06
ì	0.08081358	0.1695992	0.3163548	0.24962321	0.0548431	0.09545962	0.014101123	0.0012182324	0.0036988973	0.000678007	0.0072457646	0.00033275507	0.00092712976	0.005104542
s	0.0012432925	0.018365135	0.7632735	0.19164671	0.005615999	0.017097615	0.000406101	0.00013321667	0.00040694288	0.0010152424	0.00019762415	5.5927012e-05	0.00028284255	0.00025994852
k	0.00020021245	0.09848556	0.74550277	0.12545519	0.005704787	0.02231396	0.00077900686	0.0001919292	0.00018722106	4.3093256e-05	0.0008745905	1.1964773e-05	6.45859e-05	0.00018514789
o	0.0564403	0.08900246	0.37950978	0.10411418	0.09937524	0.0736338	0.03309548	0.0031652485	0.03678438	0.0031291032	0.0328829	0.0033595357	0.019845238	0.065662354
n	1.4151218e-05	0.01853314	0.8765773	0.09936375	0.0024107231	0.0016393565	8.60758e-05	2.476223e-05	0.00040597626	0.00035839685	6.339742e-05	4.6354504e-05	0.00016734053	0.0003092141
