 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.7096868	0.12451953	0.0071428698	0.003831344	0.018292828	0.014161995	0.009069452	0.005253027	0.042855177	0.065187
t	0.06871758	0.9218833	0.0059887767	0.0012056803	0.0012858142	0.00069028576	0.00014119435	1.44172e-05	2.90599e-05	4.3897093e-05
e	0.004333969	0.9796602	0.0111463545	0.00023123992	0.0019147524	0.0018530419	0.00069715024	4.3585147e-05	8.594338e-05	3.371277e-05
l	0.0035433234	0.9700604	0.020067137	0.0033845664	0.0017217045	0.00090866175	0.0001980046	1.4101666e-05	4.693984e-05	5.5199096e-05
ì	0.0081421705	0.89207476	0.08864601	0.00021722291	0.0063524474	0.0034851322	0.0007784677	2.9983179e-05	0.00025576155	1.8125826e-05
s	0.001312822	0.9679603	0.02969844	0.00013366273	0.00045198205	0.00035546307	4.258109e-05	1.1620119e-06	4.134491e-05	2.3004413e-06
i	0.0004990431	0.5344358	0.38021344	0.0014814275	0.033866245	0.034254406	0.012713875	0.00028814527	0.0020312346	0.00021629133
n	0.00013851687	0.46513727	0.5114637	0.016365776	0.004031336	0.001679769	0.00047947982	7.966949e-05	0.00043052496	0.00019392626
a	6.913153e-05	0.09555043	0.8335556	0.0072576604	0.033929743	0.020857546	0.0072906814	0.00024908542	0.001061185	0.00017893584
z	3.7986647e-05	0.009299406	0.7625774	0.20205829	0.02149108	0.0027120274	0.0006535509	0.00018885854	0.00069833297	0.00028312602
ì	6.5832064e-05	0.009774893	0.86860883	0.009354259	0.08248514	0.021864723	0.0063642603	0.00017304091	0.0011083626	0.00020069767
s	8.068009e-06	0.0029081854	0.74569774	0.1538061	0.08133701	0.01390443	0.0018274421	7.337433e-05	0.00026862774	0.00016897748
i	4.3573777e-06	0.0014963361	0.7143939	0.0138538275	0.20599125	0.04817289	0.013722283	0.0002458139	0.0019300274	0.00018926457
n	1.674546e-06	0.00020521175	0.2511828	0.46425322	0.24728101	0.032504704	0.0026227029	0.0003006888	0.0011250571	0.0005229881
a	1.13577336e-07	3.8352755e-05	0.079571865	0.13334832	0.6646504	0.10290532	0.01596746	0.00067175843	0.0024236047	0.00042292872
m	1.9407694e-06	3.4124918e-05	0.031126482	0.24386123	0.61933255	0.09568942	0.005614874	0.0008752532	0.002759725	0.00070441776
i	2.845164e-07	9.593244e-06	0.0044470285	0.03153459	0.74339104	0.18839298	0.02660594	0.0008913586	0.00382291	0.0009042892
n	4.1270877e-07	8.151673e-06	0.007620536	0.067689404	0.6162659	0.281436	0.016404802	0.0027279297	0.006554006	0.0012928443
ì	8.792284e-08	2.1662254e-06	0.00062150555	0.03449136	0.43306872	0.40421918	0.09650029	0.009228971	0.015203178	0.0066645807
s	1.7129086e-08	2.3953962e-06	0.0030901432	0.012485767	0.5729423	0.38539183	0.02368255	0.0007458368	0.0011716876	0.00048752248
e	1.946996e-09	3.4723394e-07	0.00021419706	0.00091321085	0.5599294	0.3997165	0.036103643	0.00066560286	0.0022591562	0.00019800925
l	2.7139738e-08	5.2420813e-07	0.00010234635	0.002476071	0.045266934	0.8762618	0.067998126	0.0036468117	0.0031807786	0.0010666697
i	1.0119623e-08	6.447022e-07	0.00019784563	0.0036647671	0.16119465	0.6431861	0.16260865	0.009910019	0.0135192955	0.005718101
