 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a	0.5935374	0.23947231	0.009200833	0.011194941	0.0069862395	0.011383832	0.016061418	0.007930108	0.01317295	0.006697471	0.010977196	0.010411641	0.0042748037	0.0068359785	0.014121734	0.037741188
k	0.22134902	0.7519643	0.01865611	0.0028171376	0.0013564398	0.001399638	0.0008291457	0.00062680687	0.00042222603	0.00029778449	0.0001345638	7.7069264e-05	2.068077e-05	7.2007897e-06	7.265999e-06	3.4686527e-05
è	0.12467085	0.82093316	0.030659229	0.012472584	0.0004360768	0.0043034316	0.0017631376	0.0017564514	0.00038964022	0.0017688334	0.00044435673	9.4475305e-05	0.00017814158	5.571816e-05	4.683669e-05	2.7053511e-05
c	0.002837654	0.82042736	0.10600157	0.035916254	0.0054181907	0.020801725	0.0025257822	0.002018429	0.0013324477	0.0008524633	0.00042217423	0.0005468986	0.00015010007	0.00015611108	0.00028295605	0.0003099538
c	0.088355206	0.579795	0.13063957	0.0857562	0.002646747	0.05571021	0.01654037	0.019283364	0.0035070323	0.010078368	0.0029669309	0.001279633	0.0011888436	0.0008347267	0.0009923087	0.000425488
i	0.14790173	0.3633287	0.19663957	0.03788688	0.008873181	0.010837396	0.04181064	0.03995242	0.00991273	0.056804094	0.044667162	0.00770714	0.015796147	0.003974157	0.0022240847	0.011683949
a	0.0004161187	0.07475379	0.77569956	0.09624527	0.0142529635	0.0032337352	0.008586251	0.0068800612	0.0011300216	0.010546857	0.004345155	0.0006009656	0.0018068479	0.0004085445	0.00027392176	0.00081996754
a	1.6603847e-06	0.00015797274	0.24334064	0.591989	0.09413452	0.018004134	0.022681398	0.010240803	0.004994359	0.0063716015	0.0034136027	0.0018214615	0.0012126227	0.00035509883	0.00018582203	0.0010952981
r	3.0207527e-06	0.000714896	0.34257954	0.5885863	0.025607869	0.031934008	0.0052163806	0.0024664302	0.0010658301	0.00096565415	0.000420503	0.00021175205	8.366629e-05	2.4539011e-05	1.9627334e-05	9.996503e-05
è	1.420095e-05	0.00060972833	0.06576641	0.83688956	0.002244119	0.08540434	0.0045509096	0.0023934655	0.00032934564	0.0011570832	0.00035016224	6.948016e-05	0.00014063824	3.543917e-05	2.7688267e-05	1.7449287e-05
t	6.6237794e-07	0.00034257767	0.016164618	0.6931746	0.08840657	0.18903337	0.009407891	0.0019376471	0.0009346779	0.00039292648	9.7261734e-05	5.3846896e-05	2.0475178e-05	7.1005643e-06	7.672432e-06	1.8091128e-05
i	3.0352675e-07	0.00020278576	0.014317116	0.9042938	0.00487002	0.069243655	0.004022906	0.001796237	8.824936e-05	0.0008637908	0.00016354978	1.8046521e-05	9.220474e-05	1.2969459e-05	6.933629e-06	7.5828593e-06
e	2.256273e-07	7.1755003e-06	0.010397174	0.43466678	0.23176569	0.26658264	0.045012083	0.007849322	0.0022285562	0.0008408225	0.00029342118	0.00019964336	5.666096e-05	1.6595008e-05	1.0790651e-05	7.233134e-05
s	1.6158578e-08	1.1607407e-06	0.00022318616	0.0580309	0.16152643	0.65030307	0.09087985	0.0349463	0.0018203906	0.0017920877	0.00025041486	9.063242e-05	4.3404125e-05	2.405715e-05	2.7498718e-05	4.0628303e-05
ò	7.847338e-07	5.0123026e-06	0.00024444537	0.06606373	0.009072322	0.79775256	0.08477559	0.033616405	0.0018011117	0.0050840476	0.00092795293	0.00014184158	0.0003199472	8.5238935e-05	7.8067016e-05	3.0996816e-05
z	1.3958172e-08	1.555434e-06	0.00020354358	0.015493318	0.021049941	0.88782984	0.056880176	0.012425271	0.0036144396	0.0019296167	0.00029588368	0.00010914474	9.226696e-05	2.5802081e-05	2.4815346e-05	2.4294446e-05
u	2.7063793e-08	4.1168614e-06	0.00017671398	0.030404018	0.0026721302	0.8911426	0.05011198	0.021590171	0.00043468422	0.0028885975	0.00030897776	3.999478e-05	0.00012673531	4.436528e-05	4.4739987e-05	1.003179e-05
n	1.2140515e-08	6.8467685e-08	2.9317383e-05	0.0028306872	0.06933504	0.062915415	0.5572112	0.24766786	0.03184256	0.021278396	0.004048559	0.0013662108	0.00076465914	0.00018099601	9.468417e-05	0.00043434819
