 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
s	0.7858549	0.040558282	0.006820681	0.004749308	0.004349565	0.0029246274	0.002926226	0.004501815	0.009614218	0.010674882	0.016746318	0.008294046	0.004681502	0.0049242205	0.004642818	0.040113144	0.04762341
ì	0.92575586	0.06621352	0.003434128	0.0017520784	0.0007528355	0.00023595853	0.00046424347	0.00011780326	0.00035212652	7.080087e-05	1.5158737e-05	0.00044727427	0.0002513642	7.543127e-05	4.1990028e-05	6.563843e-06	1.2941125e-05
m	0.94818276	0.05054142	0.00040689984	0.00026711976	0.00017926819	0.000102555845	0.00010432138	5.5092958e-05	5.5602635e-05	3.9987746e-05	1.19067145e-05	1.8939125e-05	1.9926458e-05	3.4426957e-06	1.9801553e-06	3.68665e-06	5.1161323e-06
b	0.93063843	0.065747246	0.0025071641	0.00055133476	0.00015553646	5.8583057e-05	0.00011862769	0.000101053265	6.4183456e-05	4.968322e-06	6.64199e-07	3.4405584e-05	1.3991821e-05	2.0741113e-06	1.2773183e-06	1.3896712e-07	3.5402329e-07
e	0.04104762	0.03343436	0.094200656	0.1072834	0.075432636	0.096354395	0.07979137	0.17533396	0.13156076	0.047108117	0.0036856222	0.061243657	0.031674042	0.012996001	0.006771582	6.9051064e-05	0.0020126882
r	0.30492458	0.68074507	0.0114884665	0.0014400609	0.00037262906	0.00013556138	0.00022047853	7.1317925e-05	0.00017456495	5.2550247e-05	1.8935722e-05	0.00020895222	0.000119338496	1.302737e-05	4.1489966e-06	1.2495182e-06	9.094596e-06
i	0.017154291	0.47257426	0.19900663	0.107722566	0.0503543	0.030931277	0.042417698	0.040254135	0.02320586	0.002160178	9.3554074e-05	0.009356327	0.0032127246	0.0009892015	0.0005036399	2.5435702e-06	6.0810187e-05
d	0.004770494	0.95408845	0.03272685	0.0029641045	0.0009103389	0.00038176237	0.0004105532	0.00021248357	0.00048306855	0.00048058812	0.00037614707	0.000556132	0.0009533539	0.00016982465	0.00011148084	0.00014781917	0.00025655917
e	0.0051833396	0.61703384	0.2650339	0.055332687	0.016275646	0.0063527715	0.010117312	0.008794366	0.008073397	0.0006336492	5.8173733e-05	0.0047358596	0.002020302	0.00022863554	9.600525e-05	7.5186256e-07	2.941687e-05
c	0.00038463404	0.33249012	0.3575497	0.087733366	0.040533174	0.0152823115	0.021122238	0.0138949035	0.029881533	0.012960136	0.004549288	0.028286949	0.0387009	0.0076850224	0.004934564	0.0011888535	0.0028223142
i	5.391513e-05	0.11772	0.6331146	0.12828594	0.037101492	0.017237285	0.020424385	0.013495987	0.01516897	0.0020481409	0.00010198796	0.010452928	0.0035371494	0.0008983988	0.00030502357	1.2734338e-06	5.2576812e-05
d	0.0005021137	0.4058452	0.54324824	0.03536543	0.003061713	0.00092184247	0.0009708132	0.00060696347	0.0015947282	0.00073143205	0.00051643205	0.0021914428	0.00288099	0.00041396046	0.0003042205	0.00039863642	0.0004458079
è	1.9405372e-05	0.0138955815	0.5440576	0.25205564	0.07888496	0.027339343	0.027074017	0.017161764	0.020562716	0.0024983783	0.00012995595	0.010680908	0.004379433	0.00085414224	0.0003351482	1.5982522e-06	6.9422495e-05
s	0.0018820257	0.23562956	0.6530856	0.09231285	0.006202632	0.00093354954	0.0012702281	0.0006456385	0.0016843473	0.00058434077	0.0002546962	0.0023036378	0.002508926	0.00026621745	0.0001714574	5.006024e-05	0.0002142537
s	2.0292966e-06	0.040606707	0.3807453	0.39653516	0.061180945	0.021993551	0.021164995	0.0230702	0.021575604	0.0025409053	0.00029889154	0.018346425	0.008945189	0.0019832137	0.00084589276	2.107086e-06	0.00016292956
a	0.0016764117	0.05554442	0.7515321	0.08898637	0.014839408	0.0113455225	0.006849953	0.010681679	0.015926495	0.005932003	0.0019142941	0.017068656	0.0058694216	0.0056500337	0.0032592444	0.00025357312	0.0026704376
m	4.84366e-06	0.0030068504	0.20809917	0.7074464	0.059844315	0.008988988	0.003953128	0.0006425626	0.0013522597	0.00092234655	0.0006167383	0.0017508455	0.0019085273	0.00035986994	0.00024095246	0.00030099388	0.00056115683
o	2.1630962e-07	0.00035518245	0.15407808	0.5502971	0.14270727	0.057296295	0.025649525	0.02651233	0.02035642	0.0037151144	0.00021392446	0.011700058	0.004840924	0.0015298767	0.00063388015	1.9440129e-06	0.00011185193
n	1.0405202e-05	0.00048498553	0.022525333	0.60879946	0.26636735	0.07100349	0.01564468	0.0018887409	0.0017963907	0.0020898234	0.001718972	0.0015609874	0.0026101263	0.00069342426	0.0005457156	0.0011182552	0.001141923
a	1.5754291e-06	3.7946233e-05	0.028214218	0.42096853	0.32123297	0.09095682	0.033046845	0.02213263	0.02794104	0.0048674047	0.00061879633	0.025342295	0.017127743	0.0047537265	0.002291778	5.8989554e-06	0.00045977582
p	1.222546e-05	0.00021897376	0.00440493	0.28111038	0.45659843	0.19776718	0.04293792	0.0041482234	0.0021539773	0.0019034308	0.0015038446	0.0016813471	0.002654569	0.0006773609	0.00053476915	0.00085576857	0.00083672034
à	2.0236153e-06	1.0155034e-05	0.0023777632	0.13033989	0.48746678	0.22713977	0.08191416	0.02370874	0.02099044	0.003331699	0.00017889145	0.0149132395	0.005189695	0.0017207474	0.0006091623	2.695863e-06	0.000104260915
m	9.7848016e-08	2.7876275e-05	0.0003883768	0.059623025	0.67121726	0.13867132	0.09639978	0.0115431715	0.008624659	0.0026512065	0.000693549	0.004373304	0.004928493	0.0003919645	0.00020603258	6.413136e-05	0.00019576568
e	8.199005e-09	4.030089e-06	0.00043385153	0.112999484	0.655121	0.13043375	0.082655475	0.009893598	0.004915603	0.00034047326	1.9748113e-05	0.0024436815	0.00055646314	0.00012290479	5.140799e-05	9.666098e-07	7.5472126e-06
s	2.6305252e-06	8.338747e-06	0.00023713129	0.03705223	0.36776495	0.3854728	0.18289737	0.013122614	0.0043550096	0.0021115942	0.0012057954	0.0019875902	0.0027008164	0.00038500046	0.00018497265	0.0001315844	0.00037951843
t	3.3500402e-09	1.4515287e-07	1.6153457e-05	0.014096978	0.4000659	0.3676361	0.13982481	0.050152306	0.0170103	0.0025152676	0.00011435945	0.005489094	0.002129694	0.0006424746	0.00026091328	9.135067e-07	4.4578886e-05
i	2.3318171e-07	2.594054e-05	0.0029177503	0.051499143	0.30075148	0.29485172	0.071688615	0.06485303	0.030291477	0.021978144	0.022567937	0.018914137	0.011724841	0.017218234	0.017515754	0.003721102	0.069480464
t	6.441138e-07	1.676111e-06	2.1941492e-05	0.008049628	0.21029672	0.35419527	0.3143037	0.05694103	0.018612262	0.0073711663	0.0045358767	0.008635108	0.010747211	0.0017335925	0.0012260663	0.0012783587	0.0020496882
à	1.9812541e-08	2.040933e-07	6.323981e-06	0.002009276	0.1325655	0.39677426	0.16700894	0.1555617	0.064479485	0.024290238	0.0025032233	0.024350263	0.015526075	0.00909065	0.0044392347	2.2809003e-05	0.0013717735
l	4.9878905e-09	1.0638392e-07	2.75767e-06	0.0020913088	0.17109632	0.09508607	0.6035119	0.0661146	0.034274984	0.009148764	0.0017412707	0.0076339813	0.008082199	0.0005671289	0.0002843426	9.570017e-05	0.0002686175
a	5.466194e-09	1.5946705e-07	9.219613e-06	0.0006730235	0.10774094	0.06531254	0.69343174	0.08707919	0.034915503	0.0020329792	7.089105e-05	0.006755382	0.0014834142	0.00032707182	0.00015211616	1.159061e-06	1.4705877e-05
s	1.9046361e-07	4.7428662e-07	3.2098128e-06	0.00028131445	0.018539045	0.17431983	0.48291665	0.21163708	0.054018453	0.020567503	0.012124798	0.010073614	0.010602783	0.002028883	0.00087584736	0.00065668416	0.0013537074
s	2.4944505e-10	4.9618976e-09	5.4026724e-08	0.0001306613	0.03887142	0.1418761	0.30202973	0.4047506	0.07888223	0.013277399	0.00084020727	0.011571459	0.0048647155	0.0019628517	0.00077381823	2.264864e-06	0.00016658338
a	4.3322686e-08	3.3459148e-06	0.00031760856	0.0125901885	0.10105687	0.2014027	0.20813902	0.24061705	0.04069259	0.026768673	0.027063146	0.01667164	0.009841392	0.0137234125	0.013169576	0.0039895307	0.083953284
s	2.2241358e-07	3.279016e-07	3.2892984e-07	4.1123254e-05	0.0033571955	0.035564803	0.22327517	0.43441364	0.16674794	0.049312603	0.027315354	0.02563132	0.021416832	0.004197083	0.0026254104	0.0022000337	0.0039006188
t	3.8360564e-09	6.5619744e-08	1.4424789e-07	3.526161e-05	0.003946542	0.053782232	0.11167759	0.5052549	0.16843797	0.083033375	0.01054707	0.024453498	0.0158963	0.012830441	0.0064502466	9.10758e-05	0.0035632448
i	3.8053e-08	2.6409833e-07	2.507463e-05	0.0012231361	0.02783887	0.07445069	0.15722747	0.33346632	0.057843518	0.04986698	0.05103854	0.01582283	0.012546635	0.016109291	0.01680229	0.022393838	0.1633442
s	1.664741e-07	2.4671817e-07	1.4319713e-07	6.416625e-06	0.00046296313	0.0068153567	0.08874938	0.37628862	0.30302003	0.09197591	0.054646567	0.04046151	0.02453263	0.005362613	0.0022733058	0.002119882	0.003284261
p	1.5930427e-08	1.5543995e-07	1.9162628e-07	1.0157145e-05	0.0005528367	0.015116973	0.055422403	0.4461913	0.2250534	0.15835842	0.02232508	0.026859833	0.018746357	0.017202297	0.007584448	0.00020599608	0.0063701393
i	9.213326e-08	3.065923e-07	9.09801e-06	0.00062772655	0.014327747	0.040276043	0.111012444	0.3797308	0.06984315	0.058839858	0.056722324	0.018761026	0.014295004	0.017232874	0.017138127	0.016142014	0.18504131
à	3.4368634e-07	3.9410332e-07	1.0419281e-07	2.9960206e-06	0.000110531866	0.0014029753	0.025640873	0.32307634	0.36866435	0.10699307	0.07404249	0.049113214	0.028420238	0.007390559	0.004359831	0.003906961	0.0068747266
g	3.2685632e-09	4.141414e-09	4.834513e-09	7.0682347e-07	0.00012901139	0.00013432407	0.014885373	0.048281807	0.60563034	0.20132622	0.034517895	0.060914896	0.03149149	0.0017837423	0.00038811582	0.00011421733	0.00040187576
g	1.3992476e-09	2.4891387e-09	1.2931926e-08	5.286145e-06	0.00136363	0.0025018286	0.08586531	0.43026194	0.411065	0.032906987	0.0015387925	0.028685672	0.004154463	0.0012848548	0.00032801362	2.2168217e-06	3.595696e-05
i	1.3459105e-09	1.0235623e-07	3.5021126e-06	0.0018167102	0.05612095	0.039060697	0.15499409	0.38597658	0.08770714	0.053419538	0.044519257	0.040934205	0.018500585	0.019403595	0.013402207	0.0014819838	0.08265886
a	3.6832338e-07	6.615926e-07	1.1975204e-07	5.4575776e-06	7.036045e-05	0.0007439973	0.00950932	0.2590432	0.38110375	0.12701042	0.11358548	0.051575556	0.026140759	0.010195665	0.0067986203	0.003678492	0.010537815
e	3.7686583e-08	1.831631e-07	6.703487e-08	4.8228753e-07	2.6743503e-06	2.2734208e-05	0.0007058336	0.013634791	0.27847368	0.22947769	0.255995	0.14904115	0.048498325	0.019400375	0.0013761421	0.0017207502	0.0016501645
p	1.0995248e-07	8.425772e-07	9.3681756e-08	1.12314e-06	8.356907e-06	5.3837844e-05	0.0010926666	0.016582118	0.24996367	0.19187215	0.3097556	0.17849964	0.025990015	0.024855582	0.00056583475	0.0003424262	0.00041592604
ì	1.4200023e-06	3.9312695e-06	6.1827643e-07	6.350913e-06	7.0860195e-05	0.00023609436	0.0056667244	0.07977546	0.4772921	0.13320778	0.039216425	0.20388071	0.025675947	0.031078063	0.0033636854	0.000137785	0.00038613548
r	1.8831543e-08	1.0285193e-08	1.3307212e-08	8.670903e-07	1.5336263e-05	3.7254096e-05	0.00074871036	0.0013151153	0.11248696	0.07391667	0.073797494	0.32946557	0.3995162	0.006024287	0.002527828	6.3205254e-05	8.434929e-05
t	3.6125805e-09	1.5979322e-09	9.2916395e-09	4.3314728e-07	2.1211257e-05	2.3608613e-05	0.0014784294	0.008725684	0.55974317	0.073755965	0.0086895935	0.28984866	0.047755048	0.007812423	0.002105087	1.7206034e-06	3.896744e-05
a	1.021692e-10	1.540063e-08	6.9470855e-07	0.00035668042	0.010619056	0.008707385	0.031953912	0.17703442	0.07437986	0.1068711	0.20270091	0.040179495	0.029862024	0.039493356	0.03922793	0.026038522	0.21257465
t	2.0970838e-09	3.1855766e-08	5.446284e-09	7.823409e-08	4.3230955e-07	1.7897402e-06	4.9101734e-05	0.006690655	0.1460488	0.063284166	0.16641481	0.463115	0.09414344	0.048181448	0.0060682357	0.00080585916	0.0051960885
o	3.7086745e-10	4.1972475e-10	5.3238014e-10	2.6842898e-08	5.5630494e-06	1.6309317e-05	0.0005761286	0.009808023	0.25329554	0.28426522	0.17603023	0.12906706	0.058204047	0.059659828	0.01944971	0.000425439	0.00919686
ò	2.5041353e-09	1.6801783e-08	1.4590482e-09	4.5697647e-08	3.1778467e-07	8.989703e-07	1.4710614e-05	0.001453187	0.040176716	0.041488767	0.316245	0.37832716	0.11867208	0.09059914	0.005887288	0.0041952506	0.002939474
l	3.0785583e-09	1.901154e-09	4.448319e-09	3.88333e-08	3.293667e-07	7.690882e-07	4.9889844e-05	0.00013369384	0.086072266	0.03835304	0.021563053	0.5312439	0.3084972	0.011011188	0.0028899347	5.0751478e-05	0.00013391102
i	3.7155512e-08	1.0903436e-08	3.9099994e-08	7.191402e-07	1.4201241e-05	1.4422031e-05	0.00056006346	0.0024245454	0.26820925	0.030057652	0.006420875	0.5484947	0.13029307	0.008980796	0.0044968193	2.6020916e-06	3.0238742e-05
s	4.5267987e-10	1.1007345e-09	2.8071204e-10	2.5959567e-08	4.0397046e-07	5.990789e-07	7.4154614e-06	0.00040578004	0.011797403	0.019342287	0.21910569	0.4169299	0.14851412	0.17442608	0.004608989	0.0027545374	0.0021067348
o	6.4604e-10	4.2128123e-10	4.632998e-10	1.2641451e-08	1.923729e-06	6.25868e-06	0.00025117237	0.0035689925	0.20677109	0.21533583	0.13178615	0.2369458	0.09464377	0.08113706	0.024479235	7.024616e-05	0.005002484
l	6.417603e-10	2.7515052e-09	3.7394798e-10	4.8336332e-08	4.713261e-07	7.5743907e-07	7.0024716e-06	0.0003930455	0.008376982	0.00979474	0.18497223	0.40078107	0.14639376	0.22280566	0.012863492	0.0089571485	0.004653577
a	5.762733e-09	6.66068e-09	3.3231873e-09	4.6215327e-08	3.8335675e-06	1.2136225e-05	0.00015930731	0.0015771936	0.051311336	0.09447522	0.1039848	0.12304583	0.15240629	0.14479882	0.20118283	0.00079927366	0.12624303
m	1.4007283e-08	8.424408e-08	1.324325e-08	8.201494e-07	2.51721e-06	4.5249885e-06	2.43993e-05	0.0004613418	0.007993623	0.00999466	0.20337486	0.26252308	0.12553531	0.26456365	0.045820676	0.049172007	0.030528476
è	3.8273413e-08	8.622119e-08	1.4116088e-08	1.8256596e-07	1.9293284e-06	3.1097468e-06	2.1890102e-05	0.00029767203	0.008374961	0.028572017	0.19775099	0.18146409	0.0695116	0.4016745	0.0388764	0.0078011197	0.0656494
n	3.965862e-09	4.485755e-10	9.602417e-11	3.028877e-09	8.512476e-08	2.6200823e-07	1.3885287e-05	1.8771625e-05	0.0103232525	0.0075192554	0.021200815	0.20823567	0.49192896	0.054968186	0.19168296	0.0012960477	0.012811829
t	6.2232486e-10	3.048384e-10	3.090943e-10	2.4266842e-09	9.2093806e-08	3.5262886e-07	1.5489186e-05	6.9350746e-05	0.027572082	0.029605305	0.055458836	0.3025281	0.27458003	0.1783502	0.1229057	0.00031198747	0.0086024655
e	4.61355e-11	4.2265821e-10	2.2996596e-09	1.5953505e-06	0.00010708787	0.00014409299	0.00078083144	0.0038208384	0.024511887	0.062473066	0.16643256	0.054407317	0.052703008	0.099966586	0.106943116	0.04703938	0.38066867
o	3.4604815e-09	4.3938567e-08	3.0891374e-09	5.6320015e-08	1.08580586e-07	1.0703992e-07	9.51996e-07	2.6694617e-05	0.0018417538	0.0029851967	0.046749715	0.3888514	0.17166445	0.27443624	0.029995983	0.030480469	0.052966837
a	1.3225141e-08	1.8330051e-07	2.2824118e-08	3.0980658e-07	3.70965e-07	4.028604e-07	2.7682713e-06	7.408763e-05	0.0030698322	0.007959555	0.08232878	0.3952064	0.16741146	0.27705893	0.010364123	0.03960944	0.016913312
d	1.8292408e-08	1.18855546e-07	1.3536144e-08	2.8554658e-07	5.869337e-07	6.2450533e-07	3.304597e-06	6.2399275e-05	0.0031481292	0.009860048	0.13087186	0.32472256	0.17388359	0.3078011	0.009818892	0.030293737	0.009532792
r	5.681413e-09	6.1954584e-09	8.1510025e-09	3.2998496e-08	9.2701913e-07	1.4784326e-06	4.267313e-05	9.796178e-05	0.01836964	0.017716896	0.0092418045	0.18127468	0.3497482	0.2130051	0.18836756	0.0002574837	0.021875527
e	3.4218495e-08	6.8393376e-08	1.1911147e-07	6.294808e-06	0.0014624412	0.00071220286	0.018269511	0.0044800616	0.06674353	0.02195155	0.013488074	0.029803643	0.021037465	0.023201361	0.3257164	0.0032539135	0.4698733
