 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
o	0.73860615	0.11570515	0.0033721027	0.0029819682	0.019248877	0.0016821856	0.031509396	0.086894184
m	0.44263372	0.53242433	0.021151016	0.0018032864	0.0013719412	9.453547e-05	4.604396e-05	0.000475126
a	0.743894	0.20283394	0.048954725	0.0014193848	0.0025053837	0.00023041866	6.2489926e-05	9.979455e-05
r	0.06887115	0.7657993	0.15373085	0.004526816	0.0059071835	0.00023714203	9.776914e-05	0.0008296946
ì	0.022049312	0.6800095	0.29328683	0.0018024695	0.0026387041	6.697133e-05	0.000107603635	3.8620856e-05
o	0.05365262	0.68592423	0.25450432	0.0018098125	0.0037221564	7.06463e-05	0.00017937046	0.00013688157
e	0.0003196121	0.5742782	0.38758934	0.025258265	0.011498774	0.00018967659	0.00014131343	0.0007248311
t	7.072787e-05	0.06438565	0.79180646	0.13293937	0.009539438	0.00035709766	0.00019455385	0.000706716
è	0.00015391415	0.006954267	0.8974045	0.0826468	0.010989045	0.001199321	0.00041354838	0.00023856819
l	0.00024368094	0.009826474	0.76390994	0.15287745	0.06922857	0.0009465022	0.0023723915	0.0005949986
i	0.0003302071	0.007144009	0.8414129	0.08125183	0.06727122	0.0009994479	0.0014658631	0.00012454834
f	0.00012621784	0.0006766058	0.01925782	0.75026053	0.20114933	0.017254945	0.0019210917	0.009353488
a	1.4509145e-07	7.443948e-05	0.021407792	0.86826134	0.084669136	0.014883829	0.0066984515	0.0040048584
m	7.961406e-06	6.2008905e-05	0.0007129634	0.40224335	0.36906433	0.14841433	0.030715453	0.048779648
è	7.332884e-07	3.2294967e-05	0.0016319709	0.56183463	0.3271051	0.08015146	0.014824791	0.014419002
n	4.905333e-07	0.000113670954	0.0019076803	0.124975055	0.8008421	0.04033792	0.013776083	0.018047048
o	1.2498219e-08	1.0392611e-06	0.0006065921	0.0771451	0.8629931	0.055503357	0.002117905	0.0016328923
a	1.9593547e-06	9.072614e-06	1.7998158e-05	0.006462438	0.380303	0.52189285	0.035052244	0.056260455
p	3.627018e-07	7.3711803e-06	1.1525644e-05	0.003870788	0.5648515	0.40338907	0.011600826	0.016268583
p	8.985031e-06	3.4682118e-05	0.00018879435	0.004646919	0.72663885	0.24265674	0.02415949	0.0016654887
è	1.2293998e-05	0.00014997038	0.0013781802	0.029598322	0.3099791	0.087100394	0.102511965	0.46926975
n	3.546237e-07	3.8119226e-05	0.0014137775	0.009750578	0.41619724	0.10333809	0.0369657	0.4322961
a	2.3387452e-09	3.584602e-08	1.2961891e-05	0.0018258517	0.3938206	0.5563483	0.023626013	0.024366176
o	9.880357e-07	1.6358376e-06	6.501476e-06	2.8021374e-05	0.017107567	0.19322298	0.38608554	0.40354672
m	1.3983411e-07	1.582377e-06	9.3044434e-07	4.153137e-05	0.009874689	0.19039871	0.50775266	0.29192978
a	1.5554627e-06	6.4248047e-06	4.2662417e-05	0.0005650664	0.09109379	0.32943648	0.53120023	0.047653712
r	1.199618e-08	1.2925917e-06	4.130428e-06	0.000107150736	0.0013093167	0.027873108	0.82428044	0.14642453
è	4.9449294e-08	1.6680735e-07	2.6182024e-06	5.5001015e-05	0.000750505	0.04519674	0.7055223	0.24847262
i	5.5563776e-09	3.1493959e-09	7.5903124e-08	4.3355626e-06	0.0016738494	0.0022065311	0.8838701	0.1122451
</S>	2.47978e-08	4.076119e-07	1.208916e-06	1.1688384e-05	9.920072e-05	0.0019566922	0.21063966	0.78729105
