 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
k	0.74574965	0.11979277	0.029250396	0.003407141	0.007018181	0.0043162284	0.001702238	0.08876344
u	0.8744882	0.08243068	0.033862084	0.00042691655	0.0074698203	0.0012348316	1.9947682e-05	6.747081e-05
à	0.42488852	0.5358181	0.030459514	0.004238338	0.0017668251	0.0007203525	9.2963e-05	0.0020153553
i	0.004832776	0.9219584	0.05585828	0.006446261	0.0027316397	0.0034461466	1.6507196e-05	0.004710034
m	0.0026984615	0.833722	0.1592908	0.002815496	0.0011295107	0.00012454958	9.295036e-06	0.00020999381
è	0.0053819967	0.87654114	0.11533431	0.0004408271	0.002065923	0.00019370468	2.4492696e-05	1.7572263e-05
r	0.0017768589	0.29714024	0.69084144	0.0060914466	0.0018424739	0.0008584973	8.582795e-06	0.0014404971
i	0.002180826	0.27869844	0.7128579	0.00044546265	0.0055670757	0.00024116151	1.7288008e-06	7.423418e-06
n	1.1235717e-05	0.007086958	0.9349897	0.042858724	0.013798801	0.0007429713	3.1063842e-05	0.00048048448
g	3.124533e-05	0.0072774393	0.8616769	0.10423482	0.019471463	0.005688133	0.00064769335	0.0009723818
h	0.0809256	0.18549229	0.4963321	0.057961643	0.056741502	0.024748135	0.010854451	0.08694437
ì	0.011062269	0.04353299	0.59574115	0.08759998	0.043426048	0.024009971	0.0057023354	0.18892528
z	1.2212351e-05	0.0030874247	0.91970426	0.047258303	0.024279717	0.002340664	3.372964e-05	0.0032837018
i	9.3470306e-05	0.0071233003	0.61188823	0.27017388	0.087612785	0.019186929	0.0009745348	0.0029469097
n	5.7566695e-07	9.581292e-06	0.022454754	0.6878619	0.24968721	0.027832516	0.002015278	0.010138182
a	3.673143e-07	8.690989e-06	0.023925923	0.6621843	0.24265428	0.06405462	0.0050115455	0.0021602442
v	5.552045e-07	7.5607427e-06	0.004106162	0.19533913	0.6816296	0.10651046	0.0072713075	0.005135258
o	1.0954027e-06	8.647076e-06	0.001715984	0.2418052	0.42965582	0.2876853	0.03513817	0.003989805
r	9.494526e-07	6.3877205e-06	0.0006094642	0.06949489	0.5800253	0.30392557	0.033046182	0.012891245
à	2.640749e-07	6.647671e-06	0.00047463027	0.077831976	0.47104877	0.41836774	0.014677036	0.01759292
s	1.68007e-06	6.65754e-05	0.00557087	0.025794422	0.33369085	0.3602334	0.0081885075	0.26645365
o	6.132402e-09	1.9412134e-07	0.00015381642	0.011957241	0.07336261	0.88903856	0.0059198844	0.019567646
m	6.4459925e-07	6.1578316e-06	0.0001202123	0.0013488489	0.07560991	0.50617	0.1021677	0.31457657
e	1.06864114e-07	1.3670442e-06	2.5623978e-05	0.0018730285	0.043482713	0.7837761	0.14722139	0.023619687
o	2.1923911e-07	1.8603646e-06	4.3969074e-05	0.0008973203	0.010260094	0.40743202	0.41956306	0.16180149
t	1.2311796e-07	3.9882098e-06	0.00024244246	0.0005851152	0.0056846603	0.42703703	0.22415987	0.34228674
s	3.5835208e-05	0.0003423676	0.0021627469	0.0010098997	0.042837564	0.4574629	0.39409336	0.102055274
o	1.7047019e-07	4.4862438e-07	3.9091133e-06	0.00024136784	0.00048511825	0.008189283	0.8816161	0.10946362
m	1.128756e-05	4.649261e-05	8.1449274e-05	0.00011209075	0.0012635092	0.012045519	0.1376364	0.84880316
ì	1.1811529e-06	1.0934364e-06	1.8585812e-06	1.64313e-05	4.5337263e-05	0.0017160871	0.8561383	0.14207974
</S>	6.013684e-09	2.726886e-07	4.174293e-06	2.9399143e-05	5.1024585e-05	0.0021611939	0.025983272	0.97177064
