 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.92672706	0.026071955	0.0019376038	0.001610966	0.00074161316	0.008472869	0.034437962
n	0.5228825	0.33276173	0.06640979	0.00010459459	0.017716607	0.040095624	0.02002917
a	0.020933822	0.95504344	0.021631686	0.0015276468	0.00017190092	0.00031428924	0.00037703742
v	0.00017794837	0.6640764	0.32453418	0.005075036	0.0010653168	0.0011568681	0.003914181
o	0.00015801018	0.47578657	0.49783698	0.023836859	0.00026878592	0.0016997729	0.0004129239
r	5.030779e-05	0.06365159	0.89489233	0.029219717	0.0022937725	0.0037729966	0.006119163
à	0.00018980983	0.012045698	0.9252852	0.048548333	0.0021831368	0.0073231063	0.004424684
s	0.00044242013	0.0059583695	0.97224265	0.008248672	0.00034318765	0.0024709087	0.010293804
o	7.6133925e-05	0.0013171026	0.9685185	0.014017859	0.0027992781	0.007231578	0.006039508
t	5.300063e-06	0.0010578495	0.8869205	0.06223419	0.008649938	0.008778382	0.032353867
o	1.6001615e-06	0.00019360257	0.34206536	0.60511315	0.020264566	0.018068356	0.014293383
t	5.318441e-05	5.0342365e-05	0.07739368	0.6748392	0.18964736	0.040830534	0.01718575
s	1.2615044e-05	3.7301936e-05	0.012391317	0.8866602	0.059367307	0.0293257	0.012205643
o	0.0002987314	0.018321143	0.056706183	0.8705494	0.0048506213	0.011677925	0.03759606
m	3.0764113e-05	0.0020943163	0.028470084	0.11772281	0.06941107	0.042237133	0.74003386
ì	3.1440683e-05	3.7580547e-05	0.0036511682	0.40714365	0.25643575	0.25211027	0.080590196
k	6.728634e-06	0.0001019631	0.005345744	0.023976889	0.19160184	0.14256915	0.63639766
a	7.0030393e-07	1.5305354e-06	0.00015614642	0.015211717	0.71189624	0.15739968	0.11533389
i	2.9431283e-06	4.5971037e-06	0.00015953036	0.0051005427	0.3956632	0.26792267	0.33114654
m	2.4049173e-06	3.5383806e-07	7.492031e-05	8.187823e-05	0.38700414	0.43295023	0.17988613
è	5.0717674e-05	2.4288398e-05	0.0005478204	0.00046692154	0.39555588	0.5553931	0.047961302
r	1.8383592e-07	5.2829748e-08	1.7483644e-05	4.889706e-06	0.026806798	0.9646077	0.008562858
i	9.147675e-09	2.2949392e-07	3.512858e-06	8.488944e-06	0.007352678	0.9899339	0.0027011535
</S>	7.559299e-06	1.2160525e-06	0.00010838697	3.8460944e-06	0.001773611	0.031018792	0.9670866
