 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.92672706	0.026071955	0.0019376038	0.001610966	0.00074161316	0.008472869	0.034437962
n	0.5228825	0.33276173	0.06640979	0.00010459459	0.017716607	0.040095624	0.02002917
a	0.020933822	0.95504344	0.021631686	0.0015276468	0.00017190092	0.00031428924	0.00037703742
a	0.00017794837	0.6640764	0.32453418	0.005075036	0.0010653168	0.0011568681	0.003914181
f	0.00017894093	0.056607317	0.9164406	0.024945028	0.00043982328	0.00037693104	0.001011468
o	0.00020176245	0.014505736	0.7800305	0.2017843	0.0010606142	0.0018804632	0.000536668
r	0.00022157091	0.018883318	0.85346663	0.115279205	0.00283924	0.0049290434	0.004380925
à	9.226963e-05	0.0038735967	0.88758457	0.095254034	0.0023374446	0.008831458	0.002026578
s	6.356718e-05	0.001878822	0.9807413	0.011290039	0.00034882288	0.0015042004	0.004173257
o	8.076146e-06	0.00032504048	0.91429377	0.04751178	0.010254311	0.019307867	0.008299104
t	1.1154629e-05	0.00048338415	0.5243316	0.23063102	0.083976224	0.03518949	0.12537709
o	2.36098e-06	4.7364512e-05	0.08440341	0.7187699	0.11037736	0.05215021	0.034249444
t	3.4930767e-05	1.8346107e-05	0.012591529	0.36719614	0.5175491	0.07968902	0.022920897
s	2.4391338e-05	3.0045723e-05	0.0040230784	0.44607845	0.39264077	0.11959369	0.037609577
o	0.0002255995	0.0042228755	0.040334117	0.87470645	0.015068624	0.022471722	0.042970672
m	3.5420955e-05	0.0013497323	0.012579196	0.055264946	0.13545099	0.059328757	0.7359909
ì	1.7642784e-05	1.0368868e-05	0.00055891223	0.06493452	0.51637304	0.33407468	0.08403087
p	2.8283955e-06	1.1878941e-05	0.001325681	0.0011563407	0.13937448	0.16900459	0.68912417
à	2.2895824e-07	3.664179e-07	2.9493092e-05	0.001210707	0.60196334	0.2717705	0.12502535
s	1.7621043e-07	2.0197876e-06	0.0006192982	2.723683e-05	0.122166075	0.44992927	0.4272559
s	5.359833e-09	3.200237e-07	2.2120028e-05	0.00017782378	0.2448922	0.7278947	0.027012862
i	2.7839202e-05	0.00032732086	0.027642652	0.009179017	0.13647386	0.11903916	0.70731014
n	1.4905811e-06	9.058593e-07	1.622811e-05	1.9321007e-05	0.019682316	0.18848167	0.79179806
i	1.6092558e-08	1.6386718e-08	1.6925425e-06	2.2271233e-06	0.08446765	0.7000174	0.21551105
m	1.1544246e-06	9.3407095e-08	1.9331987e-05	1.3890334e-06	0.01466081	0.29229406	0.6930232
è	3.0059543e-06	9.037871e-07	2.0508418e-05	2.2736401e-06	0.018620376	0.57231015	0.4090428
r	4.394533e-08	2.6247765e-08	3.4309662e-06	3.8025115e-07	0.012150534	0.93342406	0.05442148
a	2.1148562e-08	4.0762023e-07	3.435636e-06	1.1120468e-05	0.0036647206	0.9725423	0.023777971
</S>	1.2328386e-06	2.252348e-07	1.3966954e-05	1.7940252e-07	0.0003503303	0.017873202	0.9817609
