 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.8812603	0.01497134	0.002635212	0.007866285	0.004052071	0.0026266435	0.004470876	0.008766892	0.002582737	0.004745155	0.004466759	0.06155583
j	0.73393595	0.25999588	0.0043382077	0.00055019103	0.00031495388	0.0002125811	0.00021470984	0.00032115934	1.6563105e-05	5.7339225e-06	6.605788e-06	8.747096e-05
i	0.728818	0.25959116	0.009893074	0.001280533	0.00015020365	0.00024493533	4.266166e-06	1.1183353e-05	1.5647929e-06	8.6007606e-07	2.0071998e-06	2.2029142e-06
n	0.15177038	0.8113127	0.028494436	0.0023175324	0.0009587121	0.0014104047	0.0010015087	0.00149125	0.00023757321	0.00019266734	0.0002093124	0.00060357014
è	0.004116685	0.87756145	0.07837471	0.017254973	0.00824156	0.010882513	0.0005136269	0.0021072824	0.0005162394	2.6405341e-05	7.2686926e-05	0.00033181257
k	0.02345272	0.7808174	0.16806288	0.011514954	0.0040387725	0.006278928	0.0016238369	0.0029347886	0.00030897447	0.00013840153	7.399246e-05	0.00075425714
a	0.0008107812	0.6680174	0.30776647	0.016827092	0.0023349617	0.0040079146	3.177459e-05	0.0001636342	1.9109415e-05	1.0668555e-06	3.530968e-06	1.6236458e-05
t	8.9604044e-05	0.104398265	0.8758558	0.012420233	0.0021653494	0.0012356888	0.0012025016	0.0014852737	0.00017170285	0.000118722826	0.00013223526	0.0007245732
è	4.697487e-06	0.08314495	0.86802113	0.038375188	0.0048494753	0.005284346	3.5359502e-05	0.00022515868	3.0662155e-05	2.1990952e-06	1.0189539e-05	1.6616345e-05
l	5.061211e-05	0.026429173	0.9350509	0.031550653	0.0027308306	0.0033874826	0.00022524636	0.00041229138	3.0292018e-05	2.0638281e-05	3.6327307e-05	7.555768e-05
i	0.00012081885	0.006861766	0.8220161	0.16235217	0.0038245565	0.004651097	2.5185434e-05	9.6066025e-05	1.96642e-05	7.04723e-06	1.4083516e-05	1.1389984e-05
n	5.7769184e-06	0.00028529967	0.5741102	0.39234865	0.02240911	0.0072133886	0.0013359368	0.0013777317	0.00019370353	7.083313e-05	4.9585877e-05	0.00059984066
a	7.0538235e-08	0.00070101937	0.36438522	0.51635814	0.07680074	0.03728263	0.00081343565	0.0025033108	0.00061929796	4.2615087e-05	0.00016257174	0.0003309771
p	2.1495814e-06	9.41774e-05	0.14135864	0.73639745	0.09504055	0.014492389	0.005477406	0.0044053094	0.0005091056	0.00033250498	0.00030379536	0.0015864763
u	1.5862088e-07	3.9357335e-05	0.036969822	0.6692739	0.20410454	0.07836414	0.0021555535	0.0069340733	0.0012327069	5.6980436e-05	0.00021508418	0.00065365696
l	2.007952e-06	4.1183783e-05	0.02191356	0.7550653	0.17737707	0.029393049	0.0069042975	0.0054189763	0.0008644371	0.0006708584	0.0007459717	0.0016032808
i	1.14287765e-07	8.380788e-05	0.0072924113	0.62496114	0.27307323	0.08807412	0.0014685045	0.0038475979	0.0004617969	2.316901e-05	0.00029625552	0.00041785018
z	2.5092131e-06	3.0579613e-05	0.003377622	0.61809236	0.32465398	0.020709336	0.0071245665	0.008037991	0.0023971058	0.0030010554	0.0024911424	0.010081726
z	1.1554077e-08	6.0788767e-05	0.004710738	0.47878614	0.36172947	0.07771759	0.019811152	0.024591317	0.013356049	0.00090452895	0.0022655502	0.016066618
è	0.0005006641	0.005153733	0.07141639	0.6992839	0.11400395	0.02644857	0.005085962	0.0061145388	0.0061291517	0.0059949	0.002394602	0.05747368
s	3.8002318e-07	7.597606e-05	0.0033744378	0.44350228	0.46433848	0.07069976	0.0071957493	0.003994155	0.0006144452	0.00042797855	0.00015562387	0.005620728
s	2.0321778e-09	3.3240328e-06	0.00050261524	0.2593476	0.49804875	0.21630238	0.010427067	0.006114506	0.005189274	0.00091370515	0.0006271018	0.0025237496
