 	avete	cucinato	le	verdure	</S>
m	0.8590546	0.025257953	0.0022026354	0.016913312	0.0965715
a	0.8901878	0.10120986	0.0070972834	0.00036798156	0.0011370617
r	0.39697376	0.5702271	0.01654204	0.006583384	0.00967369
è	0.31918946	0.6548268	0.016609777	0.0025756815	0.0067982073
t	0.04004775	0.9578865	0.0013481035	6.493244e-05	0.00065253844
s	0.038098603	0.91852766	0.03674804	0.0025076184	0.0041180253
a	0.11976567	0.47077137	0.03537776	0.022576215	0.35150903
t	0.0015599702	0.88529843	0.069995105	0.0024393906	0.040707145
o	0.0007840285	0.32043183	0.61455095	0.03506001	0.029173244
t	0.00015504824	0.052941635	0.88033664	0.051658407	0.014908314
a	4.1685173e-05	0.005313357	0.856601	0.12502131	0.013022649
l	0.00028002672	0.0027415063	0.8406156	0.14660463	0.009758237
à	3.8323746e-05	0.00047825873	0.43561307	0.50345844	0.060411874
c	0.00017855734	0.011732043	0.28608927	0.07093427	0.63106585
h	0.00051843363	0.0076896194	0.14206728	0.7799147	0.069809996
a	0.0021188825	0.015102884	0.48367614	0.31056574	0.18853624
n	1.2771378e-05	0.0002765635	0.08421345	0.16073973	0.7547574
a	4.5599097e-07	1.916885e-06	0.0028534862	0.9641858	0.032958344
</S>	9.0180714e-05	0.000118554555	0.009306368	0.3605394	0.6299455
