 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
c	0.8315423	0.059623696	0.0021793908	0.010503553	0.007472587	0.0021255517	0.002714415	0.035782933	0.048055414
e	0.3919384	0.37410438	0.05763586	0.03141899	0.06619438	0.01542378	0.006251467	0.053181574	0.0038511234
f	0.053206425	0.9034639	0.0060973344	0.0044064033	0.014432094	0.003924859	0.00074109144	0.013034878	0.0006930477
ò	0.21415377	0.14977886	0.08419462	0.05149326	0.13606888	0.10760219	0.06560812	0.15961736	0.03148296
r	0.03512713	0.86085945	0.036760326	0.02092454	0.026694302	0.0065764487	0.00057808403	0.0117444005	0.00073528645
s	0.008135456	0.97387886	0.006525599	0.0014538295	0.0076957396	0.0010077176	0.00012013532	0.0011474424	3.534499e-05
i	0.11806854	0.072052665	0.020725833	0.073858276	0.02964309	0.05497466	0.05334306	0.096257634	0.48107618
è	0.00057522126	0.4483976	0.29720032	0.080579475	0.08085845	0.028896097	0.003980398	0.05492659	0.0045858035
n	0.00015489105	0.52653617	0.413268	0.04344346	0.013960037	0.0005712403	6.5775916e-05	0.0019404369	6.002826e-05
a	0.0007915648	0.90488523	0.05785841	0.008443366	0.0256764	0.0013415163	7.627501e-05	0.00089369016	3.355344e-05
m	6.029726e-05	0.022950748	0.24409811	0.03417184	0.6818177	0.0092717735	0.0009488081	0.0055536632	0.001127054
b	4.1417723e-05	0.00061124715	0.32892984	0.1324063	0.4482931	0.046230447	0.008186317	0.031314187	0.0039872467
ì	0.0570842	0.15435606	0.08297198	0.097311236	0.10543068	0.052559596	0.025187798	0.120879404	0.30421904
k	3.759948e-05	0.010696765	0.038438987	0.21673161	0.65616834	0.054499958	0.0022879066	0.017031612	0.0041072555
e	2.7314381e-06	0.00017980507	0.028967405	0.21908838	0.58914816	0.09844828	0.014619555	0.042593908	0.006951779
à	1.3747929e-07	1.6144795e-05	0.00042751065	0.0017300234	0.92684937	0.05825178	0.005973635	0.005673908	0.0010774689
t	5.317511e-08	1.0778888e-05	0.0044681896	0.0015145465	0.90854686	0.059761308	0.0057047787	0.01980639	0.00018716774
t	1.64059e-08	7.5975167e-06	0.0006668838	0.00025300178	0.9219798	0.0720046	0.0015780465	0.0034677365	4.240643e-05
i	4.1920714e-05	0.00048095422	0.0625867	0.09257039	0.081141025	0.14997455	0.06812667	0.03909276	0.5059851
f	2.7144516e-08	2.026708e-06	3.9639657e-05	0.00017274688	0.18572679	0.66964287	0.10794128	0.029470524	0.0070041497
i	9.224587e-09	2.7109067e-07	0.0008574494	0.0008158862	0.06500948	0.70607954	0.12218492	0.06151289	0.043539543
n	9.327324e-09	1.0224102e-06	4.0175553e-05	0.00016096265	0.022137372	0.3939958	0.54463744	0.03186462	0.007162559
è	3.0894128e-08	8.5324166e-07	7.807391e-06	2.8335764e-05	0.003079631	0.3288593	0.45693746	0.14114499	0.06994171
s	6.918165e-10	5.0626593e-08	0.00023055264	0.00020019265	0.04722538	0.5995611	0.09967767	0.2500599	0.003045139
t	3.4422223e-10	3.2477137e-09	1.0447196e-05	1.14004515e-05	0.0036627024	0.5731663	0.20259355	0.2183917	0.002163863
r	1.261593e-07	4.334283e-06	0.018864932	0.010904793	0.017300839	0.28820136	0.15352719	0.027554745	0.48364165
a	7.923763e-08	8.2488094e-07	0.018744266	0.0063218083	0.12362382	0.36377883	0.23495145	0.15957412	0.093004845
o	1.7919204e-07	6.245676e-06	2.4685041e-06	7.6552815e-06	0.00011184977	0.06592479	0.44085136	0.23411608	0.25897932
l	1.0014821e-07	1.9516821e-05	2.7593696e-05	9.30475e-05	0.0002622968	0.054104857	0.2569618	0.53165025	0.15688057
à	1.6274889e-09	3.1435672e-08	1.6578064e-06	8.918228e-06	4.6550747e-05	0.014183272	0.13438016	0.73907256	0.11230688
d	1.2535431e-10	7.3780253e-09	1.686362e-06	8.574269e-06	0.00025995084	0.004885217	0.011326669	0.9705692	0.012948828
r	4.6651243e-09	1.7795735e-08	9.892942e-07	1.312174e-06	6.524105e-05	0.0028649517	0.0032930393	0.99025726	0.0035171758
o	9.579584e-09	3.0085687e-07	0.017860519	0.008070706	0.035386868	0.21818948	0.21250474	0.21627527	0.29171208
</S>	8.0882984e-07	3.936696e-05	3.7149302e-06	9.1842685e-06	3.034304e-05	0.004933377	0.021771729	0.2595393	0.7136722
