 	è	facile	che	stanno	ancora	svegli	</S>
è	0.94660425	0.02546042	0.00014226265	0.00043676546	0.0006336593	0.0037269369	0.022995671
f	0.008763945	0.99092627	0.000150651	3.068938e-05	4.9149225e-05	1.9308352e-05	6.015363e-05
à	0.056605708	0.94125545	0.0015376536	0.00048801262	7.9008605e-05	5.28816e-06	2.8902858e-05
c	0.008451914	0.9907985	0.00066140364	5.1457562e-05	1.5576234e-05	1.4274082e-06	1.9778903e-05
i	0.0016629965	0.9981787	0.0001247659	2.8481341e-05	3.308356e-06	1.1861296e-06	5.200996e-07
l	0.00043253347	0.55301964	0.40686098	0.038234267	0.00061325	3.751361e-05	0.00080185424
e	0.0026125165	0.031113723	0.6437707	0.31238016	0.0075853197	0.0007108736	0.001826795
k	6.3829684e-05	0.00095038814	0.9031775	0.07297805	0.0067440546	5.2751955e-05	0.016033322
a	8.575771e-06	0.00020756337	0.59271944	0.40264523	0.00357424	0.00022605926	0.00061899406
s	4.3739296e-05	0.00021809923	0.43448073	0.49545634	0.05028813	0.00036124862	0.019151786
t	3.218435e-06	1.0168972e-05	0.11716457	0.8577344	0.022126503	0.0005377768	0.002423408
è	0.0010978191	0.0043928134	0.09575969	0.7559285	0.013636539	0.022501105	0.1066835
o	0.0013380988	0.036209952	0.17110138	0.39663386	0.057173397	0.0011545906	0.33638868
n	1.9673744e-06	9.126321e-06	0.010006347	0.15873478	0.7634122	0.01644449	0.051391214
e	6.896199e-06	4.680084e-06	0.0055307327	0.48266003	0.50325584	0.0052284882	0.0033132802
a	5.4267e-05	6.635119e-06	0.0014539863	0.037468307	0.9418584	0.00095786573	0.018200517
n	3.6587028e-06	1.8186138e-05	0.00017816544	0.006419947	0.96645975	0.01840696	0.008513415
k	0.00042853568	0.00036338545	0.0006035788	0.022098398	0.9666163	0.009077567	0.00081230554
ò	0.00071461924	0.00045170108	0.0054830755	0.017141206	0.05219874	0.026228033	0.8977826
r	0.00011637587	0.001434199	0.007278256	0.0043696677	0.029227445	0.0033182262	0.9542558
a	1.7381805e-06	1.2328067e-05	0.0034970904	0.017020434	0.90808034	0.020452725	0.050935358
a	1.8418245e-05	9.1440816e-05	3.8591224e-05	0.00092586526	0.5214018	0.21325824	0.2642656
t	2.5719125e-06	7.756659e-06	2.4142353e-05	3.29922e-05	0.0919748	0.6475362	0.26042145
s	0.0009418724	0.0009925393	0.00031976786	0.0009638562	0.44429323	0.5409093	0.01157947
ù	7.262633e-05	2.5648682e-05	0.00044330963	0.00095429516	0.051109124	0.71208715	0.23530787
n	3.8811853e-05	0.00038015476	0.00038851908	0.00025692943	0.024073599	0.35878503	0.61607695
n	9.546781e-08	7.597872e-07	2.9367035e-05	9.939782e-05	0.044611506	0.46219963	0.49305922
i	4.8643988e-06	1.940628e-05	0.0032251568	0.0012387335	0.0038248873	0.06398603	0.927701
t	2.4677257e-07	2.2231677e-06	1.7969839e-07	1.859661e-07	0.0009150436	0.8163329	0.1827493
i	1.2384568e-06	8.1838965e-07	2.2668133e-05	6.573883e-05	0.004264295	0.061356	0.9342892
</S>	3.623327e-07	6.2590976e-07	9.606421e-06	1.2654291e-06	0.0017858803	0.08134943	0.9168528
