 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
e	0.6035924	0.0046928115	0.0056590918	0.02392503	0.008762824	0.014346979	0.02519544	0.07127881	0.004084909	0.009750363	0.05008805	0.17862333
M	0.9923314	0.004977982	0.0008708888	0.00042858228	0.00021607	0.00016536418	0.00021868765	0.0003211378	0.00011538139	0.00013765888	8.563327e-05	0.00013112272
à	0.8733082	0.07633487	0.035619266	0.013436924	0.00020799728	0.00017537909	0.00012271055	0.00076426944	6.2526387e-06	1.187474e-05	1.04489045e-05	1.7810181e-06
r	0.74889386	0.16560352	0.038747292	0.02185513	0.0027095294	0.0019528172	0.0039382796	0.012038776	0.0007214219	0.0018298527	0.00096856355	0.0007409828
i	0.26267332	0.50132203	0.15117268	0.07835813	0.00093335914	0.00086743553	0.00051289663	0.0038931936	5.3089912e-05	7.059687e-05	0.00013187685	1.1384188e-05
k	0.066968024	0.8677144	0.058008246	0.0036312041	0.0007708221	0.00035184648	0.0006239689	0.0013495426	5.953354e-05	0.00023115534	6.3429296e-05	0.00022794306
a	0.0017494557	0.7254081	0.21518983	0.04512233	0.00274811	0.0018827524	0.0019481519	0.005132344	0.00021110868	0.00024416906	0.0003238922	3.9843162e-05
j	0.0015569747	0.85676503	0.13020305	0.005392903	0.0016802567	0.0007148548	0.0009444574	0.0014131588	0.0002451387	0.0004546668	0.00021648996	0.00041302943
u	0.0013648024	0.29751065	0.63124925	0.06268169	0.0019254289	0.0012312114	0.00081957097	0.0029897487	6.1146486e-05	6.837496e-05	8.79031e-05	1.0179268e-05
r	1.3241397e-05	0.34972414	0.37376928	0.084046975	0.014581083	0.0067910138	0.031407617	0.08946507	0.0009051071	0.024918057	0.01802642	0.006351957
è	6.665021e-05	0.099354334	0.63370925	0.13590544	0.032212716	0.027294287	0.019346392	0.0422864	0.0047867415	0.0025218944	0.0014234171	0.0010925131
i	0.00037069712	0.21950883	0.6271326	0.10453954	0.008311581	0.0020273058	0.0073924586	0.024351567	5.3465443e-05	0.0027743115	0.0015564482	0.0019812367
m	1.4993763e-06	0.09546514	0.34229106	0.49946985	0.045230597	0.0045562633	0.0022851566	0.0099146785	0.00027378177	0.00022981834	6.191791e-05	0.00022015501
i	1.3701024e-06	0.07313792	0.6662933	0.25530174	0.0028964397	0.00085284305	0.000262278	0.0011800468	2.9434017e-05	1.9057716e-05	2.2462931e-05	3.1390655e-06
a	2.2778283e-06	0.024207572	0.1529439	0.54364985	0.22735867	0.03013954	0.008327124	0.008456015	0.00082672044	0.0018782946	0.0007797397	0.0014303151
m	8.730885e-06	0.0022885757	0.013912449	0.30271953	0.5816177	0.07808066	0.012314196	0.0067991833	0.0012480335	0.0004930745	5.6902183e-05	0.0004609798
à	4.943023e-05	0.0033038228	0.021548726	0.7732753	0.15570816	0.03398834	0.0042515076	0.006908991	0.00040449394	0.00024127027	0.00028309008	3.6877194e-05
k	5.764612e-08	0.073584065	0.0046857237	0.7223811	0.14233199	0.030682769	0.014228183	0.010887851	0.00020184695	0.0005440212	0.00029236797	0.00017997964
i	5.8795733e-09	0.015282966	0.0070233657	0.9420782	0.024234045	0.007489879	0.0009620456	0.0027611149	7.565112e-05	3.291713e-05	5.528007e-05	4.495908e-06
n	2.2060323e-07	0.0002184042	0.000601168	0.07821099	0.5116765	0.36722305	0.03335799	0.006621788	0.0011463348	0.0005030099	7.130089e-05	0.00036919667
a	2.0343313e-08	6.5888176e-05	0.00027065957	0.2372719	0.54509985	0.15000615	0.043495204	0.018164555	0.0033604188	0.0009864653	0.0011069042	0.00017197705
k	5.023034e-08	0.00017016861	0.00016772177	0.021617489	0.29554635	0.5391385	0.10838793	0.02586007	0.002864569	0.0034117014	0.001251841	0.0015835849
a	6.7716434e-07	1.9187457e-05	5.6884397e-05	0.018203842	0.2969823	0.4254935	0.15864512	0.06548445	0.028104354	0.0032938342	0.003137156	0.000578726
k	6.311677e-08	0.0001470418	0.00011929643	0.007252579	0.11050688	0.58002657	0.20901038	0.0685636	0.004733393	0.010442758	0.006355554	0.0028419213
o	7.933133e-07	8.544488e-06	1.4656122e-05	0.00282289	0.09958435	0.45489433	0.24930003	0.09411101	0.08327141	0.007837481	0.0063059223	0.0018485847
n	6.114749e-08	5.277242e-05	4.093058e-05	0.0016951337	0.03795645	0.4663599	0.35434157	0.10155077	0.005620821	0.01600887	0.012072082	0.0043005883
s	6.2698706e-07	3.8223266e-06	4.8693664e-06	0.00053080305	0.026323788	0.34110782	0.31571877	0.10131207	0.18525523	0.014421467	0.011433828	0.003886945
u	5.7775496e-06	0.0007295321	0.0009466063	0.013594761	0.06680334	0.6409908	0.051674724	0.030753829	0.036652267	0.005784764	0.05156681	0.10049691
m	3.0336898e-06	8.0094076e-05	5.4365915e-05	0.0007236063	0.008625254	0.1809794	0.5379971	0.104880586	0.004235932	0.013052195	0.0644173	0.084951095
è	5.306017e-07	4.6611553e-06	3.7775744e-06	0.00020778197	0.012848433	0.36597753	0.24837685	0.068969265	0.22700495	0.016808512	0.041140325	0.018657386
i	3.212696e-08	0.0001431724	6.139613e-05	0.0023823797	0.010529813	0.08888535	0.6102464	0.17320417	0.015933316	0.020554883	0.040105987	0.037953105
k	2.802743e-08	7.370079e-07	4.4929845e-07	1.6434444e-05	0.00031294278	0.022060607	0.26559708	0.63935286	0.03725599	0.024975209	0.004551925	0.005875755
à	3.606147e-07	4.934552e-06	2.8307957e-06	0.00014952097	0.0014765596	0.06806235	0.29474008	0.24706435	0.3782048	0.0059143496	0.0038044075	0.0005754899
n	1.1233217e-09	5.5004175e-06	1.0771087e-06	0.00010304578	0.00067989016	0.0014463782	0.341711	0.619185	0.0023639807	0.030896142	0.0030826696	0.0005253438
n	3.0112972e-09	1.8936473e-07	5.579857e-08	5.282961e-05	0.00041126108	0.0019661996	0.42314103	0.46567893	0.07831951	0.022707751	0.0070680887	0.00065409386
i	7.3182536e-09	0.0007118743	0.00034297013	0.012764883	0.04660352	0.082580045	0.13895552	0.01897764	0.27497217	0.02505359	0.0627229	0.33631486
a	2.7680521e-08	1.5972006e-06	3.2558086e-07	9.456077e-06	2.71768e-05	0.0015899158	0.061287425	0.8566266	0.032262865	0.021929324	0.0129774995	0.013287863
l	2.3906154e-08	1.3291169e-06	4.1104013e-07	6.274817e-06	1.291252e-05	0.0004963117	0.022513168	0.8681521	0.033518333	0.06805848	0.0033722813	0.0038682686
ì	1.7938952e-08	1.2131449e-06	1.7166256e-07	3.3672815e-05	0.00048216723	0.0019643523	0.07342454	0.19318943	0.5790122	0.09419306	0.049659926	0.008039241
o	3.3648975e-09	1.9314525e-07	4.861498e-08	1.917326e-06	2.3997853e-05	5.2194053e-05	0.03810045	0.6973475	0.000857039	0.24350767	0.014464789	0.005644266
k	9.184673e-08	1.0749994e-06	3.8978075e-07	2.7242515e-06	7.244662e-06	0.00021807276	0.0059609935	0.41231337	0.037491094	0.35821927	0.07677238	0.10901331
o	1.0261169e-07	5.339688e-07	5.4454684e-08	7.1806057e-06	1.0409737e-05	0.00010514986	0.013083455	0.5935016	0.28380546	0.089168034	0.019268682	0.0010492754
n	1.5930759e-09	8.875704e-06	9.4297695e-07	4.983581e-05	8.7548855e-05	0.00020629083	0.007018867	0.22836179	0.06833601	0.62579334	0.04351056	0.026625883
s	1.0855256e-06	4.9865885e-06	7.050788e-07	1.328829e-05	2.4907798e-05	0.00019918136	0.0038430782	0.08095701	0.44051614	0.36596286	0.084547885	0.023928838
ù	2.8817996e-07	3.0410292e-06	1.098721e-06	2.65143e-05	0.0005878067	0.0016336017	0.011931487	0.011968697	0.6028947	0.079582974	0.117731154	0.17363864
m	9.868371e-08	5.517645e-06	2.611236e-07	5.2431547e-05	8.709227e-05	0.00023362602	0.015551232	0.1584546	0.010097593	0.06444405	0.19564253	0.55543095
o	3.1793157e-08	2.9816135e-08	1.8877717e-08	8.1079e-07	2.0243075e-05	3.2031257e-05	0.024958761	0.2790227	0.018101364	0.5474933	0.10702579	0.023344979
s	5.744695e-07	3.2161583e-06	4.8757425e-07	5.8140326e-06	2.029954e-06	8.251838e-06	0.0004258687	0.054663647	0.021020526	0.11482676	0.36365274	0.4453901
e	4.8101104e-08	6.3641316e-08	6.584627e-09	2.3887e-07	9.459573e-07	7.1325353e-06	0.00088452076	0.017812286	0.032496814	0.5614713	0.28226197	0.10506459
b	7.362888e-08	1.4523935e-06	1.4678058e-07	6.3464445e-06	1.0479426e-05	1.2494656e-05	0.00089207233	0.024505371	0.0070381085	0.26370442	0.41667295	0.2871562
e	9.20901e-09	9.4758676e-08	9.698755e-09	2.8221703e-07	1.3556653e-06	6.258921e-06	0.0004132778	0.005040298	0.007946217	0.32460508	0.4255036	0.23648357
n	4.9810535e-07	1.6876178e-06	2.9974964e-07	2.506195e-06	1.8892403e-06	5.2069063e-06	0.00016513125	0.0038977386	0.0013906221	0.038630437	0.5624645	0.39343944
z	2.3575187e-07	1.6120122e-06	2.7988594e-07	1.4817916e-06	2.018279e-06	7.881366e-06	5.451389e-05	0.0006913157	0.0119999265	0.13182892	0.54226893	0.3131428
