 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
o	0.74260014	0.11570414	0.0064406516	0.023989834	0.006159184	0.023034414	0.006192638	0.00132548	0.019531928	0.055021584
a	0.5421814	0.44341153	0.0059028207	0.0053790566	0.0008361862	0.001360643	0.00052911864	5.1521318e-05	7.4128315e-05	0.00027366538
p	0.0294612	0.9340718	0.023846807	0.010728812	0.0009154929	0.0006064054	0.00020283078	2.8550403e-05	4.2629727e-05	9.548829e-05
e	0.03155126	0.8031791	0.15580675	0.006807351	0.001107725	0.00017446905	0.00089814677	8.7057466e-05	0.00033979287	4.8367427e-05
s	0.027599744	0.9421494	0.020726742	0.007181767	0.0006157815	0.0006189308	0.00088287506	2.2034514e-05	9.7560216e-05	0.00010518085
a	0.0020929447	0.635296	0.3432948	0.011733847	0.003360816	0.0005621112	0.0027358362	8.815812e-05	0.00078439934	5.110864e-05
m	0.005515598	0.7492927	0.1799251	0.030748049	0.0059533217	0.0045582713	0.018130504	0.0005309347	0.0036184387	0.0017271094
m	0.00014466215	0.46812803	0.48464814	0.03666438	0.006815823	0.0010161945	0.0022198458	4.1258638e-05	0.00027560652	4.6032696e-05
è	0.032084927	0.8090661	0.08698487	0.024505464	0.0069652996	0.0067984355	0.006882366	0.00073083444	0.010898185	0.015083448
n	0.011595456	0.1378272	0.72391856	0.048591554	0.023999158	0.004144971	0.036738764	0.00053642975	0.010497342	0.0021505097
o	0.002723616	0.28814536	0.6182193	0.04244514	0.016409287	0.004457043	0.016449334	0.0011896032	0.008366828	0.001594419
o	2.4589232e-05	0.007867317	0.5049061	0.22095612	0.0705471	0.023324879	0.05473383	0.0082378	0.08186643	0.027535813
k	1.0422201e-06	0.0002460421	0.08286336	0.80702156	0.052321706	0.05394933	0.0030063957	8.153236e-05	0.00023933225	0.00026973468
l	2.6783253e-05	0.0002908655	0.1536183	0.7198191	0.100227095	0.018151611	0.006310212	0.00040431463	0.0009178682	0.0002338831
è	4.1170742e-06	5.767884e-05	0.04963474	0.042762283	0.5210924	0.027737828	0.062353123	0.005583371	0.083695434	0.20707905
o	8.036407e-05	0.00091285544	0.059809	0.055111144	0.6808765	0.042807143	0.080710515	0.00567587	0.043505523	0.030511083
n	1.290257e-08	2.5460633e-07	0.000947136	0.021612894	0.5139165	0.39854437	0.057768654	0.000704031	0.0042427783	0.0022633416
e	1.3238562e-07	4.98001e-06	0.005062268	0.048929423	0.6843562	0.21653873	0.03142732	0.0020863863	0.008840371	0.0027541036
o	1.844737e-07	1.0989412e-06	0.00018931352	0.011733901	0.21205619	0.7224581	0.040150207	0.004058664	0.008014519	0.0013377711
k	1.0671136e-07	2.8478163e-07	3.191743e-05	0.0036898432	0.08805399	0.8463657	0.056722272	0.0023060166	0.0022371046	0.00059282826
l	1.537186e-05	3.939612e-05	0.00069995114	0.009095709	0.24279906	0.67374176	0.05585827	0.0076940274	0.009271497	0.000784888
è	7.585936e-07	9.744725e-07	0.000115604555	0.00043034306	0.08936139	0.033023912	0.1886358	0.03872776	0.07624032	0.57346314
o	1.5487987e-06	2.5233532e-05	0.0020536613	0.008050249	0.12671936	0.10052266	0.43224797	0.018957151	0.048404608	0.26301762
n	8.8855e-09	2.468451e-08	7.212853e-07	1.5159273e-05	0.010565116	0.07233855	0.6970534	0.091356106	0.095296204	0.03337465
e	2.9550758e-08	3.0573955e-07	1.9159552e-05	0.00040313829	0.045505937	0.10519977	0.46043333	0.17592697	0.15725808	0.055253237
ò	5.2366005e-09	3.1206984e-08	1.3610639e-06	1.2472346e-05	0.0016997205	0.036235347	0.6251489	0.29140437	0.038854618	0.0066432166
l	1.1380419e-08	4.4083963e-09	1.8255305e-07	2.7599267e-06	5.6364097e-05	0.00031800146	0.8520682	0.073476374	0.073023774	0.0010542665
i	7.902393e-08	5.6037855e-08	3.817301e-06	1.2173033e-05	0.00013421001	0.00028323146	0.9518623	0.01698139	0.030618347	0.00010450004
i	1.9303819e-09	9.211041e-09	4.1923963e-07	1.3006371e-06	0.00025783264	0.0013801175	0.58634555	0.2894132	0.076739766	0.04586179
f	3.184277e-08	1.1426281e-07	2.1510684e-06	8.111547e-06	0.000286148	0.0019790416	0.52215225	0.30010885	0.123343796	0.05211943
a	3.3081964e-08	7.1222324e-08	5.245416e-07	3.8049704e-06	0.00010661035	0.0009927568	0.31331643	0.34359527	0.31707984	0.024904633
m	1.599637e-09	9.721448e-09	3.8145262e-07	7.818387e-07	2.9894736e-05	0.000114918475	0.03271866	0.16291417	0.64752895	0.1566923
i	1.1591413e-07	2.69763e-07	7.063879e-07	1.7902242e-06	1.1620025e-05	4.585175e-05	0.003544129	0.085262865	0.6727147	0.23841791
l	7.3033735e-09	1.3587416e-08	1.9759894e-07	2.9965184e-07	5.4300963e-06	2.0525398e-05	0.0033999495	0.029329069	0.7166447	0.25059977
i	1.4581662e-08	2.8082187e-08	1.01409654e-07	9.937015e-07	6.3990055e-06	6.092012e-05	0.001984142	0.04016451	0.4198975	0.5378854
à	1.0097586e-06	9.94824e-08	3.9192548e-07	4.628566e-07	1.8006767e-06	1.345807e-05	0.00069602625	0.0062283073	0.5120587	0.48099977
r	3.531866e-08	6.133531e-09	5.0664046e-09	7.106652e-09	5.8458873e-08	3.8438154e-07	0.00036301074	0.0013742286	0.98854303	0.009719282
i	8.020829e-09	1.4206158e-09	1.0354908e-08	2.3368907e-08	3.9539572e-07	1.4700361e-06	0.0034606694	0.0029299066	0.9889681	0.004639494
</S>	7.710198e-09	2.3089282e-08	1.0129738e-07	1.268204e-07	1.9536262e-06	1.8249681e-06	0.00042292607	0.0016541462	0.2639459	0.73397297
