 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
t	0.76974577	0.10686826	0.009933151	0.00093950203	0.0035001673	0.003196082	0.0017100608	0.022858812	0.0812483
a	0.75200254	0.24468865	0.0016991505	3.8923066e-05	0.00022543997	0.00055037334	5.620793e-05	0.00069288054	4.5783876e-05
p	0.11061619	0.86409926	0.01645843	0.0045702364	0.0015795988	0.0017363278	0.00020933418	0.00021572123	0.00051493087
e	0.048796017	0.9435025	0.0066779843	5.0417155e-05	0.0003991516	0.00038607267	1.5864067e-05	0.00015647094	1.5557081e-05
d	0.0072958595	0.86443645	0.089924164	0.015573617	0.010383947	0.00964963	0.000560694	0.0011201978	0.0010555171
ì	0.0047620228	0.64537483	0.34116974	0.0012795841	0.0028234133	0.0031050737	8.242182e-05	0.0013342241	6.861231e-05
a	0.012739977	0.669972	0.233589	0.028603915	0.029716149	0.009895002	0.0017131687	0.010124295	0.003646401
m	0.00061918545	0.0919655	0.6503075	0.058703534	0.11497113	0.017718928	0.0039105522	0.04703777	0.014765943
i	0.0014041436	0.25634316	0.72936	0.0013829729	0.006308167	0.003775676	0.0001286683	0.0011751509	0.00012201732
n	3.537119e-05	0.0015289698	0.7031813	0.23975909	0.03715298	0.014139468	0.0012973378	0.0014698773	0.001435551
c	1.0507506e-05	0.0011849405	0.8882826	0.022691464	0.052789833	0.030237038	0.00065370015	0.003649717	0.00050014735
i	0.0003277665	0.005327484	0.12257422	0.0076832552	0.19317849	0.029178109	0.015151947	0.09341047	0.53316826
à	0.0017121107	0.017618308	0.08291064	0.031780727	0.2601546	0.084893964	0.057543345	0.2454746	0.21791172
e	8.6377064e-08	4.05663e-05	0.053524423	0.46933997	0.17793167	0.29306948	0.0021011631	0.0027954136	0.0011971678
n	4.176319e-07	6.726778e-06	0.005236395	0.15193534	0.35711634	0.47623846	0.005337724	0.0029893527	0.0011392558
i	3.0882468e-06	0.00010043956	0.02563902	0.025142157	0.20136191	0.69911665	0.022888353	0.022222498	0.0035259116
n	1.3984584e-06	4.175834e-06	0.00074941193	0.049811985	0.051732633	0.8239402	0.063892	0.007578124	0.002289931
d	2.0290389e-07	9.788542e-07	0.0001738258	0.006838003	0.043563366	0.8809753	0.04609131	0.018541517	0.0038154542
ì	8.3039004e-07	7.1676627e-06	0.00075777335	0.006555084	0.055122674	0.36577174	0.104233906	0.055125087	0.41242573
n	6.403956e-06	0.0008966632	0.0036903431	0.003443441	0.012594815	0.49239478	0.09313687	0.19812848	0.1957082
n	1.27440645e-08	1.3041168e-06	0.0001227543	0.0017530387	0.0016910804	0.81552535	0.13292634	0.040665627	0.007314499
u	4.6185465e-05	0.00088143395	0.009365388	0.017924521	0.09779343	0.17632943	0.093453005	0.08169545	0.5225111
t	3.2470147e-08	2.9431922e-07	3.5404114e-06	0.0004004045	0.00366777	0.08458645	0.46767077	0.28249502	0.16117571
t	8.4232346e-09	1.9879943e-07	2.0316536e-05	0.0014787758	0.0019033618	0.33004558	0.48822626	0.09188717	0.086438306
e	6.697323e-08	5.7253754e-07	7.8840305e-05	0.007757856	0.013679469	0.0968931	0.22528279	0.07610625	0.580201
m	3.3281534e-08	2.3689721e-07	5.9796116e-07	6.9624184e-05	0.0003969123	0.01020609	0.28747436	0.47215873	0.22969346
a	2.0434526e-07	9.015844e-07	1.2125673e-05	0.0004613526	0.000982098	0.047868934	0.37543118	0.20637484	0.36886838
n	1.796907e-07	1.150677e-06	4.281804e-06	0.00018058172	0.00053622824	0.005356331	0.2618085	0.5594017	0.172711
i	7.187808e-07	1.4528068e-06	9.895551e-06	4.901482e-05	0.00021388469	0.005508279	0.18825811	0.5399267	0.26603192
c	1.15460914e-07	6.2493757e-07	2.2220545e-06	6.529981e-05	0.00021848983	0.0009947271	0.044395026	0.8136039	0.14071958
h	3.981087e-08	7.7187984e-08	2.7195172e-06	1.0965865e-05	5.2421994e-05	0.0019611567	0.041397594	0.50216436	0.4544107
ò	6.886817e-08	6.486703e-08	2.986903e-06	6.3323373e-06	0.00042290497	0.00060492783	0.01602138	0.6159352	0.36700615
t	2.8770859e-11	5.358858e-11	4.239582e-09	9.4751044e-07	1.6292739e-07	4.7858994e-05	0.0013595516	0.79041946	0.20817202
t	2.2574942e-10	1.1738008e-09	2.845407e-07	9.727412e-06	3.372567e-06	0.0005685845	0.005332219	0.7019887	0.29209712
o	8.548945e-09	3.650748e-07	2.6007003e-05	0.0002506089	0.0002876431	0.0011826423	0.007120339	0.14816622	0.8429662
</S>	3.606414e-07	8.891297e-07	3.3483687e-07	4.8535276e-06	5.7498605e-06	1.1925799e-05	0.00031115918	0.2708842	0.72878057
