 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	0.82721317	0.012037762	0.0022955001	0.031087793	0.00422253	0.019978097	0.103165194
m	0.82516295	0.16963156	0.0033096205	0.0010868954	0.00025429073	4.223919e-05	0.00051251973
à	0.680654	0.29900673	0.017729415	0.0010805507	0.001110727	0.00014902976	0.0002695499
k	0.03469494	0.95542115	0.009056759	0.00011909472	0.00029443525	0.0001488024	0.0002649077
i	0.040245313	0.9404234	0.018708315	0.00034260668	0.00023982621	2.534458e-05	1.5140118e-05
n	0.0022582596	0.9078577	0.08581708	0.0016377891	0.0013548426	0.000114915965	0.0009594271
a	0.00013173594	0.6100556	0.3807189	0.0033533785	0.0035110142	0.0010791973	0.0011501599
t	0.00046955983	0.31947628	0.65312904	0.007983842	0.010263537	0.0025646011	0.006113075
è	1.925575e-05	0.0799277	0.9014603	0.013109804	0.0036553543	0.00080134603	0.0010263007
l	0.0002050887	0.13647978	0.853631	0.001970917	0.0045480286	0.0013992972	0.0017659168
i	0.00015615197	0.08093904	0.91180164	0.002926846	0.0034784614	0.00061528507	8.245599e-05
s	4.1290707e-05	0.0030382425	0.5693729	0.40028727	0.01690657	0.0024133907	0.007940229
t	9.545221e-08	0.00039058135	0.8976195	0.08166058	0.0117042735	0.0034031507	0.0052218405
i	0.0015082248	0.028669937	0.33072445	0.34178883	0.017520634	0.040570606	0.23921722
a	1.596431e-05	0.00025991324	0.065141164	0.7168942	0.06371238	0.08422178	0.069754556
m	2.6311077e-06	0.00015714164	0.023617806	0.64418155	0.29995072	0.017289259	0.0148009285
m	1.5903195e-05	0.00078495254	0.038246196	0.690837	0.24474214	0.021160023	0.0042137005
è	1.8369117e-05	0.0004914192	0.013852237	0.9068895	0.018172564	0.013413788	0.047162123
n	4.4701568e-07	0.0004542031	0.009026699	0.51741266	0.19699715	0.053802557	0.22230627
i	1.0670776e-08	1.1233549e-05	0.012173785	0.18070143	0.70072836	0.05214077	0.054244407
à	8.251619e-07	1.3578975e-05	7.776032e-05	0.059904885	0.28139138	0.49581853	0.16279303
t	4.4096588e-08	8.1883815e-07	1.973893e-05	0.00023392873	0.8110277	0.1840378	0.004679853
t	1.2677907e-09	2.6208028e-07	7.8041e-05	0.0015794068	0.9839131	0.013749613	0.0006796015
o	2.6627232e-08	3.465503e-05	0.003585922	0.02949934	0.36252865	0.03985578	0.5644956
m	1.2379176e-07	4.258278e-06	8.686e-06	0.0030029197	0.074110605	0.65235466	0.27051872
e	3.3306002e-09	1.1626851e-07	1.6651726e-05	0.00042593855	0.4681222	0.17686732	0.3545677
k	3.5047734e-08	3.3021781e-06	4.209853e-06	0.00020471259	0.0262267	0.74362075	0.22994022
k	3.1861626e-07	1.3447722e-05	2.4245684e-05	0.0008352748	0.063267596	0.48158103	0.45427814
à	2.4117077e-07	1.5488995e-06	3.0273404e-05	0.0004932265	0.10550039	0.29215226	0.6018221
n	9.557757e-09	7.5979835e-07	6.804455e-06	3.592074e-05	0.039329562	0.30761996	0.653007
i	1.7313021e-09	6.261189e-08	1.4574954e-05	2.3594172e-05	0.079858154	0.23533927	0.6847643
k	1.6277554e-07	7.0531532e-06	5.8776727e-06	4.885882e-05	0.0073533272	0.3689901	0.62359464
o	5.22402e-09	7.818403e-08	1.6163078e-06	3.760233e-06	0.03379777	0.55309635	0.41310045
</S>	1.5301451e-07	1.6521557e-05	1.734826e-05	4.576795e-05	0.0048008976	0.21417752	0.7809418
