 	tu	le	hai	cucinati	le	verdure	</S>
e	0.39357293	0.11758431	0.0055760974	0.011436788	0.0075106183	0.039882813	0.42443636
s	0.027716959	0.96214354	0.009024953	0.0007382974	8.44508e-05	3.9969877e-05	0.0002519274
ù	0.004596013	0.9789019	0.013023818	0.00225156	0.0007331171	0.00018664976	0.00030703866
t	0.033093728	0.90159184	0.06293522	0.0016972726	0.00011927349	0.00018870215	0.00037388832
a	0.006542448	0.82105225	0.14855762	0.022325175	0.0012500897	3.30083e-05	0.00023938924
m	0.00027341704	0.1159414	0.78386647	0.0861471	0.006503813	0.0013231991	0.005944677
à	0.0003728318	0.03479194	0.64644414	0.26681796	0.03069087	0.008329824	0.012552505
r	0.0004473812	0.0069092843	0.7683597	0.20666005	0.007562054	0.002535732	0.0075258007
e	0.00029126625	0.006379912	0.47047234	0.49468985	0.0245454	0.0025252386	0.0010959364
t	2.1316e-06	0.000115328476	0.022628184	0.7590727	0.19518615	0.0038002762	0.019195264
s	3.961337e-06	7.5900796e-05	0.025947541	0.7723773	0.17474441	0.009252436	0.017598255
e	0.0008041875	0.016288448	0.06222754	0.47652966	0.0751854	0.03267745	0.3362873
t	2.2275237e-06	3.8625996e-05	0.0011696831	0.16171749	0.6310337	0.052037276	0.15400098
a	3.0160418e-06	3.9148804e-06	0.00022765347	0.030254107	0.7350858	0.20581761	0.028607922
l	7.1963964e-06	5.7794837e-06	0.00027234663	0.014766548	0.823822	0.14004165	0.021084553
à	8.6071867e-07	1.6184082e-06	0.00018724566	0.0049342667	0.5544355	0.3575058	0.08293473
c	4.6242544e-08	1.2199066e-05	0.0011176124	0.0068241926	0.1787606	0.17049941	0.6427859
h	7.0496894e-06	0.0003413044	0.038848713	0.049676366	0.24874167	0.52081716	0.1415677
a	2.2641616e-05	0.00032450393	0.007584278	0.06226748	0.4600593	0.26851663	0.20122515
n	3.6600138e-06	1.1096326e-05	7.074646e-05	0.0022943409	0.1779466	0.16720138	0.65247214
a	4.2421057e-08	6.875406e-08	1.9017683e-06	1.0831739e-05	0.010101469	0.9584267	0.031458978
</S>	8.318516e-06	5.5441806e-06	0.00013629088	0.00022976616	0.017394472	0.44330212	0.5389235
