 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.56373453	0.10647882	0.066302426	0.017026685	0.017201355	0.013335345	0.022632629	0.093816526	0.025540685	0.01831436	0.008805865	0.0065501393	0.013317654	0.026943019
n	0.123717	0.83575064	0.033980537	0.00260041	0.0016154553	0.0007434436	0.0006806333	0.0007064243	7.923858e-05	4.2372805e-05	5.918254e-05	6.6606904e-06	2.5746608e-06	1.5499867e-05
ì	0.03402888	0.6944312	0.20942496	0.020150507	0.017838933	0.0055921907	0.009771611	0.006214508	0.0004922646	0.00013398333	0.0017364488	6.200868e-05	7.489553e-05	4.759605e-05
c	0.0014004444	0.73702586	0.23045747	0.012084363	0.012255885	0.0019404326	0.0018413279	0.0014153122	0.000255533	0.0005309618	0.00039820216	0.00011262431	7.420438e-05	0.00020736919
h	0.06831306	0.37469774	0.28240034	0.092844374	0.08284047	0.03312761	0.03741698	0.020381512	0.0021047182	0.0006805244	0.003418853	0.0007859036	0.0005699523	0.00041791462
e	0.08437749	0.44634965	0.07569206	0.02855051	0.02120385	0.03449937	0.0692798	0.08224606	0.054129355	0.019814458	0.034271922	0.0064963	0.0113063585	0.031782914
t	7.608789e-05	0.0035327477	0.9529791	0.024367103	0.0094835255	0.0012982874	0.0027109361	0.0035423255	0.0010092893	0.00012360311	0.00073421333	2.1628084e-05	4.3656237e-05	7.749866e-05
o	0.00040147422	0.02981913	0.8042713	0.11574566	0.02442961	0.0055299634	0.008893095	0.008234029	0.001071556	2.3964902e-05	0.0014185566	1.8813585e-05	0.00012357098	1.9216786e-05
r	3.291509e-05	0.0008064182	0.8052329	0.1771102	0.012433439	0.0016540852	0.00085881253	0.0008554236	0.00015630298	0.00033153527	0.00036390396	3.725502e-05	3.761779e-05	8.921177e-05
ì	0.00022049919	0.005095508	0.5984877	0.31993824	0.044515863	0.009060522	0.009095254	0.010696815	0.0016268356	2.9825247e-05	0.0011068142	2.0684953e-05	8.221376e-05	2.3223916e-05
s	1.4274082e-05	0.0005835692	0.45947945	0.47130787	0.058432914	0.004874323	0.0024846033	0.0020234175	0.00012929823	0.00017954544	0.0004314329	1.1065535e-05	1.9120953e-05	2.9087152e-05
o	4.0085256e-06	0.0003419325	0.36720037	0.4768396	0.12640294	0.008465465	0.011045388	0.0066433023	0.0009164334	3.4040637e-05	0.001898867	1.5046694e-05	0.00016672279	2.5816018e-05
n	1.0943982e-06	7.2114576e-06	0.12077093	0.71125215	0.14096935	0.023009893	0.0015730301	0.0013618792	0.00028160948	0.00036940307	0.00025443433	3.404313e-05	1.6761625e-05	9.82962e-05
t	1.7653811e-07	1.026647e-05	0.048598483	0.55051154	0.32455567	0.039439812	0.021503506	0.012062697	0.0008828738	3.8529215e-05	0.0020962462	2.9465182e-05	0.0002411558	2.9643623e-05
a	0.00093420723	0.004343707	0.05157761	0.485654	0.116875075	0.068996884	0.05121636	0.06614339	0.05045263	0.010796881	0.023708273	0.010785592	0.025854247	0.032661144
t	1.421644e-07	5.275524e-07	0.005942597	0.40384367	0.44499892	0.11478589	0.012171181	0.010172545	0.0011139284	0.002330157	0.0027093808	0.0004315231	0.0005574065	0.0009421628
a	1.7276125e-07	2.4994824e-06	0.0030427289	0.2716934	0.37414432	0.18618216	0.07504683	0.050203335	0.008871223	0.0017201849	0.023788761	0.0012742128	0.0027335417	0.0012966299
s	3.7174144e-07	1.2963511e-06	0.0010227475	0.19451624	0.59109193	0.1928437	0.012050101	0.004448989	0.00072806526	0.001256477	0.0012217556	0.00020184412	0.00032232256	0.00029421577
ì	1.287265e-07	8.229297e-07	0.00022518888	0.071179025	0.3538368	0.3947154	0.09379087	0.058258183	0.0094302045	0.00077069004	0.015286835	0.00046546265	0.0014995028	0.0005410146
n	1.2835757e-08	2.8283245e-07	0.00017167104	0.024809835	0.7565613	0.17214428	0.03201602	0.011614936	0.00046150887	0.00045929593	0.0015757816	3.6045683e-05	8.818195e-05	6.0857532e-05
n	1.175407e-09	7.56164e-08	4.3866647e-05	0.007813218	0.79116607	0.14061639	0.046644643	0.010051236	0.0013521359	6.865488e-05	0.0019684422	2.4842326e-05	0.00021113579	3.9322407e-05
e	3.8113834e-05	0.0006738362	0.0021816476	0.06422149	0.31128025	0.27071333	0.07716095	0.042411476	0.0319584	0.024077132	0.017308665	0.025632663	0.04439914	0.08794292
f	6.858508e-09	3.5976477e-08	1.1900266e-05	0.003474219	0.2230296	0.59705406	0.10424039	0.061550476	0.0052729896	0.0026618487	0.001685953	0.00023812588	0.00023286273	0.00054753263
a	6.5044914e-10	3.182574e-08	2.4249817e-05	0.0029173503	0.23996073	0.3722537	0.2911655	0.065672345	0.006169896	0.0022277238	0.014793248	0.0010575076	0.0026869173	0.0010707795
t	9.213144e-09	1.0436998e-07	1.7434742e-06	0.00082191476	0.056749426	0.68562734	0.16913287	0.060897358	0.011817825	0.011515972	0.0020539728	0.0005192016	0.00033334325	0.00052890775
