 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.749153	0.1707865	0.0029944023	0.0012327891	0.0031454233	0.0020792633	0.0014704867	0.0032947126	0.06584344
e	0.17362413	0.7015748	0.05674809	0.04681639	0.015719468	0.0042895568	0.00025308083	0.0008643044	0.000110249064
t	0.011708901	0.7630741	0.20545168	0.016587704	0.0018715205	0.00032475972	0.00040421681	0.00019382045	0.00038336212
i	0.025073403	0.87998724	0.056563526	0.024823818	0.009061157	0.0040855627	0.00015107064	0.00019136278	6.287791e-05
p	0.0022158897	0.28061444	0.47096145	0.2176218	0.017322505	0.005270123	0.0026998422	0.001074531	0.0022194851
à	0.00392693	0.33855098	0.21188323	0.27916622	0.088202834	0.065695226	0.0057018427	0.0043783346	0.0024943405
s	0.01159593	0.23384213	0.28782693	0.44319823	0.02049527	0.0021641674	0.00032193377	0.00026714205	0.00028826614
t	0.00068104867	0.05042965	0.19443262	0.6301636	0.085412785	0.03116537	0.0026152318	0.004349072	0.0007506024
a	0.050556842	0.08090943	0.56909335	0.035343677	0.012218269	0.014199768	0.0154036805	0.012971175	0.20930384
ì	1.8083916e-05	0.0012276878	0.013354868	0.9418645	0.03877808	0.0011405003	0.00066386315	0.0011219482	0.0018303909
t	3.572693e-06	0.0002711766	0.00018290164	0.9627308	0.03547745	0.0010075966	9.975449e-05	0.00015034164	7.648931e-05
e	2.8571283e-06	0.00074981904	0.0010243242	0.8563371	0.13325326	0.008291683	0.00011899134	0.00020582107	1.6173324e-05
l	1.3655205e-05	5.906938e-05	0.000106658714	0.15188283	0.71880007	0.12629291	0.0024323845	0.00018254579	0.00022998528
e	9.899453e-07	6.453374e-05	7.9175086e-05	0.039904352	0.1458366	0.77124834	0.021876963	0.017933207	0.0030557688
à	2.587607e-06	1.7916132e-05	2.8816607e-05	0.018351527	0.65772045	0.15877205	0.09654666	0.030384736	0.038175203
l	1.428248e-07	2.447243e-06	5.6372863e-07	0.059237164	0.6776613	0.1113928	0.13887684	0.009630443	0.003198305
a	6.022643e-07	1.5437952e-05	2.92799e-06	0.08116679	0.46196067	0.4004408	0.03288812	0.023394566	0.00013006442
t	6.1592823e-07	1.4952041e-06	4.340328e-06	0.0014348725	0.01797345	0.30445567	0.5682348	0.10236125	0.0055335914
o	2.752864e-09	3.214438e-08	3.2289954e-08	7.061393e-05	0.007909064	0.61266786	0.3032949	0.06878559	0.0072718784
n	1.0084987e-07	8.4948124e-07	8.6432294e-07	0.000121004574	0.0012873207	0.008593809	0.7465391	0.23104219	0.012414755
ì	1.8370963e-08	1.6194248e-07	2.2769287e-07	5.576205e-06	0.00012527553	0.029408984	0.64170134	0.3204426	0.008315794
c	1.8259854e-08	1.1011167e-07	6.3231994e-08	0.00035092793	0.033933464	0.0013788147	0.70742744	0.23202898	0.024880223
h	8.889431e-07	2.7894116e-06	1.3919001e-06	0.00159224	0.07000186	0.03456745	0.6729693	0.18999991	0.0308642
a	5.11348e-07	3.399398e-06	1.7349013e-05	0.00089526956	0.010200473	0.016493835	0.25081366	0.68589467	0.03568085
v	1.4937443e-07	6.158943e-07	2.472998e-06	1.7174047e-05	3.8529997e-05	0.00014260595	0.008341877	0.87091845	0.12053815
à	1.1046848e-09	6.3775834e-09	1.1926126e-08	9.0921736e-07	1.6633574e-05	0.00037574797	0.25864232	0.69593555	0.04502887
l	1.4268925e-08	3.453167e-08	9.1299865e-09	3.1010117e-05	0.0047258525	0.00017832297	0.13533895	0.667763	0.19196281
o	4.886347e-08	2.7542077e-07	4.4963673e-07	4.020571e-05	0.0025245198	0.0018359214	0.17485155	0.77482873	0.045918357
n	1.5348979e-08	6.870465e-08	2.0699615e-07	1.3040638e-05	1.0042688e-05	1.5590522e-05	0.0041146013	0.43819088	0.5576556
t	7.288094e-10	1.8921409e-09	4.6150643e-09	4.2992153e-07	2.8191609e-05	6.382269e-05	0.08481295	0.706531	0.20856355
a	2.655791e-09	9.9286295e-09	7.947036e-08	2.1677045e-06	0.00017217318	0.00019023914	0.011169375	0.8349272	0.1535387
</S>	5.5401763e-08	3.6886408e-07	1.800263e-07	1.0258226e-05	1.1651006e-05	1.3455538e-05	0.0013859076	0.1359815	0.86259663
