 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
u	0.7873838	0.02674735	0.0014277372	0.016589383	0.003209546	0.0073643303	0.004735266	0.014573743	0.13796885
g	0.6861762	0.3027466	0.006649055	0.002437621	0.0009920483	0.00063781487	0.00012740224	2.5529678e-05	0.00020779257
e	0.47474322	0.5193013	0.0019902913	0.0017068861	0.0007805324	0.00030814874	0.0009046352	0.00016637429	9.8615536e-05
n	0.06110748	0.8977256	0.029934343	0.006268102	0.0022854381	0.0014607231	0.0008587247	4.991508e-05	0.0003097977
i	0.013041887	0.98070794	0.002203305	0.0017631904	0.00038494964	0.0001361504	0.001591496	0.00013268305	3.8386104e-05
t	0.003603235	0.80667514	0.14774877	0.016383154	0.0142720835	0.0051084594	0.0041995356	0.00037395285	0.0016356979
ò	0.0049227113	0.9252453	0.032006115	0.016362658	0.006550537	0.0020902357	0.011102657	0.00095535204	0.0007644908
r	0.009319799	0.29666924	0.5231694	0.10379981	0.043455962	0.012164349	0.004635877	0.0038604042	0.0029251329
u	0.018412959	0.66236734	0.13917579	0.1344075	0.022771278	0.0054931818	0.0085957935	0.00788123	0.00089494744
e	7.704173e-05	0.00426644	0.2889856	0.20443681	0.3375135	0.051833466	0.09915103	0.003560589	0.0101754945
n	1.4339906e-06	0.0007917305	0.2976444	0.11489133	0.43526334	0.12760536	0.022169707	0.00084404467	0.0007887352
è	1.7433069e-05	0.0018552063	0.035192154	0.089016154	0.5045384	0.23143817	0.12797464	0.0083723515	0.0015954581
n	5.75139e-06	0.00015442015	0.043636885	0.5531098	0.2049524	0.19227277	0.0015990505	0.0036475058	0.0006213534
u	5.1281245e-07	0.00036339293	0.021574756	0.30373028	0.4594907	0.1716677	0.025983132	0.015767504	0.0014220584
s	4.0662687e-07	1.3685233e-06	0.00019129389	0.0024871756	0.14583002	0.4898107	0.34165615	0.011448287	0.008574674
a	2.3893588e-07	1.3772745e-05	0.0020490766	0.004847276	0.20447762	0.5087824	0.2319427	0.04099236	0.0068945736
l	1.1905573e-06	5.2230826e-06	0.0001682085	0.0012136472	0.040224105	0.34969395	0.5004675	0.08913986	0.01908634
l	1.3954048e-07	2.9674432e-06	0.0006593419	0.0041216146	0.045802616	0.0720454	0.38206595	0.4323862	0.06291575
i	0.00034230808	0.0010413382	0.0037835003	0.044990316	0.037377406	0.012034976	0.36054555	0.10866502	0.43121952
m	0.000109266664	0.000110856505	0.00031340358	0.00088572793	0.00245717	0.0077605024	0.155631	0.10102841	0.7317037
o	1.6287359e-07	4.0191776e-06	0.00029017628	0.00029419267	0.010564083	0.049947027	0.30032876	0.47446662	0.16410488
n	9.225698e-07	4.462365e-06	2.8177043e-05	8.3920626e-05	0.00068483676	0.019061862	0.27547777	0.45269027	0.2519678
ì	1.0680277e-06	1.4096743e-06	6.6951734e-06	3.6465113e-05	0.00030718817	0.004400811	0.13421933	0.7671902	0.09383684
s	1.7228223e-09	1.4794216e-08	2.6962796e-06	0.0003610585	0.0001924733	0.0025310887	0.00041154507	0.98337066	0.013130509
o	1.5859386e-09	1.5305655e-08	2.7424144e-06	8.235015e-05	0.0001545552	0.0016574342	0.002892773	0.9776023	0.01760782
m	6.993708e-08	9.2264804e-07	2.7564524e-06	1.2624563e-05	4.516647e-05	0.00039681257	0.0046151816	0.5853874	0.40953904
e	1.780613e-08	2.7699661e-08	1.2353194e-06	2.1154554e-05	3.6077025e-05	0.0004965677	0.0008169266	0.90325433	0.0953737
m	4.071136e-08	3.5731395e-07	1.2874281e-06	1.7416252e-05	3.2007494e-05	0.00016741005	0.0009956642	0.87147987	0.12730585
a	5.749079e-07	3.768569e-07	2.2894017e-06	9.771104e-05	8.2068334e-05	0.00024982484	0.0012250622	0.55567354	0.44266853
i	7.0221e-08	4.0189374e-07	7.3342574e-07	1.5608672e-05	1.9107538e-05	4.9342496e-05	0.00051702827	0.85988975	0.13950807
</S>	3.57243e-08	7.048786e-08	9.852374e-06	0.00019574651	9.3637325e-05	0.00019421487	0.00011156726	0.7261476	0.2732473
