 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.8746559	0.031368278	0.0003553241	0.002851497	0.0021859955	0.001256145	0.008381743	0.00092818844	0.0052679703	0.00049327535	0.0011901134	0.006537545	0.0023126	0.0064692665	0.0023894573	0.006727287	0.008105863	0.0036408266	0.0032423097	0.002108001	0.0020463094	0.02748598
m	0.4514198	0.5192125	0.014463615	0.0051495037	0.00090698275	0.0009526342	0.0013711157	0.0021186834	0.0012309452	0.00048440084	0.00035316744	0.00086857774	0.00035273258	0.00037120935	0.00015005437	0.00017138806	0.0002746678	4.0823386e-05	1.6102222e-05	1.771743e-05	6.270777e-06	6.7082554e-05
e	0.4468582	0.54042625	0.0019541495	0.0045879944	0.0008609988	0.00073954096	0.00011156224	0.0001627012	0.0008642425	0.00091674697	0.0013626755	0.00017961902	0.00023012744	0.000568787	5.8741196e-05	5.6068508e-05	3.640919e-05	5.544381e-06	4.462804e-06	3.6743406e-06	4.5496713e-06	6.9218627e-06
s	0.066547476	0.77856183	0.09763886	0.030561913	0.0024310017	0.002634716	0.0035472445	0.006427856	0.0035410558	0.0012288047	0.0022642792	0.0019170307	0.0006322163	0.0009432352	0.00022567675	0.00026056886	0.0004403787	5.437881e-05	2.1388347e-05	2.4548628e-05	9.565369e-06	8.591223e-05
s	0.0111538	0.9507209	0.0030049032	0.027357154	0.003602378	0.0004912027	1.7986853e-05	0.00014701366	0.0008251569	0.00033228003	0.0016379076	2.004421e-05	9.1457834e-05	0.0005400664	2.2118153e-05	2.0690562e-05	2.7923816e-06	1.12534e-06	1.5682899e-06	9.904815e-07	6.2472013e-06	2.269558e-06
è	0.18221068	0.41635397	0.012460618	0.033455156	0.06574132	0.009526293	0.003543211	0.009998218	0.011250298	0.0013836789	0.028073689	0.0027834808	0.018042367	0.09043839	0.021061523	0.030153561	0.0033353516	0.006911463	0.012567369	0.0048990645	0.006155513	0.029654836
r	0.21736163	0.24952883	0.12412751	0.21064518	0.08097732	0.0106393	0.0071805622	0.012077817	0.008018766	0.0034799243	0.055460446	0.005691576	0.0035871956	0.007360854	0.0008231051	0.00077130244	0.00085869	0.0002757309	0.00022627244	0.0002282598	0.00027551432	0.00040421603
e	0.035421446	0.121678635	0.026955057	0.6224682	0.11306167	0.01179959	0.00035960317	0.0029863184	0.014461738	0.0036967169	0.031021794	0.00047535478	0.0023325887	0.011747402	0.0006011358	0.00054554193	6.97066e-05	2.8239832e-05	4.5203877e-05	2.4460687e-05	0.00016369301	5.5950717e-05
m	0.0013956142	0.024028117	0.124736436	0.35034382	0.27551353	0.039180614	0.010901106	0.08926175	0.012261633	0.004272066	0.028107014	0.004897579	0.0043034623	0.014414086	0.0032749851	0.004010805	0.0032378184	0.0015188236	0.00084573	0.00073969044	0.00021726097	0.0025380843
u	1.563364e-05	0.0045501497	0.032400377	0.8285732	0.11320993	0.0055547035	7.701123e-05	0.002037083	0.0035875696	0.0012633912	0.006637821	4.0205203e-05	0.00028131684	0.00156065	6.767546e-05	6.736168e-05	3.8071746e-06	4.377871e-06	7.813291e-06	4.767395e-06	4.51838e-05	9.867077e-06
p	9.787348e-06	0.0005628072	0.059703816	0.37435862	0.20863038	0.07790493	0.015280612	0.23032354	0.014129696	0.0053277817	0.004046836	0.0025249333	0.0009487328	0.0017818216	0.00063182745	0.00089153677	0.0009266158	0.0005848291	0.00023705384	0.00038355342	0.00013658521	0.00067363214
e	3.8307e-06	0.0002883608	0.012881802	0.47864556	0.30091852	0.076581754	0.0007844637	0.036220293	0.027774082	0.013295735	0.036482587	0.0001250109	0.0015298007	0.013213016	0.00051933865	0.00049213157	2.240388e-05	1.6959804e-05	2.9970472e-05	1.507109e-05	0.00010456194	5.4800465e-05
k	1.20339855e-05	0.00025072932	0.00804093	0.2319718	0.23751022	0.2104224	0.028845645	0.20963801	0.040337034	0.017093968	0.006750593	0.0026727328	0.00088966236	0.0021806534	0.0005341228	0.00074789586	0.0007252565	0.0004115352	0.00017815141	0.0002499924	7.473807e-05	0.0004619136
a	1.2040856e-06	3.957165e-05	0.0013173926	0.15590523	0.52657527	0.1734809	0.00093894074	0.027995165	0.04535457	0.019446576	0.032735843	0.00017143694	0.0019036257	0.01246265	0.0007211126	0.0006685854	3.1397605e-05	1.9919804e-05	3.5282257e-05	1.5860052e-05	0.00011883452	6.0671122e-05
e	1.3214375e-06	3.075778e-05	0.0007299662	0.040681064	0.23827597	0.36857456	0.050959446	0.16370034	0.08041848	0.028602565	0.011703907	0.004071065	0.0014946436	0.0047979853	0.00091985025	0.0013421287	0.0010749038	0.00072928186	0.00032610403	0.0005124312	0.0002638619	0.0007893626
n	7.2063744e-07	3.005828e-06	0.00013859833	0.009270366	0.15684122	0.43676504	0.06581054	0.092854485	0.13194452	0.08034016	0.018610736	0.002175252	0.0012961639	0.0021475018	0.000498183	0.00047866817	0.00042030908	9.558238e-05	4.970149e-05	4.363944e-05	2.5586183e-05	0.00019006198
è	7.845088e-06	1.2870048e-05	4.7735874e-05	0.0032023364	0.04200539	0.3756747	0.005701317	0.0034174493	0.16157259	0.35029024	0.04428829	0.0015253318	0.0030069684	0.0066454452	0.0011160789	0.00093763846	0.00024840442	5.4433738e-05	6.38438e-05	3.0866075e-05	7.296811e-05	7.7217046e-05
n	7.530695e-08	1.5880925e-06	1.7312464e-05	0.008641716	0.0031225148	0.11571346	0.080517896	0.116361834	0.3551942	0.2662721	0.041882306	0.00517964	0.0018143422	0.0036627185	0.0004567942	0.0004287899	0.0004951418	6.531737e-05	3.693266e-05	3.1479984e-05	1.820428e-05	8.56144e-05
a	2.6494678e-08	4.769977e-07	5.680747e-06	0.009575918	0.044451267	0.22110753	0.010472351	0.01603966	0.3297837	0.19393234	0.16293374	0.00021189802	0.0010637201	0.009720718	0.00031007695	0.00025349582	2.3363007e-05	1.1102112e-05	1.7490125e-05	8.254072e-06	4.030065e-05	3.6886042e-05
f	3.2417038e-08	1.8327098e-07	1.555624e-06	2.5196568e-05	0.0045935162	0.117070384	0.15297075	0.0029972473	0.26533183	0.314084	0.124802515	0.010596312	0.003311739	0.0017068617	0.0007861682	0.0005656205	0.0005125143	0.00020314546	9.32342e-05	8.552772e-05	1.799243e-05	0.00024361929
à	1.1784907e-08	3.0068055e-08	4.1233386e-07	5.615072e-05	0.0037104017	0.08906562	0.022114014	0.0015513863	0.32164428	0.2819287	0.2564362	0.0008547004	0.0051528816	0.014818355	0.0012399486	0.00096672977	2.7397324e-05	3.26672e-05	6.442576e-05	3.0425494e-05	0.00021728169	8.799627e-05
o	1.947462e-09	7.274962e-08	3.8474641e-07	0.0001371634	0.00016218393	0.015457831	0.020744307	0.04050367	0.29780027	0.44833755	0.14922546	0.011413749	0.005696236	0.008575873	0.00065994327	0.0005639424	0.0004806197	7.386191e-05	3.0675892e-05	3.8014943e-05	2.869587e-05	6.952164e-05
g	3.9020723e-08	4.1497273e-08	6.237932e-08	2.1098879e-06	0.0003075088	0.0039076717	0.1377624	0.0003911212	0.07370796	0.07657548	0.59239936	0.062315118	0.0124844955	0.023270007	0.0070167584	0.004839654	0.0019384433	0.00061322865	0.0004911263	0.00028339613	0.00022068441	0.0014732828
l	6.789991e-08	4.672183e-08	1.9949358e-07	2.2481492e-05	0.00015813822	0.008685299	0.0028236809	0.0001804747	0.1429593	0.39893073	0.42255563	0.005998256	0.008275723	0.007380416	0.0011540025	0.00058085634	0.00010955743	2.5501533e-05	3.3700187e-05	1.5426656e-05	6.943164e-05	4.1149757e-05
i	7.373089e-07	6.6704997e-06	0.00024113672	0.0011664599	0.010632448	0.042676628	0.015739057	0.024639977	0.07476266	0.36874014	0.14679113	0.0111871	0.071683966	0.04705029	0.02900844	0.0370359	0.0057487926	0.004253034	0.009491236	0.001615138	0.0015312805	0.0959977
